Periodo,País de residencia,Medida,DATA
2019M10,Reino Unido,Pernoctaciones,205.48
2019M10,Resto de no residentes en Espańa,Viajeros,51.37
2019M10,Resto de no residentes en Espańa,Pernoctaciones,198.14
2019M10,Resto de UE,Viajeros,97.85
2019M10,Resto de UE,Pernoctaciones,369.37
2019M10,Resto de Europa,Viajeros,29.35
2019M10,Resto de Europa,Pernoctaciones,136.99
2019M10,Estados Unidos,Viajeros,56.26
2019M10,Estados Unidos,Pernoctaciones,124.76
2019M10,Paises Bajos,Viajeros,19.57
2019M10,Paises Bajos,Pernoctaciones,44.03
2019M10,Italia,Viajeros,
2019M10,Italia,Pernoctaciones,
2019M11,TOTAL,Viajeros,3495.55
2019M11,TOTAL,Pernoctaciones,7866.28
2019M11,RESIDENTES EN ESPAŃA,Viajeros,3390.33
2019M11,RESIDENTES EN ESPAŃA,Pernoctaciones,7660.96
2019M11,NO RESIDENTE EN ESPAŃA,Viajeros,105.23
2019M11,NO RESIDENTE EN ESPAŃA,Pernoctaciones,205.32
2019M11,Alemania,Viajeros,
2019M11,Alemania,Pernoctaciones,
2019M11,Francia,Viajeros,25.66
2019M11,Francia,Pernoctaciones,51.33
2019M11,Reino Unido,Viajeros,10.27
2019M11,Reino Unido,Pernoctaciones,10.27
2019M11,Resto de no residentes en Espańa,Viajeros,33.36
2019M11,Resto de no residentes en Espańa,Pernoctaciones,66.73
2019M11,Resto de UE,Viajeros,17.97
2019M11,Resto de UE,Pernoctaciones,43.63
2019M11,Resto de Europa,Viajeros,5.13
2019M11,Resto de Europa,Pernoctaciones,10.27
2019M11,Estados Unidos,Viajeros,12.83
2019M11,Estados Unidos,Pernoctaciones,23.1
2019M11,Paises Bajos,Viajeros,
2019M11,Paises Bajos,Pernoctaciones,
2019M11,Italia,Viajeros,
2019M11,Italia,Pernoctaciones,
2019M12,TOTAL,Viajeros,3524.76
2019M12,TOTAL,Pernoctaciones,10074.85
2019M12,RESIDENTES EN ESPAŃA,Viajeros,3488.74
2019M12,RESIDENTES EN ESPAŃA,Pernoctaciones,9986.01
2019M12,NO RESIDENTE EN ESPAŃA,Viajeros,36.02
2019M12,NO RESIDENTE EN ESPAŃA,Pernoctaciones,88.84
2019M12,Alemania,Viajeros,
2019M12,Alemania,Pernoctaciones,
2019M12,Francia,Viajeros,
2019M12,Francia,Pernoctaciones,
2019M12,Reino Unido,Viajeros,4.8
2019M12,Reino Unido,Pernoctaciones,14.41
2019M12,Resto de no residentes en Espańa,Viajeros,7.2
2019M12,Resto de no residentes en Espańa,Pernoctaciones,40.82
2019M12,Resto de UE,Viajeros,
2019M12,Resto de UE,Pernoctaciones,
2019M12,Resto de Europa,Viajeros,19.21
2019M12,Resto de Europa,Pernoctaciones,28.81
2019M12,Estados Unidos,Viajeros,4.8
2019M12,Estados Unidos,Pernoctaciones,4.8
2019M12,Paises Bajos,Viajeros,
2019M12,Paises Bajos,Pernoctaciones,
2019M12,Italia,Viajeros,
2019M12,Italia,Pernoctaciones,
2020M01,TOTAL,Viajeros,1176.28
2020M01,TOTAL,Pernoctaciones,2901.49
2020M01,RESIDENTES EN ESPAŃA,Viajeros,1150.98
2020M01,RESIDENTES EN ESPAŃA,Pernoctaciones,2866.08
2020M01,NO RESIDENTE EN ESPAŃA,Viajeros,25.3
2020M01,NO RESIDENTE EN ESPAŃA,Pernoctaciones,35.41
2020M01,Alemania,Viajeros,
2020M01,Alemania,Pernoctaciones,
2020M01,Francia,Viajeros,
2020M01,Francia,Pernoctaciones,
2020M01,Reino Unido,Viajeros,5.06
2020M01,Reino Unido,Pernoctaciones,5.06
2020M01,Resto de no residentes en Espańa,Viajeros,5.06
2020M01,Resto de no residentes en Espańa,Pernoctaciones,15.18
2020M01,Resto de UE,Viajeros,10.12
2020M01,Resto de UE,Pernoctaciones,10.12
2020M01,Resto de Europa,Viajeros,
2020M01,Resto de Europa,Pernoctaciones,
2020M01,Estados Unidos,Viajeros,5.06
2020M01,Estados Unidos,Pernoctaciones,5.06
2020M01,Paises Bajos,Viajeros,
2020M01,Paises Bajos,Pernoctaciones,
2020M01,Italia,Viajeros,
2020M01,Italia,Pernoctaciones,
2020M02,TOTAL,Viajeros,2081.71
2020M02,TOTAL,Pernoctaciones,3743.53
2020M02,RESIDENTES EN ESPAŃA,Viajeros,2043.76
2020M02,RESIDENTES EN ESPAŃA,Pernoctaciones,3685.35
2020M02,NO RESIDENTE EN ESPAŃA,Viajeros,37.94
2020M02,NO RESIDENTE EN ESPAŃA,Pernoctaciones,58.18
2020M02,Alemania,Viajeros,5.06
2020M02,Alemania,Pernoctaciones,5.06
2020M02,Francia,Viajeros,22.76
2020M02,Francia,Pernoctaciones,37.94
2020M02,Reino Unido,Viajeros,5.06
2020M02,Reino Unido,Pernoctaciones,5.06
2020M02,Resto de no residentes en Espańa,Viajeros,
2020M02,Resto de no residentes en Espańa,Pernoctaciones,
2020M02,Resto de UE,Viajeros,
2020M02,Resto de UE,Pernoctaciones,
2020M02,Resto de Europa,Viajeros,5.06
2020M02,Resto de Europa,Pernoctaciones,10.12
2020M02,Estados Unidos,Viajeros,
2020M02,Estados Unidos,Pernoctaciones,
2020M02,Paises Bajos,Viajeros,
2020M02,Paises Bajos,Pernoctaciones,
2020M02,Italia,Viajeros,
2020M02,Italia,Pernoctaciones,
2020M03,TOTAL,Viajeros,534.82
2020M03,TOTAL,Pernoctaciones,1233.06
2020M03,RESIDENTES EN ESPAŃA,Viajeros,532.34
2020M03,RESIDENTES EN ESPAŃA,Pernoctaciones,1228.1
2020M03,NO RESIDENTE EN ESPAŃA,Viajeros,2.48
2020M03,NO RESIDENTE EN ESPAŃA,Pernoctaciones,4.95
2020M03,Alemania,Viajeros,
2020M03,Alemania,Pernoctaciones,
2020M03,Francia,Viajeros,
2020M03,Francia,Pernoctaciones,
2020M03,Reino Unido,Viajeros,2.48
2020M03,Reino Unido,Pernoctaciones,4.95
2020M03,Resto de no residentes en Espańa,Viajeros,
2020M03,Resto de no residentes en Espańa,Pernoctaciones,
2020M03,Resto de UE,Viajeros,
2020M03,Resto de UE,Pernoctaciones,
2020M03,Resto de Europa,Viajeros,
2020M03,Resto de Europa,Pernoctaciones,
2020M03,Estados Unidos,Viajeros,
2020M03,Estados Unidos,Pernoctaciones,
2020M03,Paises Bajos,Viajeros,
2020M03,Paises Bajos,Pernoctaciones,
2020M03,Italia,Viajeros,
2020M03,Italia,Pernoctaciones,
2020M05,TOTAL,Viajeros,141.45
2020M05,TOTAL,Pernoctaciones,519.46
2020M05,RESIDENTES EN ESPAŃA,Viajeros,139.01
2020M05,RESIDENTES EN ESPAŃA,Pernoctaciones,514.58
2020M05,NO RESIDENTE EN ESPAŃA,Viajeros,2.44
2020M05,NO RESIDENTE EN ESPAŃA,Pernoctaciones,4.88
2020M05,Alemania,Viajeros,
2020M05,Alemania,Pernoctaciones,
2020M05,Francia,Viajeros,
2020M05,Francia,Pernoctaciones,
2020M05,Reino Unido,Viajeros,
2020M05,Reino Unido,Pernoctaciones,
2020M05,Resto de no residentes en Espańa,Viajeros,2.44
2020M05,Resto de no residentes en Espańa,Pernoctaciones,4.88
2020M05,Resto de UE,Viajeros,
2020M05,Resto de UE,Pernoctaciones,
2020M05,Resto de Europa,Viajeros,
2020M05,Resto de Europa,Pernoctaciones,
2020M05,Estados Unidos,Viajeros,
2020M05,Estados Unidos,Pernoctaciones,
2020M05,Paises Bajos,Viajeros,
2020M05,Paises Bajos,Pernoctaciones,
2020M05,Italia,Viajeros,
2020M05,Italia,Pernoctaciones,
2020M06,TOTAL,Viajeros,989.78
2020M06,TOTAL,Pernoctaciones,2232.97
2020M06,RESIDENTES EN ESPAŃA,Viajeros,965.87
2020M06,RESIDENTES EN ESPAŃA,Pernoctaciones,2209.07
2020M06,NO RESIDENTE EN ESPAŃA,Viajeros,23.91
2020M06,NO RESIDENTE EN ESPAŃA,Pernoctaciones,23.91
2020M06,Alemania,Viajeros,
2020M06,Alemania,Pernoctaciones,
2020M06,Francia,Viajeros,4.78
2020M06,Francia,Pernoctaciones,4.78
2020M06,Reino Unido,Viajeros,
2020M06,Reino Unido,Pernoctaciones,
2020M06,Resto de no residentes en Espańa,Viajeros,
2020M06,Resto de no residentes en Espańa,Pernoctaciones,
2020M06,Resto de UE,Viajeros,9.56
2020M06,Resto de UE,Pernoctaciones,9.56
2020M06,Resto de Europa,Viajeros,
2020M06,Resto de Europa,Pernoctaciones,
2020M06,Estados Unidos,Viajeros,
2020M06,Estados Unidos,Pernoctaciones,
2020M06,Paises Bajos,Viajeros,9.56
2020M06,Paises Bajos,Pernoctaciones,9.56
2020M06,Italia,Viajeros,
2020M06,Italia,Pernoctaciones,
2020M07,TOTAL,Viajeros,3066.3
2020M07,TOTAL,Pernoctaciones,7280.3
2020M07,RESIDENTES EN ESPAŃA,Viajeros,2910.14
2020M07,RESIDENTES EN ESPAŃA,Pernoctaciones,7029.94
2020M07,NO RESIDENTE EN ESPAŃA,Viajeros,156.17
2020M07,NO RESIDENTE EN ESPAŃA,Pernoctaciones,250.36
2020M07,Alemania,Viajeros,
2020M07,Alemania,Pernoctaciones,
2020M07,Francia,Viajeros,39.66
2020M07,Francia,Pernoctaciones,99.15
2020M07,Reino Unido,Viajeros,29.75
2020M07,Reino Unido,Pernoctaciones,39.66
2020M07,Resto de no residentes en Espańa,Viajeros,9.92
2020M07,Resto de no residentes en Espańa,Pernoctaciones,19.83
2020M07,Resto de UE,Viajeros,52.06
2020M07,Resto de UE,Pernoctaciones,66.93
2020M07,Resto de Europa,Viajeros,19.83
2020M07,Resto de Europa,Pernoctaciones,19.83
2020M07,Estados Unidos,Viajeros,
2020M07,Estados Unidos,Pernoctaciones,
2020M07,Paises Bajos,Viajeros,
2020M07,Paises Bajos,Pernoctaciones,
2020M07,Italia,Viajeros,4.96
2020M07,Italia,Pernoctaciones,4.96
2020M08,TOTAL,Viajeros,3906.44
2020M08,TOTAL,Pernoctaciones,13758.55
2020M08,RESIDENTES EN ESPAŃA,Viajeros,3828
2020M08,RESIDENTES EN ESPAŃA,Pernoctaciones,13556.14
2020M08,NO RESIDENTE EN ESPAŃA,Viajeros,78.43
2020M08,NO RESIDENTE EN ESPAŃA,Pernoctaciones,202.41
2020M08,Alemania,Viajeros,5.06
2020M08,Alemania,Pernoctaciones,5.06
2020M08,Francia,Viajeros,22.77
2020M08,Francia,Pernoctaciones,136.62
2020M08,Reino Unido,Viajeros,10.12
2020M08,Reino Unido,Pernoctaciones,10.12
2020M08,Resto de no residentes en Espańa,Viajeros,
2020M08,Resto de no residentes en Espańa,Pernoctaciones,
2020M08,Resto de UE,Viajeros,27.83
2020M08,Resto de UE,Pernoctaciones,32.89
2020M08,Resto de Europa,Viajeros,5.06
2020M08,Resto de Europa,Pernoctaciones,5.06
2020M08,Estados Unidos,Viajeros,
2020M08,Estados Unidos,Pernoctaciones,
2020M08,Paises Bajos,Viajeros,7.59
2020M08,Paises Bajos,Pernoctaciones,12.65
2020M08,Italia,Viajeros,
2020M08,Italia,Pernoctaciones,
2020M09,TOTAL,Viajeros,1494.23
2020M09,TOTAL,Pernoctaciones,3179.72
2020M09,RESIDENTES EN ESPAŃA,Viajeros,1396.21
2020M09,RESIDENTES EN ESPAŃA,Pernoctaciones,3021.93
2020M09,NO RESIDENTE EN ESPAŃA,Viajeros,98.02
2020M09,NO RESIDENTE EN ESPAŃA,Pernoctaciones,157.79
2020M09,Alemania,Viajeros,4.78
2020M09,Alemania,Pernoctaciones,4.78
2020M09,Francia,Viajeros,31.08
2020M09,Francia,Pernoctaciones,64.55
2020M09,Reino Unido,Viajeros,7.17
2020M09,Reino Unido,Pernoctaciones,7.17
2020M09,Resto de no residentes en Espańa,Viajeros,2.39
2020M09,Resto de no residentes en Espańa,Pernoctaciones,4.78
2020M09,Resto de UE,Viajeros,14.34
2020M09,Resto de UE,Pernoctaciones,14.34
2020M09,Resto de Europa,Viajeros,38.25
2020M09,Resto de Europa,Pernoctaciones,62.16
2020M09,Estados Unidos,Viajeros,
2020M09,Estados Unidos,Pernoctaciones,
2020M09,Paises Bajos,Viajeros,
2020M09,Paises Bajos,Pernoctaciones,
2020M09,Italia,Viajeros,
2020M09,Italia,Pernoctaciones,
2020M10,TOTAL,Viajeros,1048.09
2020M10,TOTAL,Pernoctaciones,2451.18
2020M10,RESIDENTES EN ESPAŃA,Viajeros,1036.01
2020M10,RESIDENTES EN ESPAŃA,Pernoctaciones,2429.44
2020M10,NO RESIDENTE EN ESPAŃA,Viajeros,12.07
2020M10,NO RESIDENTE EN ESPAŃA,Pernoctaciones,21.73
2020M10,Alemania,Viajeros,
2020M10,Alemania,Pernoctaciones,
2020M10,Francia,Viajeros,4.83
2020M10,Francia,Pernoctaciones,14.49
2020M10,Reino Unido,Viajeros,4.83
2020M10,Reino Unido,Pernoctaciones,4.83
2020M10,Resto de no residentes en Espańa,Viajeros,2.41
2020M10,Resto de no residentes en Espańa,Pernoctaciones,2.41
2020M10,Resto de UE,Viajeros,
2020M10,Resto de UE,Pernoctaciones,
2020M10,Resto de Europa,Viajeros,
2020M10,Resto de Europa,Pernoctaciones,
2020M10,Estados Unidos,Viajeros,
2020M10,Estados Unidos,Pernoctaciones,
2020M10,Paises Bajos,Viajeros,
2020M10,Paises Bajos,Pernoctaciones,
2020M10,Italia,Viajeros,
2020M10,Italia,Pernoctaciones,
2020M11,TOTAL,Viajeros,347.75
2020M11,TOTAL,Pernoctaciones,1064.99
2020M11,RESIDENTES EN ESPAŃA,Viajeros,338.09
2020M11,RESIDENTES EN ESPAŃA,Pernoctaciones,1055.33
2020M11,NO RESIDENTE EN ESPAŃA,Viajeros,9.66
2020M11,NO RESIDENTE EN ESPAŃA,Pernoctaciones,9.66
2020M11,Alemania,Viajeros,
2020M11,Alemania,Pernoctaciones,
2020M11,Francia,Viajeros,
2020M11,Francia,Pernoctaciones,
2020M11,Reino Unido,Viajeros,
2020M11,Reino Unido,Pernoctaciones,
2020M11,Resto de no residentes en Espańa,Viajeros,
2020M11,Resto de no residentes en Espańa,Pernoctaciones,
2020M11,Resto de UE,Viajeros,9.66
2020M11,Resto de UE,Pernoctaciones,9.66
2020M11,Resto de Europa,Viajeros,
2020M11,Resto de Europa,Pernoctaciones,
2020M11,Estados Unidos,Viajeros,
2020M11,Estados Unidos,Pernoctaciones,
2020M11,Paises Bajos,Viajeros,
2020M11,Paises Bajos,Pernoctaciones,
2020M11,Italia,Viajeros,
2020M11,Italia,Pernoctaciones,
2020M12,TOTAL,Viajeros,496.57
2020M12,TOTAL,Pernoctaciones,1440.07
2020M12,RESIDENTES EN ESPAŃA,Viajeros,496.57
2020M12,RESIDENTES EN ESPAŃA,Pernoctaciones,1440.07
2020M12,NO RESIDENTE EN ESPAŃA,Viajeros,
2020M12,NO RESIDENTE EN ESPAŃA,Pernoctaciones,
2020M12,Alemania,Viajeros,
2020M12,Alemania,Pernoctaciones,
2020M12,Francia,Viajeros,
2020M12,Francia,Pernoctaciones,
2020M12,Reino Unido,Viajeros,
2020M12,Reino Unido,Pernoctaciones,
2020M12,Resto de no residentes en Espańa,Viajeros,
2020M12,Resto de no residentes en Espańa,Pernoctaciones,
2020M12,Resto de UE,Viajeros,
2020M12,Resto de UE,Pernoctaciones,
2020M12,Resto de Europa,Viajeros,
2020M12,Resto de Europa,Pernoctaciones,
2020M12,Estados Unidos,Viajeros,
2020M12,Estados Unidos,Pernoctaciones,
2020M12,Paises Bajos,Viajeros,
2020M12,Paises Bajos,Pernoctaciones,
2020M12,Italia,Viajeros,
2020M12,Italia,Pernoctaciones,
2021M01,TOTAL,Viajeros,154.07
2021M01,TOTAL,Pernoctaciones,438.12
2021M01,RESIDENTES EN ESPAŃA,Viajeros,149.25
2021M01,RESIDENTES EN ESPAŃA,Pernoctaciones,433.31
2021M01,NO RESIDENTE EN ESPAŃA,Viajeros,4.81
2021M01,NO RESIDENTE EN ESPAŃA,Pernoctaciones,4.81
2021M01,Alemania,Viajeros,
2021M01,Alemania,Pernoctaciones,
2021M01,Francia,Viajeros,
2021M01,Francia,Pernoctaciones,
2021M01,Reino Unido,Viajeros,
2021M01,Reino Unido,Pernoctaciones,
2021M01,Resto de no residentes en Espańa,Viajeros,
2021M01,Resto de no residentes en Espańa,Pernoctaciones,
2021M01,Resto de UE,Viajeros,4.81
2021M01,Resto de UE,Pernoctaciones,4.81
2021M01,Resto de Europa,Viajeros,
2021M01,Resto de Europa,Pernoctaciones,
2021M01,Estados Unidos,Viajeros,
2021M01,Estados Unidos,Pernoctaciones,
2021M01,Paises Bajos,Viajeros,
2021M01,Paises Bajos,Pernoctaciones,
2021M01,Italia,Viajeros,
2021M01,Italia,Pernoctaciones,
2021M02,TOTAL,Viajeros,250.74
2021M02,TOTAL,Pernoctaciones,603.2
2021M02,RESIDENTES EN ESPAŃA,Viajeros,246.01
2021M02,RESIDENTES EN ESPAŃA,Pernoctaciones,598.47
2021M02,NO RESIDENTE EN ESPAŃA,Viajeros,4.73
2021M02,NO RESIDENTE EN ESPAŃA,Pernoctaciones,4.73
2021M02,Alemania,Viajeros,
2021M02,Alemania,Pernoctaciones,
2021M02,Francia,Viajeros,4.73
2021M02,Francia,Pernoctaciones,4.73
2021M02,Reino Unido,Viajeros,
2021M02,Reino Unido,Pernoctaciones,
2021M02,Resto de no residentes en Espańa,Viajeros,
2021M02,Resto de no residentes en Espańa,Pernoctaciones,
2021M02,Resto de UE,Viajeros,
2021M02,Resto de UE,Pernoctaciones,
2021M02,Resto de Europa,Viajeros,
2021M02,Resto de Europa,Pernoctaciones,
2021M02,Estados Unidos,Viajeros,
2021M02,Estados Unidos,Pernoctaciones,
2021M02,Paises Bajos,Viajeros,
2021M02,Paises Bajos,Pernoctaciones,
2021M02,Italia,Viajeros,
2021M02,Italia,Pernoctaciones,
2021M03,TOTAL,Viajeros,437.75
2021M03,TOTAL,Pernoctaciones,887.96
2021M03,RESIDENTES EN ESPAŃA,Viajeros,401.09
2021M03,RESIDENTES EN ESPAŃA,Pernoctaciones,772.14
2021M03,NO RESIDENTE EN ESPAŃA,Viajeros,36.66
2021M03,NO RESIDENTE EN ESPAŃA,Pernoctaciones,115.81
2021M03,Alemania,Viajeros,
2021M03,Alemania,Pernoctaciones,
2021M03,Francia,Viajeros,36.66
2021M03,Francia,Pernoctaciones,115.81
2021M03,Reino Unido,Viajeros,
2021M03,Reino Unido,Pernoctaciones,
2021M03,Resto de no residentes en Espańa,Viajeros,
2021M03,Resto de no residentes en Espańa,Pernoctaciones,
2021M03,Resto de UE,Viajeros,
2021M03,Resto de UE,Pernoctaciones,
2021M03,Resto de Europa,Viajeros,
2021M03,Resto de Europa,Pernoctaciones,
2021M03,Estados Unidos,Viajeros,
2021M03,Estados Unidos,Pernoctaciones,
2021M03,Paises Bajos,Viajeros,
2021M03,Paises Bajos,Pernoctaciones,
2021M03,Italia,Viajeros,
2021M03,Italia,Pernoctaciones,
2021M04,TOTAL,Viajeros,911.37
2021M04,TOTAL,Pernoctaciones,2031.44
2021M04,RESIDENTES EN ESPAŃA,Viajeros,906.73
2021M04,RESIDENTES EN ESPAŃA,Pernoctaciones,2026.8
2021M04,NO RESIDENTE EN ESPAŃA,Viajeros,4.64
2021M04,NO RESIDENTE EN ESPAŃA,Pernoctaciones,4.64
2021M04,Alemania,Viajeros,
2021M04,Alemania,Pernoctaciones,
2021M04,Francia,Viajeros,4.64
2021M04,Francia,Pernoctaciones,4.64
2021M04,Reino Unido,Viajeros,
2021M04,Reino Unido,Pernoctaciones,
2021M04,Resto de no residentes en Espańa,Viajeros,
2021M04,Resto de no residentes en Espańa,Pernoctaciones,
2021M04,Resto de UE,Viajeros,
2021M04,Resto de UE,Pernoctaciones,
2021M04,Resto de Europa,Viajeros,
2021M04,Resto de Europa,Pernoctaciones,
2021M04,Estados Unidos,Viajeros,
2021M04,Estados Unidos,Pernoctaciones,
2021M04,Paises Bajos,Viajeros,
2021M04,Paises Bajos,Pernoctaciones,
2021M04,Italia,Viajeros,
2021M04,Italia,Pernoctaciones,
2021M05,TOTAL,Viajeros,1159.5
2021M05,TOTAL,Pernoctaciones,2437.27
2021M05,RESIDENTES EN ESPAŃA,Viajeros,1124.71
2021M05,RESIDENTES EN ESPAŃA,Pernoctaciones,2376.97
2021M05,NO RESIDENTE EN ESPAŃA,Viajeros,34.78
2021M05,NO RESIDENTE EN ESPAŃA,Pernoctaciones,60.29
2021M05,Alemania,Viajeros,2.32
2021M05,Alemania,Pernoctaciones,4.64
2021M05,Francia,Viajeros,4.64
2021M05,Francia,Pernoctaciones,4.64
2021M05,Reino Unido,Viajeros,2.32
2021M05,Reino Unido,Pernoctaciones,2.32
2021M05,Resto de no residentes en Espańa,Viajeros,
2021M05,Resto de no residentes en Espańa,Pernoctaciones,
2021M05,Resto de UE,Viajeros,
2021M05,Resto de UE,Pernoctaciones,
2021M05,Resto de Europa,Viajeros,23.19
2021M05,Resto de Europa,Pernoctaciones,46.38
2021M05,Estados Unidos,Viajeros,
2021M05,Estados Unidos,Pernoctaciones,
2021M05,Paises Bajos,Viajeros,2.32
2021M05,Paises Bajos,Pernoctaciones,2.32
2021M05,Italia,Viajeros,
2021M05,Italia,Pernoctaciones,
2021M06,TOTAL,Viajeros,1751.96
2021M06,TOTAL,Pernoctaciones,5177.09
2021M06,RESIDENTES EN ESPAŃA,Viajeros,1636.09
2021M06,RESIDENTES EN ESPAŃA,Pernoctaciones,3573.44
2021M06,NO RESIDENTE EN ESPAŃA,Viajeros,115.87
2021M06,NO RESIDENTE EN ESPAŃA,Pernoctaciones,1603.65
2021M06,Alemania,Viajeros,4.63
2021M06,Alemania,Pernoctaciones,9.27
2021M06,Francia,Viajeros,9.27
2021M06,Francia,Pernoctaciones,9.27
2021M06,Reino Unido,Viajeros,4.63
2021M06,Reino Unido,Pernoctaciones,4.63
2021M06,Resto de no residentes en Espańa,Viajeros,4.63
2021M06,Resto de no residentes en Espańa,Pernoctaciones,4.63
2021M06,Resto de UE,Viajeros,64.89
2021M06,Resto de UE,Pernoctaciones,1543.39
2021M06,Resto de Europa,Viajeros,16.22
2021M06,Resto de Europa,Pernoctaciones,16.22
2021M06,Estados Unidos,Viajeros,4.63
2021M06,Estados Unidos,Pernoctaciones,4.63
2021M06,Paises Bajos,Viajeros,6.95
2021M06,Paises Bajos,Pernoctaciones,11.59
2021M06,Italia,Viajeros,
2021M06,Italia,Pernoctaciones,
2021M07,TOTAL,Viajeros,3578.67
2021M07,TOTAL,Pernoctaciones,10185.83
2021M07,RESIDENTES EN ESPAŃA,Viajeros,3324.15
2021M07,RESIDENTES EN ESPAŃA,Pernoctaciones,7951.74
2021M07,NO RESIDENTE EN ESPAŃA,Viajeros,254.52
2021M07,NO RESIDENTE EN ESPAŃA,Pernoctaciones,2234.1
2021M07,Alemania,Viajeros,61.7
2021M07,Alemania,Pernoctaciones,97.69
2021M07,Francia,Viajeros,43.7
2021M07,Francia,Pernoctaciones,64.27
2021M07,Reino Unido,Viajeros,5.14
2021M07,Reino Unido,Pernoctaciones,10.28
2021M07,Resto de no residentes en Espańa,Viajeros,15.43
2021M07,Resto de no residentes en Espańa,Pernoctaciones,25.71
2021M07,Resto de UE,Viajeros,28.28
2021M07,Resto de UE,Pernoctaciones,1791.9
2021M07,Resto de Europa,Viajeros,30.85
2021M07,Resto de Europa,Pernoctaciones,46.28
2021M07,Estados Unidos,Viajeros,7.71
2021M07,Estados Unidos,Pernoctaciones,12.85
2021M07,Paises Bajos,Viajeros,51.42
2021M07,Paises Bajos,Pernoctaciones,154.25
2021M07,Italia,Viajeros,10.28
2021M07,Italia,Pernoctaciones,30.85
2021M08,TOTAL,Viajeros,3875.78
2021M08,TOTAL,Pernoctaciones,13825.6
2021M08,RESIDENTES EN ESPAŃA,Viajeros,3450.14
2021M08,RESIDENTES EN ESPAŃA,Pernoctaciones,11291.83
2021M08,NO RESIDENTE EN ESPAŃA,Viajeros,425.63
2021M08,NO RESIDENTE EN ESPAŃA,Pernoctaciones,2533.78
2021M08,Alemania,Viajeros,22.53
2021M08,Alemania,Pernoctaciones,45.07
2021M08,Francia,Viajeros,112.67
2021M08,Francia,Pernoctaciones,247.87
2021M08,Reino Unido,Viajeros,37.56
2021M08,Reino Unido,Pernoctaciones,80.12
2021M08,Resto de no residentes en Espańa,Viajeros,22.53
2021M08,Resto de no residentes en Espańa,Pernoctaciones,37.56
2021M08,Resto de UE,Viajeros,42.56
2021M08,Resto de UE,Pernoctaciones,1795.18
2021M08,Resto de Europa,Viajeros,40.06
2021M08,Resto de Europa,Pernoctaciones,60.09
2021M08,Estados Unidos,Viajeros,25.04
2021M08,Estados Unidos,Pernoctaciones,30.04
2021M08,Paises Bajos,Viajeros,87.63
2021M08,Paises Bajos,Pernoctaciones,162.74
2021M08,Italia,Viajeros,35.05
2021M08,Italia,Pernoctaciones,75.11
2021M09,TOTAL,Viajeros,2461.13
2021M09,TOTAL,Pernoctaciones,7038.31
2021M09,RESIDENTES EN ESPAŃA,Viajeros,2185.54
2021M09,RESIDENTES EN ESPAŃA,Pernoctaciones,5003.74
2021M09,NO RESIDENTE EN ESPAŃA,Viajeros,275.59
2021M09,NO RESIDENTE EN ESPAŃA,Pernoctaciones,2034.57
2021M09,Alemania,Viajeros,43.14
2021M09,Alemania,Pernoctaciones,79.08
2021M09,Francia,Viajeros,69.5
2021M09,Francia,Pernoctaciones,88.67
2021M09,Reino Unido,Viajeros,14.38
2021M09,Reino Unido,Pernoctaciones,19.17
2021M09,Resto de no residentes en Espańa,Viajeros,47.93
2021M09,Resto de no residentes en Espańa,Pernoctaciones,88.67
2021M09,Resto de UE,Viajeros,14.38
2021M09,Resto de UE,Pernoctaciones,1596.02
2021M09,Resto de Europa,Viajeros,31.15
2021M09,Resto de Europa,Pernoctaciones,45.53
2021M09,Estados Unidos,Viajeros,14.38
2021M09,Estados Unidos,Pernoctaciones,26.36
2021M09,Paises Bajos,Viajeros,26.36
2021M09,Paises Bajos,Pernoctaciones,57.51
2021M09,Italia,Viajeros,14.38
2021M09,Italia,Pernoctaciones,33.55
2021M10,TOTAL,Viajeros,3392.16
2021M10,TOTAL,Pernoctaciones,9594.3
2021M10,RESIDENTES EN ESPAŃA,Viajeros,3206.71
2021M10,RESIDENTES EN ESPAŃA,Pernoctaciones,7711.6
2021M10,NO RESIDENTE EN ESPAŃA,Viajeros,185.45
2021M10,NO RESIDENTE EN ESPAŃA,Pernoctaciones,1882.71
2021M10,Alemania,Viajeros,23.48
2021M10,Alemania,Pernoctaciones,56.34
2021M10,Francia,Viajeros,32.87
2021M10,Francia,Pernoctaciones,44.6
2021M10,Reino Unido,Viajeros,32.87
2021M10,Reino Unido,Pernoctaciones,46.95
2021M10,Resto de no residentes en Espańa,Viajeros,2.35
2021M10,Resto de no residentes en Espańa,Pernoctaciones,2.35
2021M10,Resto de UE,Viajeros,39.91
2021M10,Resto de UE,Pernoctaciones,1650.3
2021M10,Resto de Europa,Viajeros,14.09
2021M10,Resto de Europa,Pernoctaciones,14.09
2021M10,Estados Unidos,Viajeros,18.78
2021M10,Estados Unidos,Pernoctaciones,23.48
2021M10,Paises Bajos,Viajeros,11.74
2021M10,Paises Bajos,Pernoctaciones,30.52
2021M10,Italia,Viajeros,9.39
2021M10,Italia,Pernoctaciones,14.09
2021M11,TOTAL,Viajeros,2312.3
2021M11,TOTAL,Pernoctaciones,6429.85
2021M11,RESIDENTES EN ESPAŃA,Viajeros,2253.62
2021M11,RESIDENTES EN ESPAŃA,Pernoctaciones,4756.07
2021M11,NO RESIDENTE EN ESPAŃA,Viajeros,58.69
2021M11,NO RESIDENTE EN ESPAŃA,Pernoctaciones,1673.78
2021M11,Alemania,Viajeros,4.7
