Grupo actividad sector turístico,Régimen de afiliación,Periodo,DATA
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2012T2,49547
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2012T3,51257
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2012T4,50773
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2013T1,50119
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2013T2,53235
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2013T3,50278
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2013T4,50661
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2014T1,50943
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2014T2,51456
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2014T3,51633
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2014T4,52141
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2015T1,52596
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2015T2,52820
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2015T3,52986
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2015T4,53488
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2016T1,53581
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2016T2,53758
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2016T3,53498
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2016T4,55246
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2017T1,55562
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2017T2,55508
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2017T3,56987
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2017T4,57133
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2018T1,57239
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2018T2,58200
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2018T3,58305
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2018T4,58938
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2019T1,59435
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2019T2,59399
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2019T3,59219
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2019T4,59864
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2020T1,59278
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2020T2,57932
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2020T3,60259
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2020T4,60959
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2021T1,60948
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2021T2,61334
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2021T3,61795
RESTO DE SECTOR SERVICIOS,REGIMEN GENERAL,2021T4,63402
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2011T2,13906
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2011T3,13908
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2011T4,14053
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2012T1,13366
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2012T2,12935
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2012T3,12359
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2012T4,12422
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2013T1,12378
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2013T2,16188
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2013T3,12445
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2013T4,12665
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2014T1,12692
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2014T2,12774
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2014T3,12719
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2014T4,12840
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2015T1,12900
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2015T2,12975
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2015T3,12873
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2015T4,12996
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2016T1,12941
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2016T2,12981
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2016T3,12884
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2016T4,13005
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2017T1,12929
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2017T2,12897
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2017T3,12806
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2017T4,12817
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2018T1,12866
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2018T2,12874
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2018T3,12790
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2018T4,12877
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2019T1,12845
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2019T2,12827
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2019T3,12702
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2019T4,12768
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2020T1,12610
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2020T2,12596
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2020T3,12606
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2020T4,12699
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2021T1,12742
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2021T2,12710
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2021T3,12643
RESTO DE SECTOR SERVICIOS,REGIMEN ESPECIAL,2021T4,12725
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2011T2,12105
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2011T3,12137
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2011T4,12278
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2012T1,12240
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2012T2,12275
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2012T3,12347
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2012T4,12418
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2013T1,12377
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2013T2,16186
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2013T3,12444
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2013T4,12665
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2014T1,12692
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2014T2,12774
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2014T3,12719
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2014T4,12840
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2015T1,12900
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2015T2,12975
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2015T3,12873
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2015T4,12996
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2016T1,12941
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2016T2,12981
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2016T3,12884
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2016T4,13005
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2017T1,12929
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2017T2,12897
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2017T3,12806
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2017T4,12817
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2018T1,12866
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2018T2,12874
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2018T3,12790
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2018T4,12877
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2019T1,12845
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2019T2,12827
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2019T3,12702
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2019T4,12768
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2020T1,12610
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2020T2,12596
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2020T3,12606
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2020T4,12699
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2021T1,12742
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2021T2,12710
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2021T3,12643
RESTO DE SECTOR SERVICIOS,Régimen especial de trabajadores autónomos,2021T4,12725
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2011T2,1801
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2011T3,1771
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2011T4,1775
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2012T1,1126
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2012T2,660
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2012T3,12
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2012T4,4
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2013T1,1
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2013T2,2
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2013T3,1
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2013T4,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2014T1,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2014T2,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2014T3,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2014T4,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2015T1,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2015T2,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2015T3,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2015T4,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2016T1,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2016T2,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2016T3,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2016T4,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2017T1,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2017T2,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2017T3,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2017T4,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2018T1,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2018T2,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2018T3,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2018T4,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2019T1,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2019T2,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2019T3,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2019T4,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2020T1,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2020T2,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2020T3,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2020T4,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2021T1,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2021T2,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2021T3,
RESTO DE SECTOR SERVICIOS,Otros Régimenes,2021T4,
