Periodo,CCAA de residencia,Medida,DATA
2018M01,Cantabria,Pernoctaciones,79.84
2018M01,Castilla y León,Viajeros,122.25
2018M01,Castilla y León,Pernoctaciones,247
2018M01,Castilla - La Mancha,Viajeros,7.48
2018M01,Castilla - La Mancha,Pernoctaciones,7.48
2018M01,Cataluńa,Viajeros,97.3
2018M01,Cataluńa,Pernoctaciones,197.1
2018M01,Comunitat Valenciana,Viajeros,4.99
2018M01,Comunitat Valenciana,Pernoctaciones,9.98
2018M01,Extremadura,Viajeros,4.99
2018M01,Extremadura,Pernoctaciones,19.96
2018M01,Galicia,Viajeros,4.99
2018M01,Galicia,Pernoctaciones,9.98
2018M01,"Madrid, Comunidad de",Viajeros,219.56
2018M01,"Madrid, Comunidad de",Pernoctaciones,356.78
2018M01,"Murcia, Región de",Viajeros,4.99
2018M01,"Murcia, Región de",Pernoctaciones,4.99
2018M01,"Navarra, Comunidad Foral de",Viajeros,44.91
2018M01,"Navarra, Comunidad Foral de",Pernoctaciones,69.86
2018M01,País Vasco,Viajeros,286.92
2018M01,País Vasco,Pernoctaciones,556.38
2018M01,"Rioja, La",Viajeros,174.65
2018M01,"Rioja, La",Pernoctaciones,349.3
2018M01,Canarias,Viajeros,
2018M01,Canarias,Pernoctaciones,
2018M01,Ceuta,Viajeros,
2018M01,Ceuta,Pernoctaciones,
2018M01,Melilla,Viajeros,
2018M01,Melilla,Pernoctaciones,
2018M02,TOTAL,Viajeros,1778.93
2018M02,TOTAL,Pernoctaciones,3418.14
2018M02,NO RESIDENTE EN ESPAŃA,Viajeros,54.89
2018M02,NO RESIDENTE EN ESPAŃA,Pernoctaciones,129.74
2018M02,RESIDENTES EN ESPAŃA,Viajeros,1724.04
2018M02,RESIDENTES EN ESPAŃA,Pernoctaciones,3288.4
2018M02,Andalucía,Viajeros,
2018M02,Andalucía,Pernoctaciones,
2018M02,Aragón,Viajeros,247
2018M02,Aragón,Pernoctaciones,469.06
2018M02,"Asturias, Principado de",Viajeros,44.91
2018M02,"Asturias, Principado de",Pernoctaciones,89.82
2018M02,"Balears, Illes",Viajeros,4.99
2018M02,"Balears, Illes",Pernoctaciones,9.98
2018M02,Cantabria,Viajeros,22.45
2018M02,Cantabria,Pernoctaciones,84.83
2018M02,Castilla y León,Viajeros,321.85
2018M02,Castilla y León,Pernoctaciones,638.72
2018M02,Castilla - La Mancha,Viajeros,9.98
2018M02,Castilla - La Mancha,Pernoctaciones,19.96
2018M02,Cataluńa,Viajeros,69.86
2018M02,Cataluńa,Pernoctaciones,134.73
2018M02,Comunitat Valenciana,Viajeros,42.41
2018M02,Comunitat Valenciana,Pernoctaciones,77.34
2018M02,Extremadura,Viajeros,
2018M02,Extremadura,Pernoctaciones,
2018M02,Galicia,Viajeros,
2018M02,Galicia,Pernoctaciones,
2018M02,"Madrid, Comunidad de",Viajeros,451.59
2018M02,"Madrid, Comunidad de",Pernoctaciones,883.23
2018M02,"Murcia, Región de",Viajeros,
2018M02,"Murcia, Región de",Pernoctaciones,
2018M02,"Navarra, Comunidad Foral de",Viajeros,19.96
2018M02,"Navarra, Comunidad Foral de",Pernoctaciones,34.93
2018M02,País Vasco,Viajeros,319.36
2018M02,País Vasco,Pernoctaciones,551.39
2018M02,"Rioja, La",Viajeros,169.66
2018M02,"Rioja, La",Pernoctaciones,294.41
2018M02,Canarias,Viajeros,
2018M02,Canarias,Pernoctaciones,
2018M02,Ceuta,Viajeros,
2018M02,Ceuta,Pernoctaciones,
2018M02,Melilla,Viajeros,
2018M02,Melilla,Pernoctaciones,
2018M03,TOTAL,Viajeros,3291.87
2018M03,TOTAL,Pernoctaciones,8036.04
2018M03,NO RESIDENTE EN ESPAŃA,Viajeros,89.37
2018M03,NO RESIDENTE EN ESPAŃA,Pernoctaciones,183.71
2018M03,RESIDENTES EN ESPAŃA,Viajeros,3202.5
2018M03,RESIDENTES EN ESPAŃA,Pernoctaciones,7852.33
2018M03,Andalucía,Viajeros,14.9
2018M03,Andalucía,Pernoctaciones,24.83
2018M03,Aragón,Viajeros,166.33
2018M03,Aragón,Pernoctaciones,404.66
2018M03,"Asturias, Principado de",Viajeros,134.06
2018M03,"Asturias, Principado de",Pernoctaciones,362.45
2018M03,"Balears, Illes",Viajeros,14.9
2018M03,"Balears, Illes",Pernoctaciones,34.76
2018M03,Cantabria,Viajeros,34.76
2018M03,Cantabria,Pernoctaciones,71.99
2018M03,Castilla y León,Viajeros,265.63
2018M03,Castilla y León,Pernoctaciones,647.95
2018M03,Castilla - La Mancha,Viajeros,4.97
2018M03,Castilla - La Mancha,Pernoctaciones,4.97
2018M03,Cataluńa,Viajeros,342.59
2018M03,Cataluńa,Pernoctaciones,906.13
2018M03,Comunitat Valenciana,Viajeros,161.37
2018M03,Comunitat Valenciana,Pernoctaciones,399.69
2018M03,Extremadura,Viajeros,
2018M03,Extremadura,Pernoctaciones,
2018M03,Galicia,Viajeros,49.65
2018M03,Galicia,Pernoctaciones,119.16
2018M03,"Madrid, Comunidad de",Viajeros,747.25
2018M03,"Madrid, Comunidad de",Pernoctaciones,1879.3
2018M03,"Murcia, Región de",Viajeros,
2018M03,"Murcia, Región de",Pernoctaciones,
2018M03,"Navarra, Comunidad Foral de",Viajeros,163.85
2018M03,"Navarra, Comunidad Foral de",Pernoctaciones,302.87
2018M03,País Vasco,Viajeros,791.94
2018M03,País Vasco,Pernoctaciones,2130.03
2018M03,"Rioja, La",Viajeros,278.05
2018M03,"Rioja, La",Pernoctaciones,498.99
2018M03,Canarias,Viajeros,32.27
2018M03,Canarias,Pernoctaciones,64.55
2018M03,Ceuta,Viajeros,
2018M03,Ceuta,Pernoctaciones,
2018M03,Melilla,Viajeros,
2018M03,Melilla,Pernoctaciones,
2018M04,TOTAL,Viajeros,3609.96
2018M04,TOTAL,Pernoctaciones,8059.15
2018M04,NO RESIDENTE EN ESPAŃA,Viajeros,175.15
2018M04,NO RESIDENTE EN ESPAŃA,Pernoctaciones,398.94
2018M04,RESIDENTES EN ESPAŃA,Viajeros,3434.81
2018M04,RESIDENTES EN ESPAŃA,Pernoctaciones,7660.21
2018M04,Andalucía,Viajeros,43.79
2018M04,Andalucía,Pernoctaciones,82.71
2018M04,Aragón,Viajeros,248.12
2018M04,Aragón,Pernoctaciones,566.79
2018M04,"Asturias, Principado de",Viajeros,4.87
2018M04,"Asturias, Principado de",Pernoctaciones,9.73
2018M04,"Balears, Illes",Viajeros,
2018M04,"Balears, Illes",Pernoctaciones,
2018M04,Cantabria,Viajeros,128.93
2018M04,Cantabria,Pernoctaciones,279.75
2018M04,Castilla y León,Viajeros,464.62
2018M04,Castilla y León,Pernoctaciones,1179.8
2018M04,Castilla - La Mancha,Viajeros,29.19
2018M04,Castilla - La Mancha,Pernoctaciones,72.98
2018M04,Cataluńa,Viajeros,301.64
2018M04,Cataluńa,Pernoctaciones,688.42
2018M04,Comunitat Valenciana,Viajeros,145.96
2018M04,Comunitat Valenciana,Pernoctaciones,231.1
2018M04,Extremadura,Viajeros,
2018M04,Extremadura,Pernoctaciones,
2018M04,Galicia,Viajeros,34.06
2018M04,Galicia,Pernoctaciones,63.25
2018M04,"Madrid, Comunidad de",Viajeros,861.13
2018M04,"Madrid, Comunidad de",Pernoctaciones,1994.72
2018M04,"Murcia, Región de",Viajeros,4.87
2018M04,"Murcia, Región de",Pernoctaciones,19.46
2018M04,"Navarra, Comunidad Foral de",Viajeros,216.5
2018M04,"Navarra, Comunidad Foral de",Pernoctaciones,423.27
2018M04,País Vasco,Viajeros,668.96
2018M04,País Vasco,Pernoctaciones,1510.63
2018M04,"Rioja, La",Viajeros,262.72
2018M04,"Rioja, La",Pernoctaciones,488.95
2018M04,Canarias,Viajeros,19.46
2018M04,Canarias,Pernoctaciones,48.65
2018M04,Ceuta,Viajeros,
2018M04,Ceuta,Pernoctaciones,
2018M04,Melilla,Viajeros,
2018M04,Melilla,Pernoctaciones,
2018M05,TOTAL,Viajeros,3150.2
2018M05,TOTAL,Pernoctaciones,6115.52
2018M05,NO RESIDENTE EN ESPAŃA,Viajeros,289.48
2018M05,NO RESIDENTE EN ESPAŃA,Pernoctaciones,493.81
2018M05,RESIDENTES EN ESPAŃA,Viajeros,2860.72
2018M05,RESIDENTES EN ESPAŃA,Pernoctaciones,5621.7
2018M05,Andalucía,Viajeros,46.22
2018M05,Andalucía,Pernoctaciones,150.82
2018M05,Aragón,Viajeros,145.96
2018M05,Aragón,Pernoctaciones,287.04
2018M05,"Asturias, Principado de",Viajeros,29.19
2018M05,"Asturias, Principado de",Pernoctaciones,48.65
2018M05,"Balears, Illes",Viajeros,
2018M05,"Balears, Illes",Pernoctaciones,
2018M05,Cantabria,Viajeros,46.22
2018M05,Cantabria,Pernoctaciones,102.17
2018M05,Castilla y León,Viajeros,240.83
2018M05,Castilla y León,Pernoctaciones,425.7
2018M05,Castilla - La Mancha,Viajeros,107.03
2018M05,Castilla - La Mancha,Pernoctaciones,209.2
2018M05,Cataluńa,Viajeros,364.89
2018M05,Cataluńa,Pernoctaciones,712.75
2018M05,Comunitat Valenciana,Viajeros,26.76
2018M05,Comunitat Valenciana,Pernoctaciones,77.84
2018M05,Extremadura,Viajeros,
2018M05,Extremadura,Pernoctaciones,
2018M05,Galicia,Viajeros,43.79
2018M05,Galicia,Pernoctaciones,82.71
2018M05,"Madrid, Comunidad de",Viajeros,554.63
2018M05,"Madrid, Comunidad de",Pernoctaciones,1170.07
2018M05,"Murcia, Región de",Viajeros,9.73
2018M05,"Murcia, Región de",Pernoctaciones,9.73
2018M05,"Navarra, Comunidad Foral de",Viajeros,97.3
2018M05,"Navarra, Comunidad Foral de",Pernoctaciones,182.44
2018M05,País Vasco,Viajeros,824.65
2018M05,País Vasco,Pernoctaciones,1556.85
2018M05,"Rioja, La",Viajeros,318.67
2018M05,"Rioja, La",Pernoctaciones,600.85
2018M05,Canarias,Viajeros,4.87
2018M05,Canarias,Pernoctaciones,4.87
2018M05,Ceuta,Viajeros,
2018M05,Ceuta,Pernoctaciones,
2018M05,Melilla,Viajeros,
2018M05,Melilla,Pernoctaciones,
2018M06,TOTAL,Viajeros,3620.41
2018M06,TOTAL,Pernoctaciones,7003.73
2018M06,NO RESIDENTE EN ESPAŃA,Viajeros,276.59
2018M06,NO RESIDENTE EN ESPAŃA,Pernoctaciones,565.53
2018M06,RESIDENTES EN ESPAŃA,Viajeros,3343.81
2018M06,RESIDENTES EN ESPAŃA,Pernoctaciones,6438.2
2018M06,Andalucía,Viajeros,51.86
2018M06,Andalucía,Pernoctaciones,98.78
2018M06,Aragón,Viajeros,222.26
2018M06,Aragón,Pernoctaciones,437.12
2018M06,"Asturias, Principado de",Viajeros,83.97
2018M06,"Asturias, Principado de",Pernoctaciones,180.28
2018M06,"Balears, Illes",Viajeros,17.29
2018M06,"Balears, Illes",Pernoctaciones,34.57
2018M06,Cantabria,Viajeros,86.44
2018M06,Cantabria,Pernoctaciones,172.87
2018M06,Castilla y León,Viajeros,274.12
2018M06,Castilla y León,Pernoctaciones,498.86
2018M06,Castilla - La Mancha,Viajeros,44.45
2018M06,Castilla - La Mancha,Pernoctaciones,83.97
2018M06,Cataluńa,Viajeros,204.98
2018M06,Cataluńa,Pernoctaciones,407.48
2018M06,Comunitat Valenciana,Viajeros,93.84
2018M06,Comunitat Valenciana,Pernoctaciones,212.38
2018M06,Extremadura,Viajeros,
2018M06,Extremadura,Pernoctaciones,
2018M06,Galicia,Viajeros,9.88
2018M06,Galicia,Pernoctaciones,9.88
2018M06,"Madrid, Comunidad de",Viajeros,513.67
2018M06,"Madrid, Comunidad de",Pernoctaciones,1007.59
2018M06,"Murcia, Región de",Viajeros,
2018M06,"Murcia, Región de",Pernoctaciones,
2018M06,"Navarra, Comunidad Foral de",Viajeros,138.3
2018M06,"Navarra, Comunidad Foral de",Pernoctaciones,269.18
2018M06,País Vasco,Viajeros,1133.54
2018M06,País Vasco,Pernoctaciones,2175.7
2018M06,"Rioja, La",Viajeros,469.22
2018M06,"Rioja, La",Pernoctaciones,849.54
2018M06,Canarias,Viajeros,
2018M06,Canarias,Pernoctaciones,
2018M06,Ceuta,Viajeros,
2018M06,Ceuta,Pernoctaciones,
2018M06,Melilla,Viajeros,
2018M06,Melilla,Pernoctaciones,
2018M07,TOTAL,Viajeros,3473.38
2018M07,TOTAL,Pernoctaciones,9721.42
2018M07,NO RESIDENTE EN ESPAŃA,Viajeros,318.98
2018M07,NO RESIDENTE EN ESPAŃA,Pernoctaciones,599.99
2018M07,RESIDENTES EN ESPAŃA,Viajeros,3154.4
2018M07,RESIDENTES EN ESPAŃA,Pernoctaciones,9121.43
2018M07,Andalucía,Viajeros,108.86
2018M07,Andalucía,Pernoctaciones,382.27
2018M07,Aragón,Viajeros,245.57
2018M07,Aragón,Pernoctaciones,1020.24
2018M07,"Asturias, Principado de",Viajeros,32.91
2018M07,"Asturias, Principado de",Pernoctaciones,70.89
2018M07,"Balears, Illes",Viajeros,10.13
2018M07,"Balears, Illes",Pernoctaciones,40.51
2018M07,Cantabria,Viajeros,73.42
2018M07,Cantabria,Pernoctaciones,134.18
2018M07,Castilla y León,Viajeros,169.62
2018M07,Castilla y León,Pernoctaciones,470.88
2018M07,Castilla - La Mancha,Viajeros,22.78
2018M07,Castilla - La Mancha,Pernoctaciones,43.04
2018M07,Cataluńa,Viajeros,136.71
2018M07,Cataluńa,Pernoctaciones,268.35
2018M07,Comunitat Valenciana,Viajeros,144.3
2018M07,Comunitat Valenciana,Pernoctaciones,430.38
2018M07,Extremadura,Viajeros,
2018M07,Extremadura,Pernoctaciones,
2018M07,Galicia,Viajeros,55.7
2018M07,Galicia,Pernoctaciones,111.39
2018M07,"Madrid, Comunidad de",Viajeros,660.75
2018M07,"Madrid, Comunidad de",Pernoctaciones,2164.54
2018M07,"Murcia, Región de",Viajeros,30.38
2018M07,"Murcia, Región de",Pernoctaciones,187.34
2018M07,"Navarra, Comunidad Foral de",Viajeros,98.73
2018M07,"Navarra, Comunidad Foral de",Pernoctaciones,354.43
2018M07,País Vasco,Viajeros,1058.22
2018M07,País Vasco,Pernoctaciones,2524.03
2018M07,"Rioja, La",Viajeros,278.48
2018M07,"Rioja, La",Pernoctaciones,858.22
2018M07,Canarias,Viajeros,27.85
2018M07,Canarias,Pernoctaciones,60.76
2018M07,Ceuta,Viajeros,
2018M07,Ceuta,Pernoctaciones,
2018M07,Melilla,Viajeros,
2018M07,Melilla,Pernoctaciones,
2018M08,TOTAL,Viajeros,4709.41
2018M08,TOTAL,Pernoctaciones,15170.91
2018M08,NO RESIDENTE EN ESPAŃA,Viajeros,508.92
2018M08,NO RESIDENTE EN ESPAŃA,Pernoctaciones,911.1
2018M08,RESIDENTES EN ESPAŃA,Viajeros,4200.49
2018M08,RESIDENTES EN ESPAŃA,Pernoctaciones,14259.81
2018M08,Andalucía,Viajeros,340.11
2018M08,Andalucía,Pernoctaciones,2671.23
2018M08,Aragón,Viajeros,173.78
2018M08,Aragón,Pernoctaciones,431.97
2018M08,"Asturias, Principado de",Viajeros,62.06
2018M08,"Asturias, Principado de",Pernoctaciones,129.09
2018M08,"Balears, Illes",Viajeros,34.76
2018M08,"Balears, Illes",Pernoctaciones,94.34
2018M08,Cantabria,Viajeros,99.3
2018M08,Cantabria,Pernoctaciones,206.05
2018M08,Castilla y León,Viajeros,173.78
2018M08,Castilla y León,Pernoctaciones,446.86
2018M08,Castilla - La Mancha,Viajeros,79.44
2018M08,Castilla - La Mancha,Pernoctaciones,143.99
2018M08,Cataluńa,Viajeros,613.19
2018M08,Cataluńa,Pernoctaciones,1953.77
2018M08,Comunitat Valenciana,Viajeros,399.69
2018M08,Comunitat Valenciana,Pernoctaciones,1382.78
2018M08,Extremadura,Viajeros,
2018M08,Extremadura,Pernoctaciones,
2018M08,Galicia,Viajeros,39.72
2018M08,Galicia,Pernoctaciones,84.41
2018M08,"Madrid, Comunidad de",Viajeros,878.83
2018M08,"Madrid, Comunidad de",Pernoctaciones,3334.08
2018M08,"Murcia, Región de",Viajeros,109.23
2018M08,"Murcia, Región de",Pernoctaciones,422.03
2018M08,"Navarra, Comunidad Foral de",Viajeros,67.03
2018M08,"Navarra, Comunidad Foral de",Pernoctaciones,116.68
2018M08,País Vasco,Viajeros,834.14
2018M08,País Vasco,Pernoctaciones,2075.42
2018M08,"Rioja, La",Viajeros,280.53
2018M08,"Rioja, La",Pernoctaciones,747.25
2018M08,Canarias,Viajeros,14.9
2018M08,Canarias,Pernoctaciones,19.86
2018M08,Ceuta,Viajeros,
2018M08,Ceuta,Pernoctaciones,
2018M08,Melilla,Viajeros,
2018M08,Melilla,Pernoctaciones,
2018M09,TOTAL,Viajeros,3766.91
2018M09,TOTAL,Pernoctaciones,7407.7
2018M09,NO RESIDENTE EN ESPAŃA,Viajeros,400.22
2018M09,NO RESIDENTE EN ESPAŃA,Pernoctaciones,781.03
2018M09,RESIDENTES EN ESPAŃA,Viajeros,3366.69
2018M09,RESIDENTES EN ESPAŃA,Pernoctaciones,6626.66
2018M09,Andalucía,Viajeros,21.83
2018M09,Andalucía,Pernoctaciones,43.66
2018M09,Aragón,Viajeros,274.09
2018M09,Aragón,Pernoctaciones,536.05
2018M09,"Asturias, Principado de",Viajeros,43.66
2018M09,"Asturias, Principado de",Pernoctaciones,72.77
2018M09,"Balears, Illes",Viajeros,9.7
2018M09,"Balears, Illes",Pernoctaciones,67.92
2018M09,Cantabria,Viajeros,46.09
2018M09,Cantabria,Pernoctaciones,94.6
2018M09,Castilla y León,Viajeros,298.35
2018M09,Castilla y León,Pernoctaciones,594.27
2018M09,Castilla - La Mancha,Viajeros,12.13
2018M09,Castilla - La Mancha,Pernoctaciones,16.98
2018M09,Cataluńa,Viajeros,383.24
2018M09,Cataluńa,Pernoctaciones,751.93
2018M09,Comunitat Valenciana,Viajeros,138.26
2018M09,Comunitat Valenciana,Pernoctaciones,286.22
2018M09,Extremadura,Viajeros,19.4
2018M09,Extremadura,Pernoctaciones,53.36
2018M09,Galicia,Viajeros,33.96
2018M09,Galicia,Pernoctaciones,48.51
2018M09,"Madrid, Comunidad de",Viajeros,870.78
2018M09,"Madrid, Comunidad de",Pernoctaciones,1717.31
2018M09,"Murcia, Región de",Viajeros,21.83
2018M09,"Murcia, Región de",Pernoctaciones,31.53
2018M09,"Navarra, Comunidad Foral de",Viajeros,135.83
2018M09,"Navarra, Comunidad Foral de",Pernoctaciones,242.56
2018M09,País Vasco,Viajeros,909.59
2018M09,País Vasco,Pernoctaciones,1828.88
2018M09,"Rioja, La",Viajeros,147.96
2018M09,"Rioja, La",Pernoctaciones,240.13
2018M09,Canarias,Viajeros,
2018M09,Canarias,Pernoctaciones,
2018M09,Ceuta,Viajeros,
2018M09,Ceuta,Pernoctaciones,
2018M09,Melilla,Viajeros,
2018M09,Melilla,Pernoctaciones,
2018M10,TOTAL,Viajeros,3971.36
2018M10,TOTAL,Pernoctaciones,8385.06
2018M10,NO RESIDENTE EN ESPAŃA,Viajeros,138.54
2018M10,NO RESIDENTE EN ESPAŃA,Pernoctaciones,257.63
2018M10,RESIDENTES EN ESPAŃA,Viajeros,3832.82
2018M10,RESIDENTES EN ESPAŃA,Pernoctaciones,8127.43
2018M10,Andalucía,Viajeros,48.61
2018M10,Andalucía,Pernoctaciones,199.3
2018M10,Aragón,Viajeros,359.71
2018M10,Aragón,Pernoctaciones,768.02
2018M10,"Asturias, Principado de",Viajeros,31.6
2018M10,"Asturias, Principado de",Pernoctaciones,94.79
2018M10,"Balears, Illes",Viajeros,14.58
2018M10,"Balears, Illes",Pernoctaciones,34.03
2018M10,Cantabria,Viajeros,87.5
2018M10,Cantabria,Pernoctaciones,121.52
2018M10,Castilla y León,Viajeros,204.16
2018M10,Castilla y León,Pernoctaciones,427.76
2018M10,Castilla - La Mancha,Viajeros,31.6
2018M10,Castilla - La Mancha,Pernoctaciones,55.9
2018M10,Cataluńa,Viajeros,279.5
2018M10,Cataluńa,Pernoctaciones,634.35
2018M10,Comunitat Valenciana,Viajeros,172.56
2018M10,Comunitat Valenciana,Pernoctaciones,422.9
2018M10,Extremadura,Viajeros,14.58
2018M10,Extremadura,Pernoctaciones,14.58
2018M10,Galicia,Viajeros,68.05
2018M10,Galicia,Pernoctaciones,145.83
2018M10,"Madrid, Comunidad de",Viajeros,1052.39
2018M10,"Madrid, Comunidad de",Pernoctaciones,2236.02
2018M10,"Murcia, Región de",Viajeros,9.72
2018M10,"Murcia, Región de",Pernoctaciones,24.3
2018M10,"Navarra, Comunidad Foral de",Viajeros,174.99
2018M10,"Navarra, Comunidad Foral de",Pernoctaciones,315.96
2018M10,País Vasco,Viajeros,933.29
2018M10,País Vasco,Pernoctaciones,1810.69
2018M10,"Rioja, La",Viajeros,325.68
2018M10,"Rioja, La",Pernoctaciones,588.17
2018M10,Canarias,Viajeros,24.3
2018M10,Canarias,Pernoctaciones,233.32
2018M10,Ceuta,Viajeros,
2018M10,Ceuta,Pernoctaciones,
2018M10,Melilla,Viajeros,
2018M10,Melilla,Pernoctaciones,
2018M11,TOTAL,Viajeros,3586.96
2018M11,TOTAL,Pernoctaciones,7795.4
2018M11,NO RESIDENTE EN ESPAŃA,Viajeros,48.94
2018M11,NO RESIDENTE EN ESPAŃA,Pernoctaciones,92.98
2018M11,RESIDENTES EN ESPAŃA,Viajeros,3538.03
2018M11,RESIDENTES EN ESPAŃA,Pernoctaciones,7702.43
2018M11,Andalucía,Viajeros,
2018M11,Andalucía,Pernoctaciones,
2018M11,Aragón,Viajeros,303.4
2018M11,Aragón,Pernoctaciones,653.29
2018M11,"Asturias, Principado de",Viajeros,14.68
2018M11,"Asturias, Principado de",Pernoctaciones,24.47
2018M11,"Balears, Illes",Viajeros,14.68
2018M11,"Balears, Illes",Pernoctaciones,14.68
2018M11,Cantabria,Viajeros,78.3
2018M11,Cantabria,Pernoctaciones,210.42
2018M11,Castilla y León,Viajeros,327.87
2018M11,Castilla y León,Pernoctaciones,861.26
2018M11,Castilla - La Mancha,Viajeros,39.15
2018M11,Castilla - La Mancha,Pernoctaciones,78.3
2018M11,Cataluńa,Viajeros,303.4
2018M11,Cataluńa,Pernoctaciones,665.52
2018M11,Comunitat Valenciana,Viajeros,132.13
2018M11,Comunitat Valenciana,Pernoctaciones,259.36
2018M11,Extremadura,Viajeros,14.68
2018M11,Extremadura,Pernoctaciones,44.04
2018M11,Galicia,Viajeros,29.36
2018M11,Galicia,Pernoctaciones,88.08
2018M11,"Madrid, Comunidad de",Viajeros,834.35
2018M11,"Madrid, Comunidad de",Pernoctaciones,2091.99
2018M11,"Murcia, Región de",Viajeros,7.34
2018M11,"Murcia, Región de",Pernoctaciones,7.34
2018M11,"Navarra, Comunidad Foral de",Viajeros,163.93
2018M11,"Navarra, Comunidad Foral de",Pernoctaciones,276.48
2018M11,País Vasco,Viajeros,817.22
2018M11,País Vasco,Pernoctaciones,1636.89
2018M11,"Rioja, La",Viajeros,457.55
2018M11,"Rioja, La",Pernoctaciones,790.31
2018M11,Canarias,Viajeros,
2018M11,Canarias,Pernoctaciones,
2018M11,Ceuta,Viajeros,
2018M11,Ceuta,Pernoctaciones,
2018M11,Melilla,Viajeros,
2018M11,Melilla,Pernoctaciones,
2018M12,TOTAL,Viajeros,3046.91
2018M12,TOTAL,Pernoctaciones,9203.75
2018M12,NO RESIDENTE EN ESPAŃA,Viajeros,26.66
2018M12,NO RESIDENTE EN ESPAŃA,Pernoctaciones,82.41
2018M12,RESIDENTES EN ESPAŃA,Viajeros,3020.25
2018M12,RESIDENTES EN ESPAŃA,Pernoctaciones,9121.34
2018M12,Andalucía,Viajeros,58.17
2018M12,Andalucía,Pernoctaciones,223
2018M12,Aragón,Viajeros,269.06
2018M12,Aragón,Pernoctaciones,908.98
2018M12,"Asturias, Principado de",Viajeros,24.24
2018M12,"Asturias, Principado de",Pernoctaciones,48.48
2018M12,"Balears, Illes",Viajeros,9.7
2018M12,"Balears, Illes",Pernoctaciones,33.94
2018M12,Cantabria,Viajeros,33.94
2018M12,Cantabria,Pernoctaciones,53.33
2018M12,Castilla y León,Viajeros,220.58
2018M12,Castilla y León,Pernoctaciones,693.25
2018M12,Castilla - La Mancha,Viajeros,79.99
2018M12,Castilla - La Mancha,Pernoctaciones,220.58
2018M12,Cataluńa,Viajeros,239.97
2018M12,Cataluńa,Pernoctaciones,707.79
2018M12,Comunitat Valenciana,Viajeros,79.99
2018M12,Comunitat Valenciana,Pernoctaciones,235.12
2018M12,Extremadura,Viajeros,29.09
2018M12,Extremadura,Pernoctaciones,87.26
2018M12,Galicia,Viajeros,24.24
2018M12,Galicia,Pernoctaciones,92.11
2018M12,"Madrid, Comunidad de",Viajeros,484.79
2018M12,"Madrid, Comunidad de",Pernoctaciones,1638.59
2018M12,"Murcia, Región de",Viajeros,19.39
2018M12,"Murcia, Región de",Pernoctaciones,53.33
2018M12,"Navarra, Comunidad Foral de",Viajeros,143.01
2018M12,"Navarra, Comunidad Foral de",Pernoctaciones,351.47
2018M12,País Vasco,Viajeros,685.98
2018M12,País Vasco,Pernoctaciones,1941.59
2018M12,"Rioja, La",Viajeros,559.93
2018M12,"Rioja, La",Pernoctaciones,1638.59
2018M12,Canarias,Viajeros,53.33
2018M12,Canarias,Pernoctaciones,179.37
2018M12,Ceuta,Viajeros,
2018M12,Ceuta,Pernoctaciones,
2018M12,Melilla,Viajeros,4.85
2018M12,Melilla,Pernoctaciones,14.54
2019M01,TOTAL,Viajeros,814.04
2019M01,TOTAL,Pernoctaciones,1625.67
2019M01,NO RESIDENTE EN ESPAŃA,Viajeros,9.63
2019M01,NO RESIDENTE EN ESPAŃA,Pernoctaciones,14.45
2019M01,RESIDENTES EN ESPAŃA,Viajeros,804.4
2019M01,RESIDENTES EN ESPAŃA,Pernoctaciones,1611.22
2019M01,Andalucía,Viajeros,9.63
2019M01,Andalucía,Pernoctaciones,19.27
2019M01,Aragón,Viajeros,67.44
2019M01,Aragón,Pernoctaciones,139.69
2019M01,"Asturias, Principado de",Viajeros,4.82
2019M01,"Asturias, Principado de",Pernoctaciones,4.82
2019M01,"Balears, Illes",Viajeros,
2019M01,"Balears, Illes",Pernoctaciones,
2019M01,Cantabria,Viajeros,
2019M01,Cantabria,Pernoctaciones,
2019M01,Castilla y León,Viajeros,86.7
2019M01,Castilla y León,Pernoctaciones,178.22
2019M01,Castilla - La Mancha,Viajeros,
2019M01,Castilla - La Mancha,Pernoctaciones,
2019M01,Cataluńa,Viajeros,36.13
2019M01,Cataluńa,Pernoctaciones,69.84
2019M01,Comunitat Valenciana,Viajeros,9.63
2019M01,Comunitat Valenciana,Pernoctaciones,16.86
2019M01,Extremadura,Viajeros,
2019M01,Extremadura,Pernoctaciones,
2019M01,Galicia,Viajeros,
2019M01,Galicia,Pernoctaciones,
2019M01,"Madrid, Comunidad de",Viajeros,276.97
2019M01,"Madrid, Comunidad de",Pernoctaciones,580.42
2019M01,"Murcia, Región de",Viajeros,
2019M01,"Murcia, Región de",Pernoctaciones,16.86
2019M01,"Navarra, Comunidad Foral de",Viajeros,81.89
2019M01,"Navarra, Comunidad Foral de",Pernoctaciones,154.14
2019M01,País Vasco,Viajeros,158.95
2019M01,País Vasco,Pernoctaciones,281.78
2019M01,"Rioja, La",Viajeros,67.44
2019M01,"Rioja, La",Pernoctaciones,86.7
2019M01,Canarias,Viajeros,4.82
2019M01,Canarias,Pernoctaciones,62.62
2019M01,Ceuta,Viajeros,
2019M01,Ceuta,Pernoctaciones,
2019M01,Melilla,Viajeros,
2019M01,Melilla,Pernoctaciones,
2019M02,TOTAL,Viajeros,1888.18
2019M02,TOTAL,Pernoctaciones,3537.94
2019M02,NO RESIDENTE EN ESPAŃA,Viajeros,48.17
