Periodo,Categoría,Residencia viajero,DATA
2020M10,TOTAL,Residentes en Espańa,26058.87
2020M10,TOTAL,No residentes en Espańa,3505.2
2020M10,4 y 5 estrellas,TOTAL,10210.93
2020M10,4 y 5 estrellas,Residentes en Espańa,8561.01
2020M10,4 y 5 estrellas,No residentes en Espańa,1649.92
2020M10,3 estrellas,TOTAL,13445.03
2020M10,3 estrellas,Residentes en Espańa,11906.49
2020M10,3 estrellas,No residentes en Espańa,1538.54
2020M10,1 y 2 estrellas,TOTAL,2337.57
2020M10,1 y 2 estrellas,Residentes en Espańa,2193.29
2020M10,1 y 2 estrellas,No residentes en Espańa,144.29
2020M10,Hostales y pensiones,TOTAL,3570.55
2020M10,Hostales y pensiones,Residentes en Espańa,3398.09
2020M10,Hostales y pensiones,No residentes en Espańa,172.46
2020M11,TOTAL,TOTAL,10929.41
2020M11,TOTAL,Residentes en Espańa,9303.25
2020M11,TOTAL,No residentes en Espańa,1626.16
2020M11,4 y 5 estrellas,TOTAL,2452
2020M11,4 y 5 estrellas,Residentes en Espańa,1936.02
2020M11,4 y 5 estrellas,No residentes en Espańa,515.98
2020M11,3 estrellas,TOTAL,5460
2020M11,3 estrellas,Residentes en Espańa,4593.54
2020M11,3 estrellas,No residentes en Espańa,866.46
2020M11,1 y 2 estrellas,TOTAL,1230
2020M11,1 y 2 estrellas,Residentes en Espańa,1105.71
2020M11,1 y 2 estrellas,No residentes en Espańa,124.29
2020M11,Hostales y pensiones,TOTAL,1787.41
2020M11,Hostales y pensiones,Residentes en Espańa,1667.97
2020M11,Hostales y pensiones,No residentes en Espańa,119.44
2020M12,TOTAL,TOTAL,11377.16
2020M12,TOTAL,Residentes en Espańa,9977.97
2020M12,TOTAL,No residentes en Espańa,1399.2
2020M12,4 y 5 estrellas,TOTAL,3079
2020M12,4 y 5 estrellas,Residentes en Espańa,2746.53
2020M12,4 y 5 estrellas,No residentes en Espańa,332.47
2020M12,3 estrellas,TOTAL,6019
2020M12,3 estrellas,Residentes en Espańa,5217.71
2020M12,3 estrellas,No residentes en Espańa,801.29
2020M12,1 y 2 estrellas,TOTAL,942.71
2020M12,1 y 2 estrellas,Residentes en Espańa,860.43
2020M12,1 y 2 estrellas,No residentes en Espańa,82.29
2020M12,Hostales y pensiones,TOTAL,1336.45
2020M12,Hostales y pensiones,Residentes en Espańa,1153.29
2020M12,Hostales y pensiones,No residentes en Espańa,183.16
2021M01,TOTAL,TOTAL,8419.56
2021M01,TOTAL,Residentes en Espańa,7602.29
2021M01,TOTAL,No residentes en Espańa,817.28
2021M01,4 y 5 estrellas,TOTAL,1849
2021M01,4 y 5 estrellas,Residentes en Espańa,1684.63
2021M01,4 y 5 estrellas,No residentes en Espańa,164.37
2021M01,3 estrellas,TOTAL,4081.63
2021M01,3 estrellas,Residentes en Espańa,3482.31
2021M01,3 estrellas,No residentes en Espańa,599.33
2021M01,1 y 2 estrellas,TOTAL,523.86
2021M01,1 y 2 estrellas,Residentes en Espańa,486.71
2021M01,1 y 2 estrellas,No residentes en Espańa,37.14
2021M01,Hostales y pensiones,TOTAL,1965.08
2021M01,Hostales y pensiones,Residentes en Espańa,1948.64
2021M01,Hostales y pensiones,No residentes en Espańa,16.44
2021M02,TOTAL,TOTAL,9235.93
2021M02,TOTAL,Residentes en Espańa,8126.32
2021M02,TOTAL,No residentes en Espańa,1109.62
2021M02,4 y 5 estrellas,TOTAL,1935
2021M02,4 y 5 estrellas,Residentes en Espańa,1769.5
2021M02,4 y 5 estrellas,No residentes en Espańa,165.5
2021M02,3 estrellas,TOTAL,4657
2021M02,3 estrellas,Residentes en Espańa,4086.71
2021M02,3 estrellas,No residentes en Espańa,570.29
2021M02,1 y 2 estrellas,TOTAL,883
2021M02,1 y 2 estrellas,Residentes en Espańa,773
2021M02,1 y 2 estrellas,No residentes en Espańa,110
2021M02,Hostales y pensiones,TOTAL,1760.93
2021M02,Hostales y pensiones,Residentes en Espańa,1497.11
2021M02,Hostales y pensiones,No residentes en Espańa,263.83
2021M03,TOTAL,TOTAL,17404.43
2021M03,TOTAL,Residentes en Espańa,15229.25
2021M03,TOTAL,No residentes en Espańa,2175.18
2021M03,4 y 5 estrellas,TOTAL,4586
2021M03,4 y 5 estrellas,Residentes en Espańa,4151.55
2021M03,4 y 5 estrellas,No residentes en Espańa,434.45
2021M03,3 estrellas,TOTAL,8629
2021M03,3 estrellas,Residentes en Espańa,7315.69
2021M03,3 estrellas,No residentes en Espańa,1313.31
2021M03,1 y 2 estrellas,TOTAL,1496.43
2021M03,1 y 2 estrellas,Residentes en Espańa,1395
2021M03,1 y 2 estrellas,No residentes en Espańa,101.43
2021M03,Hostales y pensiones,TOTAL,2693.01
2021M03,Hostales y pensiones,Residentes en Espańa,2367.01
2021M03,Hostales y pensiones,No residentes en Espańa,325.99
2021M04,TOTAL,TOTAL,16796.85
2021M04,TOTAL,Residentes en Espańa,14820.53
2021M04,TOTAL,No residentes en Espańa,1976.32
2021M04,4 y 5 estrellas,TOTAL,4595
2021M04,4 y 5 estrellas,Residentes en Espańa,3808.25
2021M04,4 y 5 estrellas,No residentes en Espańa,786.75
2021M04,3 estrellas,TOTAL,7984
2021M04,3 estrellas,Residentes en Espańa,7085.97
2021M04,3 estrellas,No residentes en Espańa,898.03
2021M04,1 y 2 estrellas,TOTAL,1306.86
2021M04,1 y 2 estrellas,Residentes en Espańa,1266.43
2021M04,1 y 2 estrellas,No residentes en Espańa,40.43
2021M04,Hostales y pensiones,TOTAL,2910.99
2021M04,Hostales y pensiones,Residentes en Espańa,2659.88
2021M04,Hostales y pensiones,No residentes en Espańa,251.11
2021M05,TOTAL,TOTAL,32079.81
2021M05,TOTAL,Residentes en Espańa,28727.16
2021M05,TOTAL,No residentes en Espańa,3352.65
2021M05,4 y 5 estrellas,TOTAL,8263
2021M05,4 y 5 estrellas,Residentes en Espańa,7320.87
2021M05,4 y 5 estrellas,No residentes en Espańa,942.13
2021M05,3 estrellas,TOTAL,16895
2021M05,3 estrellas,Residentes en Espańa,14966.3
2021M05,3 estrellas,No residentes en Espańa,1928.7
2021M05,1 y 2 estrellas,TOTAL,1952.29
2021M05,1 y 2 estrellas,Residentes en Espańa,1838
2021M05,1 y 2 estrellas,No residentes en Espańa,114.29
2021M05,Hostales y pensiones,TOTAL,4969.53
2021M05,Hostales y pensiones,Residentes en Espańa,4601.99
2021M05,Hostales y pensiones,No residentes en Espańa,367.54
2021M06,TOTAL,TOTAL,46972.7
2021M06,TOTAL,Residentes en Espańa,40408.9
2021M06,TOTAL,No residentes en Espańa,6563.8
2021M06,4 y 5 estrellas,TOTAL,16113
2021M06,4 y 5 estrellas,Residentes en Espańa,12871.73
2021M06,4 y 5 estrellas,No residentes en Espańa,3241.27
2021M06,3 estrellas,TOTAL,21769
2021M06,3 estrellas,Residentes en Espańa,19221.36
2021M06,3 estrellas,No residentes en Espańa,2547.64
2021M06,1 y 2 estrellas,TOTAL,3311.86
2021M06,1 y 2 estrellas,Residentes en Espańa,3081.29
2021M06,1 y 2 estrellas,No residentes en Espańa,230.57
2021M06,Hostales y pensiones,TOTAL,5778.84
2021M06,Hostales y pensiones,Residentes en Espańa,5234.52
2021M06,Hostales y pensiones,No residentes en Espańa,544.32
2021M07,TOTAL,TOTAL,74048.84
2021M07,TOTAL,Residentes en Espańa,64460.09
2021M07,TOTAL,No residentes en Espańa,9588.74
2021M07,4 y 5 estrellas,TOTAL,25577.17
2021M07,4 y 5 estrellas,Residentes en Espańa,21197.82
2021M07,4 y 5 estrellas,No residentes en Espańa,4379.36
2021M07,3 estrellas,TOTAL,32011.68
2021M07,3 estrellas,Residentes en Espańa,28218.88
2021M07,3 estrellas,No residentes en Espańa,3792.8
2021M07,1 y 2 estrellas,TOTAL,5433.14
2021M07,1 y 2 estrellas,Residentes en Espańa,4976
2021M07,1 y 2 estrellas,No residentes en Espańa,457.14
2021M07,Hostales y pensiones,TOTAL,11026.84
2021M07,Hostales y pensiones,Residentes en Espańa,10067.4
2021M07,Hostales y pensiones,No residentes en Espańa,959.44
2021M08,TOTAL,TOTAL,122226.11
2021M08,TOTAL,Residentes en Espańa,106991.38
2021M08,TOTAL,No residentes en Espańa,15234.73
2021M08,4 y 5 estrellas,TOTAL,40444.61
2021M08,4 y 5 estrellas,Residentes en Espańa,34534.82
2021M08,4 y 5 estrellas,No residentes en Espańa,5909.79
2021M08,3 estrellas,TOTAL,53519.13
2021M08,3 estrellas,Residentes en Espańa,47521.29
2021M08,3 estrellas,No residentes en Espańa,5997.84
2021M08,1 y 2 estrellas,TOTAL,9343.32
2021M08,1 y 2 estrellas,Residentes en Espańa,8726.25
2021M08,1 y 2 estrellas,No residentes en Espańa,617.07
2021M08,Hostales y pensiones,TOTAL,18919.04
2021M08,Hostales y pensiones,Residentes en Espańa,16209.02
2021M08,Hostales y pensiones,No residentes en Espańa,2710.02
2021M09,TOTAL,TOTAL,85262.49
2021M09,TOTAL,Residentes en Espańa,65909.1
2021M09,TOTAL,No residentes en Espańa,19353.39
2021M09,4 y 5 estrellas,TOTAL,28281.03
2021M09,4 y 5 estrellas,Residentes en Espańa,21701.96
2021M09,4 y 5 estrellas,No residentes en Espańa,6579.07
2021M09,3 estrellas,TOTAL,38197.54
2021M09,3 estrellas,Residentes en Espańa,29780.86
2021M09,3 estrellas,No residentes en Espańa,8416.68
2021M09,1 y 2 estrellas,TOTAL,5673.43
2021M09,1 y 2 estrellas,Residentes en Espańa,5042.14
2021M09,1 y 2 estrellas,No residentes en Espańa,631.29
2021M09,Hostales y pensiones,TOTAL,13110.48
2021M09,Hostales y pensiones,Residentes en Espańa,9384.12
2021M09,Hostales y pensiones,No residentes en Espańa,3726.36
2021M10,TOTAL,TOTAL,93656.04
2021M10,TOTAL,Residentes en Espańa,78241.82
2021M10,TOTAL,No residentes en Espańa,15414.21
2021M10,4 y 5 estrellas,TOTAL,34632
2021M10,4 y 5 estrellas,Residentes en Espańa,27760.04
2021M10,4 y 5 estrellas,No residentes en Espańa,6871.96
2021M10,3 estrellas,TOTAL,40431.19
2021M10,3 estrellas,Residentes en Espańa,34279.62
2021M10,3 estrellas,No residentes en Espańa,6151.57
2021M10,1 y 2 estrellas,TOTAL,5807.71
2021M10,1 y 2 estrellas,Residentes en Espańa,5325.14
2021M10,1 y 2 estrellas,No residentes en Espańa,482.57
2021M10,Hostales y pensiones,TOTAL,12785.14
2021M10,Hostales y pensiones,Residentes en Espańa,10877.03
2021M10,Hostales y pensiones,No residentes en Espańa,1908.11
2021M11,TOTAL,TOTAL,63772.6
2021M11,TOTAL,Residentes en Espańa,56667.06
2021M11,TOTAL,No residentes en Espańa,7105.54
2021M11,4 y 5 estrellas,TOTAL,26128
2021M11,4 y 5 estrellas,Residentes en Espańa,22433.16
2021M11,4 y 5 estrellas,No residentes en Espańa,3694.84
2021M11,3 estrellas,TOTAL,27035
2021M11,3 estrellas,Residentes en Espańa,24048.07
2021M11,3 estrellas,No residentes en Espańa,2986.93
2021M11,1 y 2 estrellas,TOTAL,2964.71
2021M11,1 y 2 estrellas,Residentes en Espańa,2807.86
2021M11,1 y 2 estrellas,No residentes en Espańa,156.86
2021M11,Hostales y pensiones,TOTAL,7644.89
2021M11,Hostales y pensiones,Residentes en Espańa,7377.98
2021M11,Hostales y pensiones,No residentes en Espańa,266.91
2021M12,TOTAL,TOTAL,50979.74
2021M12,TOTAL,Residentes en Espańa,45448.79
2021M12,TOTAL,No residentes en Espańa,5530.95
2021M12,4 y 5 estrellas,TOTAL,19970
2021M12,4 y 5 estrellas,Residentes en Espańa,17367.84
2021M12,4 y 5 estrellas,No residentes en Espańa,2602.16
2021M12,3 estrellas,TOTAL,19732.38
2021M12,3 estrellas,Residentes en Espańa,17595
2021M12,3 estrellas,No residentes en Espańa,2137.38
2021M12,1 y 2 estrellas,TOTAL,2039.29
2021M12,1 y 2 estrellas,Residentes en Espańa,1827.36
2021M12,1 y 2 estrellas,No residentes en Espańa,211.94
2021M12,Hostales y pensiones,TOTAL,9238.06
2021M12,Hostales y pensiones,Residentes en Espańa,8658.6
2021M12,Hostales y pensiones,No residentes en Espańa,579.47
2022M01,TOTAL,TOTAL,31064.94
2022M01,TOTAL,Residentes en Espańa,26859.76
2022M01,TOTAL,No residentes en Espańa,4205.18
2022M01,4 y 5 estrellas,TOTAL,12641
2022M01,4 y 5 estrellas,Residentes en Espańa,10849.24
2022M01,4 y 5 estrellas,No residentes en Espańa,1791.76
2022M01,3 estrellas,TOTAL,12580
2022M01,3 estrellas,Residentes en Espańa,10581.45
2022M01,3 estrellas,No residentes en Espańa,1998.55
2022M01,1 y 2 estrellas,TOTAL,1829.86
2022M01,1 y 2 estrellas,Residentes en Espańa,1564.43
2022M01,1 y 2 estrellas,No residentes en Espańa,265.43
2022M01,Hostales y pensiones,TOTAL,4014.09
2022M01,Hostales y pensiones,Residentes en Espańa,3864.65
2022M01,Hostales y pensiones,No residentes en Espańa,149.44
2022M02,TOTAL,TOTAL,46287.86
2022M02,TOTAL,Residentes en Espańa,40388.72
2022M02,TOTAL,No residentes en Espańa,5899.13
2022M02,4 y 5 estrellas,TOTAL,18938
2022M02,4 y 5 estrellas,Residentes en Espańa,16736.77
2022M02,4 y 5 estrellas,No residentes en Espańa,2201.23
2022M02,3 estrellas,TOTAL,20125
2022M02,3 estrellas,Residentes en Espańa,17116.26
2022M02,3 estrellas,No residentes en Espańa,3008.74
2022M02,1 y 2 estrellas,TOTAL,2182.04
2022M02,1 y 2 estrellas,Residentes en Espańa,2075.33
2022M02,1 y 2 estrellas,No residentes en Espańa,106.71
2022M02,Hostales y pensiones,TOTAL,5042.82
2022M02,Hostales y pensiones,Residentes en Espańa,4460.36
2022M02,Hostales y pensiones,No residentes en Espańa,582.46
2022M03,TOTAL,TOTAL,55306.85
2022M03,TOTAL,Residentes en Espańa,45779.08
2022M03,TOTAL,No residentes en Espańa,9527.77
2022M03,4 y 5 estrellas,TOTAL,21579
2022M03,4 y 5 estrellas,Residentes en Espańa,16991.39
2022M03,4 y 5 estrellas,No residentes en Espańa,4587.61
2022M03,3 estrellas,TOTAL,24361.31
2022M03,3 estrellas,Residentes en Espańa,20939.31
2022M03,3 estrellas,No residentes en Espańa,3422
2022M03,1 y 2 estrellas,TOTAL,2801
2022M03,1 y 2 estrellas,Residentes en Espańa,2326.57
2022M03,1 y 2 estrellas,No residentes en Espańa,474.43
2022M03,Hostales y pensiones,TOTAL,6565.54
2022M03,Hostales y pensiones,Residentes en Espańa,5521.81
2022M03,Hostales y pensiones,No residentes en Espańa,1043.74
2022M04,TOTAL,TOTAL,86260.23
2022M04,TOTAL,Residentes en Espańa,70378.32
2022M04,TOTAL,No residentes en Espańa,15881.91
2022M04,4 y 5 estrellas,TOTAL,29492
2022M04,4 y 5 estrellas,Residentes en Espańa,23700.21
2022M04,4 y 5 estrellas,No residentes en Espańa,5791.79
2022M04,3 estrellas,TOTAL,36299.61
2022M04,3 estrellas,Residentes en Espańa,30467.34
2022M04,3 estrellas,No residentes en Espańa,5832.26
2022M04,1 y 2 estrellas,TOTAL,5121.14
2022M04,1 y 2 estrellas,Residentes en Espańa,4530.43
2022M04,1 y 2 estrellas,No residentes en Espańa,590.71
2022M04,Hostales y pensiones,TOTAL,15347.48
2022M04,Hostales y pensiones,Residentes en Espańa,11680.33
2022M04,Hostales y pensiones,No residentes en Espańa,3667.15
2022M05,TOTAL,TOTAL,84224.64
2022M05,TOTAL,Residentes en Espańa,59987.1
2022M05,TOTAL,No residentes en Espańa,24237.55
2022M05,4 y 5 estrellas,TOTAL,30411
2022M05,4 y 5 estrellas,Residentes en Espańa,20772.91
2022M05,4 y 5 estrellas,No residentes en Espańa,9638.09
2022M05,3 estrellas,TOTAL,34477.58
2022M05,3 estrellas,Residentes en Espańa,25624.53
2022M05,3 estrellas,No residentes en Espańa,8853.05
2022M05,1 y 2 estrellas,TOTAL,4628.07
2022M05,1 y 2 estrellas,Residentes en Espańa,3813.48
2022M05,1 y 2 estrellas,No residentes en Espańa,814.6
2022M05,Hostales y pensiones,TOTAL,14707.99
2022M05,Hostales y pensiones,Residentes en Espańa,9776.18
2022M05,Hostales y pensiones,No residentes en Espańa,4931.81
2022M06,TOTAL,TOTAL,82620.76
2022M06,TOTAL,Residentes en Espańa,60502.57
2022M06,TOTAL,No residentes en Espańa,22118.19
2022M06,4 y 5 estrellas,TOTAL,31380.12
2022M06,4 y 5 estrellas,Residentes en Espańa,21503.75
2022M06,4 y 5 estrellas,No residentes en Espańa,9876.37
2022M06,3 estrellas,TOTAL,34529.07
2022M06,3 estrellas,Residentes en Espańa,26128.05
2022M06,3 estrellas,No residentes en Espańa,8401.02
2022M06,1 y 2 estrellas,TOTAL,4160.29
2022M06,1 y 2 estrellas,Residentes en Espańa,3494.74
2022M06,1 y 2 estrellas,No residentes en Espańa,665.54
2022M06,Hostales y pensiones,TOTAL,12551.28
2022M06,Hostales y pensiones,Residentes en Espańa,9376.02
2022M06,Hostales y pensiones,No residentes en Espańa,3175.26
2022M07,TOTAL,TOTAL,89567.78
2022M07,TOTAL,Residentes en Espańa,71304.24
2022M07,TOTAL,No residentes en Espańa,18263.54
2022M07,4 y 5 estrellas,TOTAL,32121
2022M07,4 y 5 estrellas,Residentes en Espańa,24810.27
2022M07,4 y 5 estrellas,No residentes en Espańa,7310.73
2022M07,3 estrellas,TOTAL,37664.08
2022M07,3 estrellas,Residentes en Espańa,30340.06
2022M07,3 estrellas,No residentes en Espańa,7324.01
2022M07,1 y 2 estrellas,TOTAL,5241.55
2022M07,1 y 2 estrellas,Residentes en Espańa,4748.38
2022M07,1 y 2 estrellas,No residentes en Espańa,493.16
2022M07,Hostales y pensiones,TOTAL,14541.15
2022M07,Hostales y pensiones,Residentes en Espańa,11405.53
2022M07,Hostales y pensiones,No residentes en Espańa,3135.63
2022M08,TOTAL,TOTAL,122344.14
2022M08,TOTAL,Residentes en Espańa,101516.12
2022M08,TOTAL,No residentes en Espańa,20828.01
2022M08,4 y 5 estrellas,TOTAL,41477.72
2022M08,4 y 5 estrellas,Residentes en Espańa,33670.29
2022M08,4 y 5 estrellas,No residentes en Espańa,7807.42
2022M08,3 estrellas,TOTAL,51987.05
2022M08,3 estrellas,Residentes en Espańa,43177.75
2022M08,3 estrellas,No residentes en Espańa,8809.3
2022M08,1 y 2 estrellas,TOTAL,8306.29
2022M08,1 y 2 estrellas,Residentes en Espańa,7633.86
2022M08,1 y 2 estrellas,No residentes en Espańa,672.43
2022M08,Hostales y pensiones,TOTAL,20573.09
2022M08,Hostales y pensiones,Residentes en Espańa,17034.22
2022M08,Hostales y pensiones,No residentes en Espańa,3538.86
2022M09,TOTAL,TOTAL,99355.91
2022M09,TOTAL,Residentes en Espańa,71319.16
2022M09,TOTAL,No residentes en Espańa,28036.75
2022M09,4 y 5 estrellas,TOTAL,36540
2022M09,4 y 5 estrellas,Residentes en Espańa,24046.31
2022M09,4 y 5 estrellas,No residentes en Espańa,12493.69
2022M09,3 estrellas,TOTAL,42742
2022M09,3 estrellas,Residentes en Espańa,31236.76
2022M09,3 estrellas,No residentes en Espańa,11505.24
2022M09,1 y 2 estrellas,TOTAL,5804.41
2022M09,1 y 2 estrellas,Residentes en Espańa,4962.15
2022M09,1 y 2 estrellas,No residentes en Espańa,842.25
2022M09,Hostales y pensiones,TOTAL,14269.5
2022M09,Hostales y pensiones,Residentes en Espańa,11073.94
2022M09,Hostales y pensiones,No residentes en Espańa,3195.57
2022M10,TOTAL,TOTAL,95703.29
2022M10,TOTAL,Residentes en Espańa,76551.94
2022M10,TOTAL,No residentes en Espańa,19151.35
2022M10,4 y 5 estrellas,TOTAL,36452
2022M10,4 y 5 estrellas,Residentes en Espańa,27641.12
2022M10,4 y 5 estrellas,No residentes en Espańa,8810.88
2022M10,3 estrellas,TOTAL,43749.83
2022M10,3 estrellas,Residentes en Espańa,35335.23
2022M10,3 estrellas,No residentes en Espańa,8414.59
2022M10,1 y 2 estrellas,TOTAL,4242.05
2022M10,1 y 2 estrellas,Residentes en Espańa,3776.18
2022M10,1 y 2 estrellas,No residentes en Espańa,465.87
2022M10,Hostales y pensiones,TOTAL,11259.42
2022M10,Hostales y pensiones,Residentes en Espańa,9799.42
2022M10,Hostales y pensiones,No residentes en Espańa,1460
2022M11,TOTAL,TOTAL,66514.32
2022M11,TOTAL,Residentes en Espańa,57563.41
2022M11,TOTAL,No residentes en Espańa,8950.91
2022M11,4 y 5 estrellas,TOTAL,25893.69
2022M11,4 y 5 estrellas,Residentes en Espańa,21882.06
2022M11,4 y 5 estrellas,No residentes en Espańa,4011.63
2022M11,3 estrellas,TOTAL,29836.95
2022M11,3 estrellas,Residentes en Espańa,26249.31
2022M11,3 estrellas,No residentes en Espańa,3587.64
2022M11,1 y 2 estrellas,TOTAL,2872.48
2022M11,1 y 2 estrellas,Residentes en Espańa,2585.55
2022M11,1 y 2 estrellas,No residentes en Espańa,286.93
2022M11,Hostales y pensiones,TOTAL,7911.19
2022M11,Hostales y pensiones,Residentes en Espańa,6846.49
2022M11,Hostales y pensiones,No residentes en Espańa,1064.71
2022M12,TOTAL,TOTAL,57509.66
2022M12,TOTAL,Residentes en Espańa,51554.64
2022M12,TOTAL,No residentes en Espańa,5955.02
2022M12,4 y 5 estrellas,TOTAL,24915.91
2022M12,4 y 5 estrellas,Residentes en Espańa,22183.74
2022M12,4 y 5 estrellas,No residentes en Espańa,2732.17
2022M12,3 estrellas,TOTAL,25790
2022M12,3 estrellas,Residentes en Espańa,23071.35
2022M12,3 estrellas,No residentes en Espańa,2718.65
2022M12,1 y 2 estrellas,TOTAL,1311.1
2022M12,1 y 2 estrellas,Residentes en Espańa,1231.01
2022M12,1 y 2 estrellas,No residentes en Espańa,80.09
2022M12,Hostales y pensiones,TOTAL,5492.65
2022M12,Hostales y pensiones,Residentes en Espańa,5068.55
2022M12,Hostales y pensiones,No residentes en Espańa,424.11
2023M01,TOTAL,TOTAL,39939.01
2023M01,TOTAL,Residentes en Espańa,35717.95
2023M01,TOTAL,No residentes en Espańa,4221.06
2023M01,4 y 5 estrellas,TOTAL,17154
2023M01,4 y 5 estrellas,Residentes en Espańa,15108.38
2023M01,4 y 5 estrellas,No residentes en Espańa,2045.62
2023M01,3 estrellas,TOTAL,18145
2023M01,3 estrellas,Residentes en Espańa,16167.67
2023M01,3 estrellas,No residentes en Espańa,1977.33
2023M01,1 y 2 estrellas,TOTAL,1886.4
2023M01,1 y 2 estrellas,Residentes en Espańa,1776.85
2023M01,1 y 2 estrellas,No residentes en Espańa,109.55
2023M01,Hostales y pensiones,TOTAL,2753.62
2023M01,Hostales y pensiones,Residentes en Espańa,2665.04
2023M01,Hostales y pensiones,No residentes en Espańa,88.57
2023M02,TOTAL,TOTAL,55475.75
2023M02,TOTAL,Residentes en Espańa,50080.23
2023M02,TOTAL,No residentes en Espańa,5395.52
2023M02,4 y 5 estrellas,TOTAL,22046
2023M02,4 y 5 estrellas,Residentes en Espańa,19600.47
2023M02,4 y 5 estrellas,No residentes en Espańa,2445.53
2023M02,3 estrellas,TOTAL,24729
2023M02,3 estrellas,Residentes en Espańa,22249.22
2023M02,3 estrellas,No residentes en Espańa,2479.78
2023M02,1 y 2 estrellas,TOTAL,3160.24
2023M02,1 y 2 estrellas,Residentes en Espańa,2938.96
2023M02,1 y 2 estrellas,No residentes en Espańa,221.29
2023M02,Hostales y pensiones,TOTAL,5540.51
2023M02,Hostales y pensiones,Residentes en Espańa,5291.59
2023M02,Hostales y pensiones,No residentes en Espańa,248.92
2023M03,TOTAL,TOTAL,66497.53
2023M03,TOTAL,Residentes en Espańa,58312.3
2023M03,TOTAL,No residentes en Espańa,8185.23
2023M03,4 y 5 estrellas,TOTAL,25807.59
2023M03,4 y 5 estrellas,Residentes en Espańa,21921.84
2023M03,4 y 5 estrellas,No residentes en Espańa,3885.75
2023M03,3 estrellas,TOTAL,29715
2023M03,3 estrellas,Residentes en Espańa,26333.01
2023M03,3 estrellas,No residentes en Espańa,3381.99
2023M03,1 y 2 estrellas,TOTAL,3407.36
2023M03,1 y 2 estrellas,Residentes en Espańa,3140.04
2023M03,1 y 2 estrellas,No residentes en Espańa,267.32
2023M03,Hostales y pensiones,TOTAL,7567.58
2023M03,Hostales y pensiones,Residentes en Espańa,6917.42
2023M03,Hostales y pensiones,No residentes en Espańa,650.16
2023M04,TOTAL,TOTAL,93733.52
2023M04,TOTAL,Residentes en Espańa,75866.66
2023M04,TOTAL,No residentes en Espańa,17866.85
2023M04,4 y 5 estrellas,TOTAL,32122.76
2023M04,4 y 5 estrellas,Residentes en Espańa,23276.65
2023M04,4 y 5 estrellas,No residentes en Espańa,8846.11
2023M04,3 estrellas,TOTAL,42104.84
2023M04,3 estrellas,Residentes en Espańa,35642.09
2023M04,3 estrellas,No residentes en Espańa,6462.75
2023M04,1 y 2 estrellas,TOTAL,5504.82
2023M04,1 y 2 estrellas,Residentes en Espańa,4880.04
2023M04,1 y 2 estrellas,No residentes en Espańa,624.77
2023M04,Hostales y pensiones,TOTAL,14001.1
2023M04,Hostales y pensiones,Residentes en Espańa,12067.88
2023M04,Hostales y pensiones,No residentes en Espańa,1933.22
2023M05,TOTAL,TOTAL,95388.99
2023M05,TOTAL,Residentes en Espańa,64436.67
2023M05,TOTAL,No residentes en Espańa,30952.32
2023M05,4 y 5 estrellas,TOTAL,34167.01
2023M05,4 y 5 estrellas,Residentes en Espańa,18798.47
2023M05,4 y 5 estrellas,No residentes en Espańa,15368.53
2023M05,3 estrellas,TOTAL,41823.47
2023M05,3 estrellas,Residentes en Espańa,31144.43
2023M05,3 estrellas,No residentes en Espańa,10679.04
2023M05,1 y 2 estrellas,TOTAL,5107.17
2023M05,1 y 2 estrellas,Residentes en Espańa,3668.36
2023M05,1 y 2 estrellas,No residentes en Espańa,1438.8
2023M05,Hostales y pensiones,TOTAL,14291.35
2023M05,Hostales y pensiones,Residentes en Espańa,10825.41
2023M05,Hostales y pensiones,No residentes en Espańa,3465.94
2023M06,TOTAL,TOTAL,91983.32
2023M06,TOTAL,Residentes en Espańa,68775.92
2023M06,TOTAL,No residentes en Espańa,23207.39
2023M06,4 y 5 estrellas,TOTAL,35111.28
2023M06,4 y 5 estrellas,Residentes en Espańa,22768.69
2023M06,4 y 5 estrellas,No residentes en Espańa,12342.58
2023M06,3 estrellas,TOTAL,40792.62
2023M06,3 estrellas,Residentes en Espańa,32547.78
2023M06,3 estrellas,No residentes en Espańa,8244.83
2023M06,1 y 2 estrellas,TOTAL,4807.04
2023M06,1 y 2 estrellas,Residentes en Espańa,4090.9
2023M06,1 y 2 estrellas,No residentes en Espańa,716.14
2023M06,Hostales y pensiones,TOTAL,11272.38
2023M06,Hostales y pensiones,Residentes en Espańa,9368.54
2023M06,Hostales y pensiones,No residentes en Espańa,1903.84
2023M07,TOTAL,TOTAL,93926.58
2023M07,TOTAL,Residentes en Espańa,73713.01
2023M07,TOTAL,No residentes en Espańa,20213.57
2023M07,4 y 5 estrellas,TOTAL,34795.85
2023M07,4 y 5 estrellas,Residentes en Espańa,24449.07
2023M07,4 y 5 estrellas,No residentes en Espańa,10346.78
2023M07,3 estrellas,TOTAL,40289.48
2023M07,3 estrellas,Residentes en Espańa,33333.5
2023M07,3 estrellas,No residentes en Espańa,6955.99
2023M07,1 y 2 estrellas,TOTAL,5130.77
2023M07,1 y 2 estrellas,Residentes en Espańa,4516.44
2023M07,1 y 2 estrellas,No residentes en Espańa,614.34
2023M07,Hostales y pensiones,TOTAL,13710.47
2023M07,Hostales y pensiones,Residentes en Espańa,11414.01
2023M07,Hostales y pensiones,No residentes en Espańa,2296.46
2023M08,TOTAL,TOTAL,117833.5
2023M08,TOTAL,Residentes en Espańa,95660.53
