Periodo,País de residencia,Medida,DATA
2015M01,TOTAL,Viajeros,27367.73
2015M01,TOTAL,Pernoctaciones,45159.39
2015M01,RESIDENTES EN ESPAŃA,Viajeros,24445.23
2015M01,RESIDENTES EN ESPAŃA,Pernoctaciones,40192.16
2015M01,NO RESIDENTE EN ESPAŃA,Viajeros,2922.5
2015M01,NO RESIDENTE EN ESPAŃA,Pernoctaciones,4967.23
2015M01,Alemania,Viajeros,150
2015M01,Alemania,Pernoctaciones,306
2015M01,Francia,Viajeros,792
2015M01,Francia,Pernoctaciones,1130
2015M01,Italia,Viajeros,171
2015M01,Italia,Pernoctaciones,464
2015M01,Paises Bajos,Viajeros,82
2015M01,Paises Bajos,Pernoctaciones,168
2015M01,Reino Unido,Viajeros,310
2015M01,Reino Unido,Pernoctaciones,535
2015M01,Paises Nordicos,Viajeros,15.29
2015M01,Paises Nordicos,Pernoctaciones,35.35
2015M01,Resto de UE,Viajeros,516.58
2015M01,Resto de UE,Pernoctaciones,1028.85
2015M01,Estados Unidos,Viajeros,134
2015M01,Estados Unidos,Pernoctaciones,319
2015M01,Resto de America,Viajeros,225.48
2015M01,Resto de America,Pernoctaciones,352.78
2015M01,Resto de no residentes en Espańa,Viajeros,526.15
2015M01,Resto de no residentes en Espańa,Pernoctaciones,628.25
2015M01,Resto de Europa,Viajeros,
2015M01,Resto de Europa,Pernoctaciones,
2015M02,TOTAL,Viajeros,30611.19
2015M02,TOTAL,Pernoctaciones,50111.73
2015M02,RESIDENTES EN ESPAŃA,Viajeros,27754.86
2015M02,RESIDENTES EN ESPAŃA,Pernoctaciones,45528.22
2015M02,NO RESIDENTE EN ESPAŃA,Viajeros,2856.34
2015M02,NO RESIDENTE EN ESPAŃA,Pernoctaciones,4583.52
2015M02,Alemania,Viajeros,159
2015M02,Alemania,Pernoctaciones,515
2015M02,Francia,Viajeros,712
2015M02,Francia,Pernoctaciones,976
2015M02,Italia,Viajeros,229
2015M02,Italia,Pernoctaciones,445
2015M02,Paises Bajos,Viajeros,91
2015M02,Paises Bajos,Pernoctaciones,178
2015M02,Reino Unido,Viajeros,301
2015M02,Reino Unido,Pernoctaciones,491
2015M02,Paises Nordicos,Viajeros,25.82
2015M02,Paises Nordicos,Pernoctaciones,91.77
2015M02,Resto de UE,Viajeros,528.14
2015M02,Resto de UE,Pernoctaciones,851.06
2015M02,Estados Unidos,Viajeros,94
2015M02,Estados Unidos,Pernoctaciones,128
2015M02,Resto de America,Viajeros,45.18
2015M02,Resto de America,Pernoctaciones,91.77
2015M02,Resto de no residentes en Espańa,Viajeros,671.21
2015M02,Resto de no residentes en Espańa,Pernoctaciones,815.91
2015M02,Resto de Europa,Viajeros,
2015M02,Resto de Europa,Pernoctaciones,
2015M03,TOTAL,Viajeros,43653.97
2015M03,TOTAL,Pernoctaciones,70651.78
2015M03,RESIDENTES EN ESPAŃA,Viajeros,39517.52
2015M03,RESIDENTES EN ESPAŃA,Pernoctaciones,63157.73
2015M03,NO RESIDENTE EN ESPAŃA,Viajeros,4136.45
2015M03,NO RESIDENTE EN ESPAŃA,Pernoctaciones,7494.05
2015M03,Alemania,Viajeros,439
2015M03,Alemania,Pernoctaciones,715
2015M03,Francia,Viajeros,906
2015M03,Francia,Pernoctaciones,1286
2015M03,Italia,Viajeros,269
2015M03,Italia,Pernoctaciones,694
2015M03,Paises Bajos,Viajeros,72
2015M03,Paises Bajos,Pernoctaciones,130
2015M03,Reino Unido,Viajeros,511
2015M03,Reino Unido,Pernoctaciones,1029
2015M03,Paises Nordicos,Viajeros,35.19
2015M03,Paises Nordicos,Pernoctaciones,69.53
2015M03,Resto de UE,Viajeros,333.5
2015M03,Resto de UE,Pernoctaciones,716.84
2015M03,Estados Unidos,Viajeros,457
2015M03,Estados Unidos,Pernoctaciones,721
2015M03,Resto de America,Viajeros,290.29
2015M03,Resto de America,Pernoctaciones,375.34
2015M03,Resto de no residentes en Espańa,Viajeros,696.09
2015M03,Resto de no residentes en Espańa,Pernoctaciones,1542.95
2015M03,Resto de Europa,Viajeros,127.37
2015M03,Resto de Europa,Pernoctaciones,214.39
2015M04,TOTAL,Viajeros,50042.27
2015M04,TOTAL,Pernoctaciones,85775.38
2015M04,RESIDENTES EN ESPAŃA,Viajeros,39374.16
2015M04,RESIDENTES EN ESPAŃA,Pernoctaciones,69478.73
2015M04,NO RESIDENTE EN ESPAŃA,Viajeros,10668.11
2015M04,NO RESIDENTE EN ESPAŃA,Pernoctaciones,16296.65
2015M04,Alemania,Viajeros,893
2015M04,Alemania,Pernoctaciones,1552
2015M04,Francia,Viajeros,1864
2015M04,Francia,Pernoctaciones,2432
2015M04,Italia,Viajeros,760
2015M04,Italia,Pernoctaciones,1065
2015M04,Paises Bajos,Viajeros,386
2015M04,Paises Bajos,Pernoctaciones,693
2015M04,Reino Unido,Viajeros,1131
2015M04,Reino Unido,Pernoctaciones,1885
2015M04,Paises Nordicos,Viajeros,243.11
2015M04,Paises Nordicos,Pernoctaciones,682.05
2015M04,Resto de UE,Viajeros,1285.85
2015M04,Resto de UE,Pernoctaciones,1679.69
2015M04,Estados Unidos,Viajeros,1542
2015M04,Estados Unidos,Pernoctaciones,2184
2015M04,Resto de America,Viajeros,902.39
2015M04,Resto de America,Pernoctaciones,1206.31
2015M04,Resto de no residentes en Espańa,Viajeros,653.57
2015M04,Resto de no residentes en Espańa,Pernoctaciones,1068.49
2015M04,Resto de Europa,Viajeros,1007.19
2015M04,Resto de Europa,Pernoctaciones,1849.11
2015M05,TOTAL,Viajeros,57350.85
2015M05,TOTAL,Pernoctaciones,94899.48
2015M05,RESIDENTES EN ESPAŃA,Viajeros,41304.74
2015M05,RESIDENTES EN ESPAŃA,Pernoctaciones,73106.48
2015M05,NO RESIDENTE EN ESPAŃA,Viajeros,16046.12
2015M05,NO RESIDENTE EN ESPAŃA,Pernoctaciones,21793
2015M05,Alemania,Viajeros,2220
2015M05,Alemania,Pernoctaciones,2636
2015M05,Francia,Viajeros,2985
2015M05,Francia,Pernoctaciones,3557
2015M05,Italia,Viajeros,759
2015M05,Italia,Pernoctaciones,1071
2015M05,Paises Bajos,Viajeros,364
2015M05,Paises Bajos,Pernoctaciones,468
2015M05,Reino Unido,Viajeros,1457
2015M05,Reino Unido,Pernoctaciones,2036
2015M05,Paises Nordicos,Viajeros,1029.2
2015M05,Paises Nordicos,Pernoctaciones,1456.9
2015M05,Resto de UE,Viajeros,1620.28
2015M05,Resto de UE,Pernoctaciones,2119.89
2015M05,Estados Unidos,Viajeros,2345
2015M05,Estados Unidos,Pernoctaciones,3075
2015M05,Resto de America,Viajeros,1047.24
2015M05,Resto de America,Pernoctaciones,1299.07
2015M05,Resto de no residentes en Espańa,Viajeros,1050.89
2015M05,Resto de no residentes en Espańa,Pernoctaciones,2601.74
2015M05,Resto de Europa,Viajeros,1168.51
2015M05,Resto de Europa,Pernoctaciones,1472.41
2015M06,TOTAL,Viajeros,52531.99
2015M06,TOTAL,Pernoctaciones,87512.88
2015M06,RESIDENTES EN ESPAŃA,Viajeros,39060
2015M06,RESIDENTES EN ESPAŃA,Pernoctaciones,67038.75
2015M06,NO RESIDENTE EN ESPAŃA,Viajeros,13471.98
2015M06,NO RESIDENTE EN ESPAŃA,Pernoctaciones,20474.13
2015M06,Alemania,Viajeros,1657
2015M06,Alemania,Pernoctaciones,2480
2015M06,Francia,Viajeros,2060
2015M06,Francia,Pernoctaciones,2577
2015M06,Italia,Viajeros,737
2015M06,Italia,Pernoctaciones,1327
2015M06,Paises Bajos,Viajeros,374
2015M06,Paises Bajos,Pernoctaciones,579
2015M06,Reino Unido,Viajeros,1588
2015M06,Reino Unido,Pernoctaciones,2357
2015M06,Paises Nordicos,Viajeros,469.71
2015M06,Paises Nordicos,Pernoctaciones,770.24
2015M06,Resto de UE,Viajeros,2203.98
2015M06,Resto de UE,Pernoctaciones,3213.13
2015M06,Estados Unidos,Viajeros,1900
2015M06,Estados Unidos,Pernoctaciones,2843
2015M06,Resto de America,Viajeros,1247.22
2015M06,Resto de America,Pernoctaciones,1716.37
2015M06,Resto de no residentes en Espańa,Viajeros,720.12
2015M06,Resto de no residentes en Espańa,Pernoctaciones,1860.28
2015M06,Resto de Europa,Viajeros,514.95
2015M06,Resto de Europa,Pernoctaciones,751.11
2015M07,TOTAL,Viajeros,53958.81
2015M07,TOTAL,Pernoctaciones,88981.89
2015M07,RESIDENTES EN ESPAŃA,Viajeros,42553.6
2015M07,RESIDENTES EN ESPAŃA,Pernoctaciones,71730.94
2015M07,NO RESIDENTE EN ESPAŃA,Viajeros,11405.21
2015M07,NO RESIDENTE EN ESPAŃA,Pernoctaciones,17250.95
2015M07,Alemania,Viajeros,733
2015M07,Alemania,Pernoctaciones,1189
2015M07,Francia,Viajeros,1815
2015M07,Francia,Pernoctaciones,2503
2015M07,Italia,Viajeros,645
2015M07,Italia,Pernoctaciones,902
2015M07,Paises Bajos,Viajeros,508
2015M07,Paises Bajos,Pernoctaciones,822
2015M07,Reino Unido,Viajeros,1795
2015M07,Reino Unido,Pernoctaciones,2762
2015M07,Paises Nordicos,Viajeros,437.64
2015M07,Paises Nordicos,Pernoctaciones,613.47
2015M07,Resto de UE,Viajeros,2939.25
2015M07,Resto de UE,Pernoctaciones,4258.03
2015M07,Estados Unidos,Viajeros,1085
2015M07,Estados Unidos,Pernoctaciones,1743
2015M07,Resto de America,Viajeros,390.76
2015M07,Resto de America,Pernoctaciones,769.19
2015M07,Resto de no residentes en Espańa,Viajeros,671.04
2015M07,Resto de no residentes en Espańa,Pernoctaciones,1111.48
2015M07,Resto de Europa,Viajeros,385.52
2015M07,Resto de Europa,Pernoctaciones,577.79
2015M08,TOTAL,Viajeros,69052.11
2015M08,TOTAL,Pernoctaciones,121503.23
2015M08,RESIDENTES EN ESPAŃA,Viajeros,58958
2015M08,RESIDENTES EN ESPAŃA,Pernoctaciones,106237.75
2015M08,NO RESIDENTE EN ESPAŃA,Viajeros,10094.11
2015M08,NO RESIDENTE EN ESPAŃA,Pernoctaciones,15265.48
2015M08,Alemania,Viajeros,1051
2015M08,Alemania,Pernoctaciones,1702
2015M08,Francia,Viajeros,2456
2015M08,Francia,Pernoctaciones,3380
2015M08,Italia,Viajeros,904
2015M08,Italia,Pernoctaciones,1195
2015M08,Paises Bajos,Viajeros,468
2015M08,Paises Bajos,Pernoctaciones,784
2015M08,Reino Unido,Viajeros,1167
2015M08,Reino Unido,Pernoctaciones,1793
2015M08,Paises Nordicos,Viajeros,255.02
2015M08,Paises Nordicos,Pernoctaciones,358.94
2015M08,Resto de UE,Viajeros,1230.09
2015M08,Resto de UE,Pernoctaciones,1679.79
2015M08,Estados Unidos,Viajeros,770
2015M08,Estados Unidos,Pernoctaciones,1064
2015M08,Resto de America,Viajeros,328.86
2015M08,Resto de America,Pernoctaciones,412.57
2015M08,Resto de no residentes en Espańa,Viajeros,895.86
2015M08,Resto de no residentes en Espańa,Pernoctaciones,1697.75
2015M08,Resto de Europa,Viajeros,568.29
2015M08,Resto de Europa,Pernoctaciones,1198.44
2015M09,TOTAL,Viajeros,66146.82
2015M09,TOTAL,Pernoctaciones,112172.03
2015M09,RESIDENTES EN ESPAŃA,Viajeros,46530.79
2015M09,RESIDENTES EN ESPAŃA,Pernoctaciones,82325.58
2015M09,NO RESIDENTE EN ESPAŃA,Viajeros,19616.04
2015M09,NO RESIDENTE EN ESPAŃA,Pernoctaciones,29846.45
2015M09,Alemania,Viajeros,2130
2015M09,Alemania,Pernoctaciones,3551
2015M09,Francia,Viajeros,3322
2015M09,Francia,Pernoctaciones,5338
2015M09,Italia,Viajeros,742
2015M09,Italia,Pernoctaciones,1567
2015M09,Paises Bajos,Viajeros,634
2015M09,Paises Bajos,Pernoctaciones,985
2015M09,Reino Unido,Viajeros,2870
2015M09,Reino Unido,Pernoctaciones,4352
2015M09,Paises Nordicos,Viajeros,1282.1
2015M09,Paises Nordicos,Pernoctaciones,1766.6
2015M09,Resto de UE,Viajeros,3358.01
2015M09,Resto de UE,Pernoctaciones,4896.95
2015M09,Estados Unidos,Viajeros,2354
2015M09,Estados Unidos,Pernoctaciones,3257
2015M09,Resto de America,Viajeros,1204.99
2015M09,Resto de America,Pernoctaciones,1658.84
2015M09,Resto de no residentes en Espańa,Viajeros,970.77
2015M09,Resto de no residentes en Espańa,Pernoctaciones,1006.34
2015M09,Resto de Europa,Viajeros,748.17
2015M09,Resto de Europa,Pernoctaciones,1467.72
2015M10,TOTAL,Viajeros,56653.74
2015M10,TOTAL,Pernoctaciones,100690.47
2015M10,RESIDENTES EN ESPAŃA,Viajeros,45236.59
2015M10,RESIDENTES EN ESPAŃA,Pernoctaciones,81495.04
2015M10,NO RESIDENTE EN ESPAŃA,Viajeros,11417.15
2015M10,NO RESIDENTE EN ESPAŃA,Pernoctaciones,19195.44
2015M10,Alemania,Viajeros,842
2015M10,Alemania,Pernoctaciones,1505
2015M10,Francia,Viajeros,2058
2015M10,Francia,Pernoctaciones,2854
2015M10,Italia,Viajeros,289
2015M10,Italia,Pernoctaciones,708
2015M10,Paises Bajos,Viajeros,190
2015M10,Paises Bajos,Pernoctaciones,313
2015M10,Reino Unido,Viajeros,1594
2015M10,Reino Unido,Pernoctaciones,2667
2015M10,Paises Nordicos,Viajeros,1298.72
2015M10,Paises Nordicos,Pernoctaciones,2482.99
2015M10,Resto de UE,Viajeros,1783.01
2015M10,Resto de UE,Pernoctaciones,2958.53
2015M10,Estados Unidos,Viajeros,1148
2015M10,Estados Unidos,Pernoctaciones,1985
2015M10,Resto de America,Viajeros,1182.73
2015M10,Resto de America,Pernoctaciones,2128.09
2015M10,Resto de no residentes en Espańa,Viajeros,635.66
2015M10,Resto de no residentes en Espańa,Pernoctaciones,874.61
2015M10,Resto de Europa,Viajeros,396.04
2015M10,Resto de Europa,Pernoctaciones,719.22
2015M11,TOTAL,Viajeros,43148.55
2015M11,TOTAL,Pernoctaciones,77097.06
2015M11,RESIDENTES EN ESPAŃA,Viajeros,38455.31
2015M11,RESIDENTES EN ESPAŃA,Pernoctaciones,68962.01
2015M11,NO RESIDENTE EN ESPAŃA,Viajeros,4693.24
2015M11,NO RESIDENTE EN ESPAŃA,Pernoctaciones,8135.05
2015M11,Alemania,Viajeros,397
2015M11,Alemania,Pernoctaciones,720
2015M11,Francia,Viajeros,950
2015M11,Francia,Pernoctaciones,1440
2015M11,Italia,Viajeros,246
2015M11,Italia,Pernoctaciones,520
2015M11,Paises Bajos,Viajeros,82
2015M11,Paises Bajos,Pernoctaciones,86
2015M11,Reino Unido,Viajeros,490
2015M11,Reino Unido,Pernoctaciones,739
2015M11,Paises Nordicos,Viajeros,192.01
2015M11,Paises Nordicos,Pernoctaciones,218.34
2015M11,Resto de UE,Viajeros,995.82
2015M11,Resto de UE,Pernoctaciones,1916.79
2015M11,Estados Unidos,Viajeros,292
2015M11,Estados Unidos,Pernoctaciones,438
2015M11,Resto de America,Viajeros,263.73
2015M11,Resto de America,Pernoctaciones,621.88
2015M11,Resto de no residentes en Espańa,Viajeros,493.43
2015M11,Resto de no residentes en Espańa,Pernoctaciones,1055.79
2015M11,Resto de Europa,Viajeros,291.24
2015M11,Resto de Europa,Pernoctaciones,379.25
2015M12,TOTAL,Viajeros,35933.01
2015M12,TOTAL,Pernoctaciones,61911.25
2015M12,RESIDENTES EN ESPAŃA,Viajeros,33127.19
2015M12,RESIDENTES EN ESPAŃA,Pernoctaciones,57134.2
2015M12,NO RESIDENTE EN ESPAŃA,Viajeros,2805.82
2015M12,NO RESIDENTE EN ESPAŃA,Pernoctaciones,4777.05
2015M12,Alemania,Viajeros,91
2015M12,Alemania,Pernoctaciones,204
2015M12,Francia,Viajeros,604
2015M12,Francia,Pernoctaciones,856
2015M12,Italia,Viajeros,169
2015M12,Italia,Pernoctaciones,401
2015M12,Paises Bajos,Viajeros,53
2015M12,Paises Bajos,Pernoctaciones,62
2015M12,Reino Unido,Viajeros,274
2015M12,Reino Unido,Pernoctaciones,442
2015M12,Paises Nordicos,Viajeros,39.67
2015M12,Paises Nordicos,Pernoctaciones,94.54
2015M12,Resto de UE,Viajeros,569.11
2015M12,Resto de UE,Pernoctaciones,870.43
2015M12,Estados Unidos,Viajeros,203
2015M12,Estados Unidos,Pernoctaciones,450
2015M12,Resto de America,Viajeros,296.48
2015M12,Resto de America,Pernoctaciones,497.85
2015M12,Resto de no residentes en Espańa,Viajeros,337.15
2015M12,Resto de no residentes en Espańa,Pernoctaciones,621.26
2015M12,Resto de Europa,Viajeros,169.41
2015M12,Resto de Europa,Pernoctaciones,277.97
2016M01,TOTAL,Viajeros,28819.66
2016M01,TOTAL,Pernoctaciones,50490.91
2016M01,RESIDENTES EN ESPAŃA,Viajeros,25983.27
2016M01,RESIDENTES EN ESPAŃA,Pernoctaciones,44337.81
2016M01,NO RESIDENTE EN ESPAŃA,Viajeros,2836.38
2016M01,NO RESIDENTE EN ESPAŃA,Pernoctaciones,6153.1
2016M01,Alemania,Viajeros,133
2016M01,Alemania,Pernoctaciones,287
2016M01,Francia,Viajeros,452
2016M01,Francia,Pernoctaciones,786
2016M01,Italia,Viajeros,238
2016M01,Italia,Pernoctaciones,533
2016M01,Paises Bajos,Viajeros,52
2016M01,Paises Bajos,Pernoctaciones,91
2016M01,Reino Unido,Viajeros,234
2016M01,Reino Unido,Pernoctaciones,377
2016M01,Paises Nordicos,Viajeros,41.23
2016M01,Paises Nordicos,Pernoctaciones,75.06
2016M01,Resto de UE,Viajeros,702.29
2016M01,Resto de UE,Pernoctaciones,2392.51
2016M01,Estados Unidos,Viajeros,116
2016M01,Estados Unidos,Pernoctaciones,205
2016M01,Resto de America,Viajeros,232.82
2016M01,Resto de America,Pernoctaciones,448.47
2016M01,Resto de no residentes en Espańa,Viajeros,410.04
2016M01,Resto de no residentes en Espańa,Pernoctaciones,507.01
2016M01,Resto de Europa,Viajeros,225.01
2016M01,Resto de Europa,Pernoctaciones,451.05
2016M02,TOTAL,Viajeros,33920.67
2016M02,TOTAL,Pernoctaciones,59288.73
2016M02,RESIDENTES EN ESPAŃA,Viajeros,30716.99
2016M02,RESIDENTES EN ESPAŃA,Pernoctaciones,53938.8
2016M02,NO RESIDENTE EN ESPAŃA,Viajeros,3203.68
2016M02,NO RESIDENTE EN ESPAŃA,Pernoctaciones,5349.93
2016M02,Alemania,Viajeros,249
2016M02,Alemania,Pernoctaciones,576
2016M02,Francia,Viajeros,683
2016M02,Francia,Pernoctaciones,996
2016M02,Italia,Viajeros,235
2016M02,Italia,Pernoctaciones,452
2016M02,Paises Bajos,Viajeros,106
2016M02,Paises Bajos,Pernoctaciones,183
2016M02,Reino Unido,Viajeros,274
2016M02,Reino Unido,Pernoctaciones,466
2016M02,Paises Nordicos,Viajeros,66.26
2016M02,Paises Nordicos,Pernoctaciones,92.1
2016M02,Resto de UE,Viajeros,636.81
2016M02,Resto de UE,Pernoctaciones,998.04
2016M02,Estados Unidos,Viajeros,122
2016M02,Estados Unidos,Pernoctaciones,263
2016M02,Resto de America,Viajeros,301.56
2016M02,Resto de America,Pernoctaciones,521.54
2016M02,Resto de no residentes en Espańa,Viajeros,412.2
2016M02,Resto de no residentes en Espańa,Pernoctaciones,560.53
2016M02,Resto de Europa,Viajeros,117.84
2016M02,Resto de Europa,Pernoctaciones,241.72
2016M03,TOTAL,Viajeros,44409.95
2016M03,TOTAL,Pernoctaciones,82912.6
2016M03,RESIDENTES EN ESPAŃA,Viajeros,40108
2016M03,RESIDENTES EN ESPAŃA,Pernoctaciones,75680.43
2016M03,NO RESIDENTE EN ESPAŃA,Viajeros,4301.95
2016M03,NO RESIDENTE EN ESPAŃA,Pernoctaciones,7232.17
2016M03,Alemania,Viajeros,351
2016M03,Alemania,Pernoctaciones,613
2016M03,Francia,Viajeros,699
2016M03,Francia,Pernoctaciones,1125
2016M03,Italia,Viajeros,237
2016M03,Italia,Pernoctaciones,608
2016M03,Paises Bajos,Viajeros,65
2016M03,Paises Bajos,Pernoctaciones,124
2016M03,Reino Unido,Viajeros,471
2016M03,Reino Unido,Pernoctaciones,727
2016M03,Paises Nordicos,Viajeros,108.57
2016M03,Paises Nordicos,Pernoctaciones,148.72
2016M03,Resto de UE,Viajeros,706.42
2016M03,Resto de UE,Pernoctaciones,1096.06
2016M03,Estados Unidos,Viajeros,382
2016M03,Estados Unidos,Pernoctaciones,562
2016M03,Resto de America,Viajeros,443.3
2016M03,Resto de America,Pernoctaciones,812.16
2016M03,Resto de no residentes en Espańa,Viajeros,652.89
2016M03,Resto de no residentes en Espańa,Pernoctaciones,932.85
2016M03,Resto de Europa,Viajeros,185.77
2016M03,Resto de Europa,Pernoctaciones,483.38
2016M04,TOTAL,Viajeros,44481.33
2016M04,TOTAL,Pernoctaciones,73738.67
2016M04,RESIDENTES EN ESPAŃA,Viajeros,35127.83
2016M04,RESIDENTES EN ESPAŃA,Pernoctaciones,58756.25
2016M04,NO RESIDENTE EN ESPAŃA,Viajeros,9353.5
2016M04,NO RESIDENTE EN ESPAŃA,Pernoctaciones,14982.42
2016M04,Alemania,Viajeros,798
2016M04,Alemania,Pernoctaciones,1427
2016M04,Francia,Viajeros,1675
2016M04,Francia,Pernoctaciones,2912
2016M04,Italia,Viajeros,473
2016M04,Italia,Pernoctaciones,925
2016M04,Paises Bajos,Viajeros,326
2016M04,Paises Bajos,Pernoctaciones,489
2016M04,Reino Unido,Viajeros,1035
2016M04,Reino Unido,Pernoctaciones,1693
2016M04,Paises Nordicos,Viajeros,346.92
2016M04,Paises Nordicos,Pernoctaciones,617.75
2016M04,Resto de UE,Viajeros,1318.6
2016M04,Resto de UE,Pernoctaciones,1880.44
2016M04,Estados Unidos,Viajeros,1112
2016M04,Estados Unidos,Pernoctaciones,1551
2016M04,Resto de America,Viajeros,735.84
2016M04,Resto de America,Pernoctaciones,1301.5
2016M04,Resto de no residentes en Espańa,Viajeros,1114.33
2016M04,Resto de no residentes en Espańa,Pernoctaciones,1380
2016M04,Resto de Europa,Viajeros,418.81
2016M04,Resto de Europa,Pernoctaciones,805.73
2016M05,TOTAL,Viajeros,57634.01
2016M05,TOTAL,Pernoctaciones,92447.51
2016M05,RESIDENTES EN ESPAŃA,Viajeros,40600.46
2016M05,RESIDENTES EN ESPAŃA,Pernoctaciones,68642.41
2016M05,NO RESIDENTE EN ESPAŃA,Viajeros,17033.55
2016M05,NO RESIDENTE EN ESPAŃA,Pernoctaciones,23805.1
2016M05,Alemania,Viajeros,1760
2016M05,Alemania,Pernoctaciones,2739
2016M05,Francia,Viajeros,3134
2016M05,Francia,Pernoctaciones,4100
2016M05,Italia,Viajeros,1444
2016M05,Italia,Pernoctaciones,1862
2016M05,Paises Bajos,Viajeros,483
2016M05,Paises Bajos,Pernoctaciones,697
2016M05,Reino Unido,Viajeros,1467
2016M05,Reino Unido,Pernoctaciones,2298
2016M05,Paises Nordicos,Viajeros,703.69
2016M05,Paises Nordicos,Pernoctaciones,875.3
2016M05,Resto de UE,Viajeros,2307.2
2016M05,Resto de UE,Pernoctaciones,2979.91
2016M05,Estados Unidos,Viajeros,2197
2016M05,Estados Unidos,Pernoctaciones,3122
2016M05,Resto de America,Viajeros,2100.53
2016M05,Resto de America,Pernoctaciones,2678.18
2016M05,Resto de no residentes en Espańa,Viajeros,833.08
2016M05,Resto de no residentes en Espańa,Pernoctaciones,1609.97
2016M05,Resto de Europa,Viajeros,604.06
2016M05,Resto de Europa,Pernoctaciones,843.74
2016M06,TOTAL,Viajeros,50307.05
2016M06,TOTAL,Pernoctaciones,82141.65
2016M06,RESIDENTES EN ESPAŃA,Viajeros,36589.64
2016M06,RESIDENTES EN ESPAŃA,Pernoctaciones,60128.38
2016M06,NO RESIDENTE EN ESPAŃA,Viajeros,13717.41
2016M06,NO RESIDENTE EN ESPAŃA,Pernoctaciones,22013.28
2016M06,Alemania,Viajeros,1307
2016M06,Alemania,Pernoctaciones,2131
2016M06,Francia,Viajeros,2028
2016M06,Francia,Pernoctaciones,2994
2016M06,Italia,Viajeros,683
2016M06,Italia,Pernoctaciones,1125
2016M06,Paises Bajos,Viajeros,564
2016M06,Paises Bajos,Pernoctaciones,1007
2016M06,Reino Unido,Viajeros,1576
2016M06,Reino Unido,Pernoctaciones,2686
2016M06,Paises Nordicos,Viajeros,564.28
2016M06,Paises Nordicos,Pernoctaciones,696.13
2016M06,Resto de UE,Viajeros,1998.17
2016M06,Resto de UE,Pernoctaciones,2890.54
2016M06,Estados Unidos,Viajeros,1813
2016M06,Estados Unidos,Pernoctaciones,2822
2016M06,Resto de America,Viajeros,1160.65
2016M06,Resto de America,Pernoctaciones,1676.03
2016M06,Resto de no residentes en Espańa,Viajeros,1412.56
2016M06,Resto de no residentes en Espańa,Pernoctaciones,2981.64
2016M06,Resto de Europa,Viajeros,610.75
2016M06,Resto de Europa,Pernoctaciones,1003.93
2016M07,TOTAL,Viajeros,57005.15
2016M07,TOTAL,Pernoctaciones,101679.17
2016M07,RESIDENTES EN ESPAŃA,Viajeros,43421.05
2016M07,RESIDENTES EN ESPAŃA,Pernoctaciones,79375.59
2016M07,NO RESIDENTE EN ESPAŃA,Viajeros,13584.1
2016M07,NO RESIDENTE EN ESPAŃA,Pernoctaciones,22303.58
2016M07,Alemania,Viajeros,800
2016M07,Alemania,Pernoctaciones,1631
2016M07,Francia,Viajeros,2334
2016M07,Francia,Pernoctaciones,3476
2016M07,Italia,Viajeros,816
2016M07,Italia,Pernoctaciones,1327
2016M07,Paises Bajos,Viajeros,483
2016M07,Paises Bajos,Pernoctaciones,778
2016M07,Reino Unido,Viajeros,1832
2016M07,Reino Unido,Pernoctaciones,3534
2016M07,Paises Nordicos,Viajeros,785.62
2016M07,Paises Nordicos,Pernoctaciones,1079.73
2016M07,Resto de UE,Viajeros,2401.03
2016M07,Resto de UE,Pernoctaciones,3593.9
2016M07,Estados Unidos,Viajeros,1005
2016M07,Estados Unidos,Pernoctaciones,1758
2016M07,Resto de America,Viajeros,875.39
2016M07,Resto de America,Pernoctaciones,1529.95
2016M07,Resto de no residentes en Espańa,Viajeros,1878.59
2016M07,Resto de no residentes en Espańa,Pernoctaciones,3100.59
2016M07,Resto de Europa,Viajeros,373.47
2016M07,Resto de Europa,Pernoctaciones,495.4
2016M08,TOTAL,Viajeros,68321.08
2016M08,TOTAL,Pernoctaciones,127508.41
2016M08,RESIDENTES EN ESPAŃA,Viajeros,56530.96
2016M08,RESIDENTES EN ESPAŃA,Pernoctaciones,108864.2
2016M08,NO RESIDENTE EN ESPAŃA,Viajeros,11790.12
2016M08,NO RESIDENTE EN ESPAŃA,Pernoctaciones,18644.21
2016M08,Alemania,Viajeros,1156
2016M08,Alemania,Pernoctaciones,2137
2016M08,Francia,Viajeros,2438
2016M08,Francia,Pernoctaciones,3552
2016M08,Italia,Viajeros,1425
2016M08,Italia,Pernoctaciones,2027
2016M08,Paises Bajos,Viajeros,656
2016M08,Paises Bajos,Pernoctaciones,842
2016M08,Reino Unido,Viajeros,1181
2016M08,Reino Unido,Pernoctaciones,2031
2016M08,Paises Nordicos,Viajeros,247.9
2016M08,Paises Nordicos,Pernoctaciones,371.85
2016M08,Resto de UE,Viajeros,1583.48
2016M08,Resto de UE,Pernoctaciones,2253.11
2016M08,Estados Unidos,Viajeros,620
2016M08,Estados Unidos,Pernoctaciones,1031
2016M08,Resto de America,Viajeros,1033.99
2016M08,Resto de America,Pernoctaciones,1694.57
2016M08,Resto de no residentes en Espańa,Viajeros,1071.95
2016M08,Resto de no residentes en Espańa,Pernoctaciones,1930.23
2016M08,Resto de Europa,Viajeros,376.79
2016M08,Resto de Europa,Pernoctaciones,774.45
2016M09,TOTAL,Viajeros,61522.25
2016M09,TOTAL,Pernoctaciones,108055.69
