Periodo,Tipo de establecimiento,Indicador,CCAA,Residencia,DATA
2015M03,Camping,Viajeros,La Rioja,TOTAL,3752
2015M03,Camping,Viajeros,La Rioja,Residentes en Espańa,3180
2015M03,Camping,Viajeros,La Rioja,No residentes en Espańa,572
2015M03,Camping,Viajeros,Espańa,TOTAL,229662
2015M03,Camping,Viajeros,Espańa,Residentes en Espańa,156365
2015M03,Camping,Viajeros,Espańa,No residentes en Espańa,73297
2015M03,Camping,Pernoctaciones,La Rioja,TOTAL,7993
2015M03,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,7183
2015M03,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,810
2015M03,Camping,Pernoctaciones,Espańa,TOTAL,1184715
2015M03,Camping,Pernoctaciones,Espańa,Residentes en Espańa,422989
2015M03,Camping,Pernoctaciones,Espańa,No residentes en Espańa,761726
2015M03,Turismo Rural,Viajeros,La Rioja,TOTAL,1971
2015M03,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,1937
2015M03,Turismo Rural,Viajeros,La Rioja,No residentes en Espańa,34
2015M03,Turismo Rural,Viajeros,Espańa,TOTAL,197877
2015M03,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,175353
2015M03,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,22524
2015M03,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,3985
2015M03,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,3914
2015M03,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,71
2015M03,Turismo Rural,Pernoctaciones,Espańa,TOTAL,448674
2015M03,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,354224
2015M03,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,94450
2015M03,Apartamentos,Viajeros,La Rioja,TOTAL,3561
2015M03,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,3287
2015M03,Apartamentos,Viajeros,La Rioja,No residentes en Espańa,274
2015M03,Apartamentos,Viajeros,Espańa,TOTAL,580880
2015M03,Apartamentos,Viajeros,Espańa,Residentes en Espańa,184627
2015M03,Apartamentos,Viajeros,Espańa,No residentes en Espańa,396253
2015M03,Apartamentos,Pernoctaciones,La Rioja,TOTAL,7544
2015M03,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,6769
2015M03,Apartamentos,Pernoctaciones,La Rioja,No residentes en Espańa,775
2015M03,Apartamentos,Pernoctaciones,Espańa,TOTAL,4096680
2015M03,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,637419
2015M03,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,3459261
2015M03,Albergues,Viajeros,La Rioja,TOTAL,340
2015M03,Albergues,Viajeros,La Rioja,Residentes en Espańa,340
2015M03,Albergues,Viajeros,La Rioja,No residentes en Espańa,
2015M03,Albergues,Viajeros,Espańa,TOTAL,80141
2015M03,Albergues,Viajeros,Espańa,Residentes en Espańa,57899
2015M03,Albergues,Viajeros,Espańa,No residentes en Espańa,22242
2015M03,Albergues,Pernoctaciones,La Rioja,TOTAL,445
2015M03,Albergues,Pernoctaciones,La Rioja,Residentes en Espańa,445
2015M03,Albergues,Pernoctaciones,La Rioja,No residentes en Espańa,
2015M03,Albergues,Pernoctaciones,Espańa,TOTAL,171988
2015M03,Albergues,Pernoctaciones,Espańa,Residentes en Espańa,117283
2015M03,Albergues,Pernoctaciones,Espańa,No residentes en Espańa,54705
2015M04,TOTAL,Viajeros,La Rioja,TOTAL,66512
2015M04,TOTAL,Viajeros,La Rioja,Residentes en Espańa,54642
2015M04,TOTAL,Viajeros,La Rioja,No residentes en Espańa,11870
2015M04,TOTAL,Viajeros,Espańa,TOTAL,9316046
2015M04,TOTAL,Viajeros,Espańa,Residentes en Espańa,5011051
2015M04,TOTAL,Viajeros,Espańa,No residentes en Espańa,4304995
2015M04,TOTAL,Pernoctaciones,La Rioja,TOTAL,126005
2015M04,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,107472
2015M04,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,18533
2015M04,TOTAL,Pernoctaciones,Espańa,TOTAL,30418005
2015M04,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,12493178
2015M04,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,17924827
2015M04,HOTELES,Viajeros,La Rioja,TOTAL,50042
2015M04,HOTELES,Viajeros,La Rioja,Residentes en Espańa,39374
2015M04,HOTELES,Viajeros,La Rioja,No residentes en Espańa,10668
2015M04,HOTELES,Viajeros,Espańa,TOTAL,7668482
2015M04,HOTELES,Viajeros,Espańa,Residentes en Espańa,4031142
2015M04,HOTELES,Viajeros,Espańa,No residentes en Espańa,3637340
2015M04,HOTELES,Pernoctaciones,La Rioja,TOTAL,85776
2015M04,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,69479
2015M04,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,16297
2015M04,HOTELES,Pernoctaciones,Espańa,TOTAL,23087381
2015M04,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,9487491
2015M04,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,13599890
2015M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,16470
2015M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,15268
2015M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,1202
2015M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,1647564
2015M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,979909
2015M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,667655
2015M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,40229
2015M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,37993
2015M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,2236
2015M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,7330624
2015M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,3005687
2015M04,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,4324937
2015M04,Camping,Viajeros,La Rioja,TOTAL,8729
2015M04,Camping,Viajeros,La Rioja,Residentes en Espańa,7819
2015M04,Camping,Viajeros,La Rioja,No residentes en Espańa,910
2015M04,Camping,Viajeros,Espańa,TOTAL,520566
2015M04,Camping,Viajeros,Espańa,Residentes en Espańa,381374
2015M04,Camping,Viajeros,Espańa,No residentes en Espańa,139192
2015M04,Camping,Pernoctaciones,La Rioja,TOTAL,21495
2015M04,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,20090
2015M04,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,1405
2015M04,Camping,Pernoctaciones,Espańa,TOTAL,2154494
2015M04,Camping,Pernoctaciones,Espańa,Residentes en Espańa,1279056
2015M04,Camping,Pernoctaciones,Espańa,No residentes en Espańa,875438
2015M04,Turismo Rural,Viajeros,La Rioja,TOTAL,2918
2015M04,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,2832
2015M04,Turismo Rural,Viajeros,La Rioja,No residentes en Espańa,86
2015M04,Turismo Rural,Viajeros,Espańa,TOTAL,289877
2015M04,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,246144
2015M04,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,43733
2015M04,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,7407
2015M04,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,7235
2015M04,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,172
2015M04,Turismo Rural,Pernoctaciones,Espańa,TOTAL,736481
2015M04,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,583360
2015M04,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,153121
2015M04,Apartamentos,Viajeros,La Rioja,TOTAL,4060
2015M04,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,3854
2015M04,Apartamentos,Viajeros,La Rioja,No residentes en Espańa,206
2015M04,Apartamentos,Viajeros,Espańa,TOTAL,742804
2015M04,Apartamentos,Viajeros,Espańa,Residentes en Espańa,287368
2015M04,Apartamentos,Viajeros,Espańa,No residentes en Espańa,455436
2015M04,Apartamentos,Pernoctaciones,La Rioja,TOTAL,9589
2015M04,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,8930
2015M04,Apartamentos,Pernoctaciones,La Rioja,No residentes en Espańa,659
2015M04,Apartamentos,Pernoctaciones,Espańa,TOTAL,4239965
2015M04,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,1009594
2015M04,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,3230371
2015M04,Albergues,Viajeros,La Rioja,TOTAL,763
2015M04,Albergues,Viajeros,La Rioja,Residentes en Espańa,763
2015M04,Albergues,Viajeros,La Rioja,No residentes en Espańa,
2015M04,Albergues,Viajeros,Espańa,TOTAL,94317
2015M04,Albergues,Viajeros,Espańa,Residentes en Espańa,65023
2015M04,Albergues,Viajeros,Espańa,No residentes en Espańa,29294
2015M04,Albergues,Pernoctaciones,La Rioja,TOTAL,1738
2015M04,Albergues,Pernoctaciones,La Rioja,Residentes en Espańa,1738
2015M04,Albergues,Pernoctaciones,La Rioja,No residentes en Espańa,
2015M04,Albergues,Pernoctaciones,Espańa,TOTAL,199684
2015M04,Albergues,Pernoctaciones,Espańa,Residentes en Espańa,133677
2015M04,Albergues,Pernoctaciones,Espańa,No residentes en Espańa,66007
2015M05,TOTAL,Viajeros,La Rioja,TOTAL,71182
2015M05,TOTAL,Viajeros,La Rioja,Residentes en Espańa,52516
2015M05,TOTAL,Viajeros,La Rioja,No residentes en Espańa,18666
2015M05,TOTAL,Viajeros,Espańa,TOTAL,10933269
2015M05,TOTAL,Viajeros,Espańa,Residentes en Espańa,5057472
2015M05,TOTAL,Viajeros,Espańa,No residentes en Espańa,5875797
2015M05,TOTAL,Pernoctaciones,La Rioja,TOTAL,124479
2015M05,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,97629
2015M05,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,26850
2015M05,TOTAL,Pernoctaciones,Espańa,TOTAL,36057233
2015M05,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,11552380
2015M05,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,24504853
2015M05,HOTELES,Viajeros,La Rioja,TOTAL,57351
2015M05,HOTELES,Viajeros,La Rioja,Residentes en Espańa,41305
2015M05,HOTELES,Viajeros,La Rioja,No residentes en Espańa,16046
2015M05,HOTELES,Viajeros,Espańa,TOTAL,9087138
2015M05,HOTELES,Viajeros,Espańa,Residentes en Espańa,4102767
2015M05,HOTELES,Viajeros,Espańa,No residentes en Espańa,4984371
2015M05,HOTELES,Pernoctaciones,La Rioja,TOTAL,94899
2015M05,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,73106
2015M05,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,21793
2015M05,HOTELES,Pernoctaciones,Espańa,TOTAL,28041622
2015M05,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,8808445
2015M05,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,19233177
2015M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,13831
2015M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,11211
2015M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,2620
2015M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,1846131
2015M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,954705
2015M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,891426
2015M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,29580
2015M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,24523
2015M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,5057
2015M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,8015611
2015M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,2743935
2015M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,5271676
2015M05,Camping,Viajeros,La Rioja,TOTAL,7578
2015M05,Camping,Viajeros,La Rioja,Residentes en Espańa,5575
2015M05,Camping,Viajeros,La Rioja,No residentes en Espańa,2003
2015M05,Camping,Viajeros,Espańa,TOTAL,572832
2015M05,Camping,Viajeros,Espańa,Residentes en Espańa,358587
2015M05,Camping,Viajeros,Espańa,No residentes en Espańa,214245
2015M05,Camping,Pernoctaciones,La Rioja,TOTAL,15782
2015M05,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,12112
2015M05,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,3670
2015M05,Camping,Pernoctaciones,Espańa,TOTAL,2358476
2015M05,Camping,Pernoctaciones,Espańa,Residentes en Espańa,1149870
2015M05,Camping,Pernoctaciones,Espańa,No residentes en Espańa,1208606
2015M05,Turismo Rural,Viajeros,La Rioja,TOTAL,2499
2015M05,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,2280
2015M05,Turismo Rural,Viajeros,La Rioja,No residentes en Espańa,219
2015M05,Turismo Rural,Viajeros,Espańa,TOTAL,280778
2015M05,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,218737
2015M05,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,62041
2015M05,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,5176
2015M05,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,4670
2015M05,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,506
2015M05,Turismo Rural,Pernoctaciones,Espańa,TOTAL,640102
2015M05,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,447049
2015M05,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,193053
2015M05,Apartamentos,Viajeros,La Rioja,TOTAL,3134
2015M05,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,2738
2015M05,Apartamentos,Viajeros,La Rioja,No residentes en Espańa,396
2015M05,Apartamentos,Viajeros,Espańa,TOTAL,889185
2015M05,Apartamentos,Viajeros,Espańa,Residentes en Espańa,302212
2015M05,Apartamentos,Viajeros,Espańa,No residentes en Espańa,586973
2015M05,Apartamentos,Pernoctaciones,La Rioja,TOTAL,7303
2015M05,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,6424
2015M05,Apartamentos,Pernoctaciones,La Rioja,No residentes en Espańa,879
2015M05,Apartamentos,Pernoctaciones,Espańa,TOTAL,4809268
2015M05,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,1003398
2015M05,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,3805870
2015M05,Albergues,Viajeros,La Rioja,TOTAL,620
2015M05,Albergues,Viajeros,La Rioja,Residentes en Espańa,618
2015M05,Albergues,Viajeros,La Rioja,No residentes en Espańa,2
2015M05,Albergues,Viajeros,Espańa,TOTAL,103336
2015M05,Albergues,Viajeros,Espańa,Residentes en Espańa,75169
2015M05,Albergues,Viajeros,Espańa,No residentes en Espańa,28167
2015M05,Albergues,Pernoctaciones,La Rioja,TOTAL,1319
2015M05,Albergues,Pernoctaciones,La Rioja,Residentes en Espańa,1317
2015M05,Albergues,Pernoctaciones,La Rioja,No residentes en Espańa,2
2015M05,Albergues,Pernoctaciones,Espańa,TOTAL,207765
2015M05,Albergues,Pernoctaciones,Espańa,Residentes en Espańa,143618
2015M05,Albergues,Pernoctaciones,Espańa,No residentes en Espańa,64147
2015M06,TOTAL,Viajeros,La Rioja,TOTAL,66718
2015M06,TOTAL,Viajeros,La Rioja,Residentes en Espańa,50406
2015M06,TOTAL,Viajeros,La Rioja,No residentes en Espańa,16312
2015M06,TOTAL,Viajeros,Espańa,TOTAL,11695219
2015M06,TOTAL,Viajeros,Espańa,Residentes en Espańa,5840368
2015M06,TOTAL,Viajeros,Espańa,No residentes en Espańa,5854851
2015M06,TOTAL,Pernoctaciones,La Rioja,TOTAL,119248
2015M06,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,93034
2015M06,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,26214
2015M06,TOTAL,Pernoctaciones,Espańa,TOTAL,42564712
2015M06,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,14709473
2015M06,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,27855239
2015M06,HOTELES,Viajeros,La Rioja,TOTAL,52532
2015M06,HOTELES,Viajeros,La Rioja,Residentes en Espańa,39060
2015M06,HOTELES,Viajeros,La Rioja,No residentes en Espańa,13472
2015M06,HOTELES,Viajeros,Espańa,TOTAL,9481768
2015M06,HOTELES,Viajeros,Espańa,Residentes en Espańa,4587906
2015M06,HOTELES,Viajeros,Espańa,No residentes en Espańa,4893862
2015M06,HOTELES,Pernoctaciones,La Rioja,TOTAL,87513
2015M06,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,67039
2015M06,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,20474
2015M06,HOTELES,Pernoctaciones,Espańa,TOTAL,32092513
2015M06,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,10571055
2015M06,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,21521458
2015M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,14186
2015M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,11346
2015M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,2840
2015M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,2213451
2015M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,1252462
2015M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,960989
2015M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,31735
2015M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,25995
2015M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,5740
2015M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,10472199
2015M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,4138418
2015M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,6333781
2015M06,Camping,Viajeros,La Rioja,TOTAL,8875
2015M06,Camping,Viajeros,La Rioja,Residentes en Espańa,6760
2015M06,Camping,Viajeros,La Rioja,No residentes en Espańa,2115
2015M06,Camping,Viajeros,Espańa,TOTAL,771209
2015M06,Camping,Viajeros,Espańa,Residentes en Espańa,555889
2015M06,Camping,Viajeros,Espańa,No residentes en Espańa,215320
2015M06,Camping,Pernoctaciones,La Rioja,TOTAL,20582
2015M06,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,16381
2015M06,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,4201
2015M06,Camping,Pernoctaciones,Espańa,TOTAL,3182138
2015M06,Camping,Pernoctaciones,Espańa,Residentes en Espańa,1822588
2015M06,Camping,Pernoctaciones,Espańa,No residentes en Espańa,1359550
2015M06,Turismo Rural,Viajeros,La Rioja,TOTAL,2421
2015M06,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,2094
2015M06,Turismo Rural,Viajeros,La Rioja,No residentes en Espańa,327
2015M06,Turismo Rural,Viajeros,Espańa,TOTAL,281519
2015M06,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,221141
2015M06,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,60378
2015M06,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,4927
2015M06,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,4282
2015M06,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,645
2015M06,Turismo Rural,Pernoctaciones,Espańa,TOTAL,672625
2015M06,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,466602
2015M06,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,206023
2015M06,Apartamentos,Viajeros,La Rioja,TOTAL,2702
2015M06,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,2304
2015M06,Apartamentos,Viajeros,La Rioja,No residentes en Espańa,398
2015M06,Apartamentos,Viajeros,Espańa,TOTAL,1058050
2015M06,Apartamentos,Viajeros,Espańa,Residentes en Espańa,401461
2015M06,Apartamentos,Viajeros,Espańa,No residentes en Espańa,656589
2015M06,Apartamentos,Pernoctaciones,La Rioja,TOTAL,5850
2015M06,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,4956
2015M06,Apartamentos,Pernoctaciones,La Rioja,No residentes en Espańa,894
2015M06,Apartamentos,Pernoctaciones,Espańa,TOTAL,6390709
2015M06,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,1688788
2015M06,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,4701921
2015M06,Albergues,Viajeros,La Rioja,TOTAL,188
2015M06,Albergues,Viajeros,La Rioja,Residentes en Espańa,188
2015M06,Albergues,Viajeros,La Rioja,No residentes en Espańa,
2015M06,Albergues,Viajeros,Espańa,TOTAL,102673
2015M06,Albergues,Viajeros,Espańa,Residentes en Espańa,73971
2015M06,Albergues,Viajeros,Espańa,No residentes en Espańa,28702
2015M06,Albergues,Pernoctaciones,La Rioja,TOTAL,376
2015M06,Albergues,Pernoctaciones,La Rioja,Residentes en Espańa,376
2015M06,Albergues,Pernoctaciones,La Rioja,No residentes en Espańa,
2015M06,Albergues,Pernoctaciones,Espańa,TOTAL,226727
2015M06,Albergues,Pernoctaciones,Espańa,Residentes en Espańa,160440
2015M06,Albergues,Pernoctaciones,Espańa,No residentes en Espańa,66287
2015M07,TOTAL,Viajeros,La Rioja,TOTAL,85346
2015M07,TOTAL,Viajeros,La Rioja,Residentes en Espańa,70865
2015M07,TOTAL,Viajeros,La Rioja,No residentes en Espańa,14481
2015M07,TOTAL,Viajeros,Espańa,TOTAL,13885413
2015M07,TOTAL,Viajeros,Espańa,Residentes en Espańa,6960824
2015M07,TOTAL,Viajeros,Espańa,No residentes en Espańa,6924589
2015M07,TOTAL,Pernoctaciones,La Rioja,TOTAL,180231
2015M07,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,156468
2015M07,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,23763
2015M07,TOTAL,Pernoctaciones,Espańa,TOTAL,58328813
2015M07,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,21864738
2015M07,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,36464075
2015M07,HOTELES,Viajeros,La Rioja,TOTAL,53959
2015M07,HOTELES,Viajeros,La Rioja,Residentes en Espańa,42554
2015M07,HOTELES,Viajeros,La Rioja,No residentes en Espańa,11405
2015M07,HOTELES,Viajeros,Espańa,TOTAL,10616662
2015M07,HOTELES,Viajeros,Espańa,Residentes en Espańa,5175659
2015M07,HOTELES,Viajeros,Espańa,No residentes en Espańa,5441003
2015M07,HOTELES,Pernoctaciones,La Rioja,TOTAL,88982
2015M07,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,71731
2015M07,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,17251
2015M07,HOTELES,Pernoctaciones,Espańa,TOTAL,39850064
2015M07,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,13870398
2015M07,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,25979666
2015M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,31387
2015M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,28311
2015M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,3076
2015M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,3268751
2015M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,1785165
2015M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,1483586
2015M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,91249
2015M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,84737
2015M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,6512
2015M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,18478749
2015M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,7994340
2015M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,10484409
2015M07,Camping,Viajeros,La Rioja,TOTAL,23827
2015M07,Camping,Viajeros,La Rioja,Residentes en Espańa,21954
2015M07,Camping,Viajeros,La Rioja,No residentes en Espańa,1873
2015M07,Camping,Viajeros,Espańa,TOTAL,1393434
2015M07,Camping,Viajeros,Espańa,Residentes en Espańa,888742
2015M07,Camping,Viajeros,Espańa,No residentes en Espańa,504692
2015M07,Camping,Pernoctaciones,La Rioja,TOTAL,71837
2015M07,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,67808
2015M07,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,4029
2015M07,Camping,Pernoctaciones,Espańa,TOTAL,7195222
2015M07,Camping,Pernoctaciones,Espańa,Residentes en Espańa,3849771
2015M07,Camping,Pernoctaciones,Espańa,No residentes en Espańa,3345451
2015M07,Turismo Rural,Viajeros,La Rioja,TOTAL,2624
2015M07,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,2261
2015M07,Turismo Rural,Viajeros,La Rioja,No residentes en Espańa,363
2015M07,Turismo Rural,Viajeros,Espańa,TOTAL,373598
2015M07,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,292593
2015M07,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,81005
2015M07,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,6115
2015M07,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,5106
2015M07,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,1009
2015M07,Turismo Rural,Pernoctaciones,Espańa,TOTAL,1203638
2015M07,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,840078
2015M07,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,363560
2015M07,Apartamentos,Viajeros,La Rioja,TOTAL,4671
2015M07,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,3831
