Periodo,Tipo de establecimiento,CCAA,DATA
2016M08,Hoteles,La Rioja,1.87
2016M08,Hoteles,Espańa,3.82
2016M08,Camping,La Rioja,4.23
2016M08,Camping,Espańa,5.41
2016M08,Turismo Rural,La Rioja,2.85
2016M08,Turismo Rural,Espańa,3.87
2016M08,Apartamentos,La Rioja,3.34
2016M08,Apartamentos,Espańa,7.2
2016M08,Albergues,La Rioja,4.12
2016M08,Albergues,Espańa,3.29
2016M09,Hoteles,La Rioja,1.76
2016M09,Hoteles,Espańa,3.55
2016M09,Camping,La Rioja,1.92
2016M09,Camping,Espańa,4.56
2016M09,Turismo Rural,La Rioja,1.94
2016M09,Turismo Rural,Espańa,2.54
2016M09,Apartamentos,La Rioja,2.05
2016M09,Apartamentos,Espańa,6.24
2016M09,Albergues,La Rioja,1.46
2016M09,Albergues,Espańa,2.16
2016M10,Hoteles,La Rioja,1.88
2016M10,Hoteles,Espańa,3.3
2016M10,Camping,La Rioja,2.42
2016M10,Camping,Espańa,4.87
2016M10,Turismo Rural,La Rioja,2.08
2016M10,Turismo Rural,Espańa,2.41
2016M10,Apartamentos,La Rioja,2.17
2016M10,Apartamentos,Espańa,6.17
2016M10,Albergues,La Rioja,1.26
2016M10,Albergues,Espańa,2.14
2016M11,Hoteles,La Rioja,1.73
2016M11,Hoteles,Espańa,2.96
2016M11,Camping,La Rioja,1.99
2016M11,Camping,Espańa,6.44
2016M11,Turismo Rural,La Rioja,1.91
2016M11,Turismo Rural,Espańa,2.21
2016M11,Apartamentos,La Rioja,1.85
2016M11,Apartamentos,Espańa,6.79
2016M11,Albergues,La Rioja,1.51
2016M11,Albergues,Espańa,2.07
2016M12,Hoteles,La Rioja,1.81
2016M12,Hoteles,Espańa,2.89
2016M12,Camping,La Rioja,1.94
2016M12,Camping,Espańa,6.93
2016M12,Turismo Rural,La Rioja,2.33
2016M12,Turismo Rural,Espańa,2.48
2016M12,Apartamentos,La Rioja,2.37
2016M12,Apartamentos,Espańa,6.11
2016M12,Albergues,La Rioja,1.64
2016M12,Albergues,Espańa,2.24
2017M01,Hoteles,La Rioja,1.73
2017M01,Hoteles,Espańa,3.05
2017M01,Camping,La Rioja,2.14
2017M01,Camping,Espańa,8.45
2017M01,Turismo Rural,La Rioja,1.85
2017M01,Turismo Rural,Espańa,2.43
2017M01,Apartamentos,La Rioja,2.16
2017M01,Apartamentos,Espańa,7.36
2017M01,Albergues,La Rioja,
2017M01,Albergues,Espańa,2.51
2017M02,Hoteles,La Rioja,1.66
2017M02,Hoteles,Espańa,2.87
2017M02,Camping,La Rioja,2.06
2017M02,Camping,Espańa,7.22
2017M02,Turismo Rural,La Rioja,1.8
2017M02,Turismo Rural,Espańa,2.2
2017M02,Apartamentos,La Rioja,2.12
2017M02,Apartamentos,Espańa,6.72
2017M02,Albergues,La Rioja,2.21
2017M02,Albergues,Espańa,2.55
2017M03,Hoteles,La Rioja,1.77
2017M03,Hoteles,Espańa,2.96
2017M03,Camping,La Rioja,2.31
2017M03,Camping,Espańa,5.18
2017M03,Turismo Rural,La Rioja,1.81
2017M03,Turismo Rural,Espańa,2.15
2017M03,Apartamentos,La Rioja,2.14
2017M03,Apartamentos,Espańa,6.39
2017M03,Albergues,La Rioja,1.46
2017M03,Albergues,Espańa,2.27
2017M04,Hoteles,La Rioja,1.75
2017M04,Hoteles,Espańa,2.99
2017M04,Camping,La Rioja,2.91
2017M04,Camping,Espańa,3.88
2017M04,Turismo Rural,La Rioja,2.67
2017M04,Turismo Rural,Espańa,2.64
2017M04,Apartamentos,La Rioja,2.78
2017M04,Apartamentos,Espańa,5.13
2017M04,Albergues,La Rioja,2.07
2017M04,Albergues,Espańa,2.31
2017M05,Hoteles,La Rioja,1.7
2017M05,Hoteles,Espańa,3.19
2017M05,Camping,La Rioja,2.13
2017M05,Camping,Espańa,4.2
2017M05,Turismo Rural,La Rioja,2.03
2017M05,Turismo Rural,Espańa,2.31
2017M05,Apartamentos,La Rioja,2.16
2017M05,Apartamentos,Espańa,5.35
2017M05,Albergues,La Rioja,1.81
2017M05,Albergues,Espańa,2.17
2017M06,Hoteles,La Rioja,1.82
2017M06,Hoteles,Espańa,3.44
2017M06,Camping,La Rioja,2.09
2017M06,Camping,Espańa,3.94
2017M06,Turismo Rural,La Rioja,1.92
2017M06,Turismo Rural,Espańa,2.39
2017M06,Apartamentos,La Rioja,2.14
2017M06,Apartamentos,Espańa,5.61
2017M06,Albergues,La Rioja,1.9
2017M06,Albergues,Espańa,2.33
2017M07,Hoteles,La Rioja,1.77
2017M07,Hoteles,Espańa,3.66
2017M07,Camping,La Rioja,2.75
2017M07,Camping,Espańa,4.94
2017M07,Turismo Rural,La Rioja,2.17
2017M07,Turismo Rural,Espańa,3.16
2017M07,Apartamentos,La Rioja,2.49
2017M07,Apartamentos,Espańa,6.47
2017M07,Albergues,La Rioja,4.07
2017M07,Albergues,Espańa,3.92
2017M08,Hoteles,La Rioja,1.86
2017M08,Hoteles,Espańa,3.78
2017M08,Camping,La Rioja,3.45
2017M08,Camping,Espańa,5.46
2017M08,Turismo Rural,La Rioja,2.76
2017M08,Turismo Rural,Espańa,3.89
2017M08,Apartamentos,La Rioja,3.19
2017M08,Apartamentos,Espańa,7.05
2017M08,Albergues,La Rioja,2.25
2017M08,Albergues,Espańa,3.42
2017M09,Hoteles,La Rioja,1.79
2017M09,Hoteles,Espańa,3.47
2017M09,Camping,La Rioja,1.84
2017M09,Camping,Espańa,4.49
2017M09,Turismo Rural,La Rioja,2.1
2017M09,Turismo Rural,Espańa,2.54
2017M09,Apartamentos,La Rioja,2.22
2017M09,Apartamentos,Espańa,5.93
2017M09,Albergues,La Rioja,1.52
2017M09,Albergues,Espańa,2.44
2017M10,Hoteles,La Rioja,1.81
2017M10,Hoteles,Espańa,3.27
2017M10,Camping,La Rioja,2.41
2017M10,Camping,Espańa,4.83
2017M10,Turismo Rural,La Rioja,2.18
2017M10,Turismo Rural,Espańa,2.48
2017M10,Apartamentos,La Rioja,2.25
2017M10,Apartamentos,Espańa,5.97
2017M10,Albergues,La Rioja,1.64
2017M10,Albergues,Espańa,2.37
2017M11,Hoteles,La Rioja,1.78
2017M11,Hoteles,Espańa,2.89
2017M11,Camping,La Rioja,2.05
2017M11,Camping,Espańa,6.42
2017M11,Turismo Rural,La Rioja,1.89
2017M11,Turismo Rural,Espańa,2.16
2017M11,Apartamentos,La Rioja,2.33
2017M11,Apartamentos,Espańa,6.55
2017M11,Albergues,La Rioja,1.75
2017M11,Albergues,Espańa,2.39
2017M12,Hoteles,La Rioja,1.8
2017M12,Hoteles,Espańa,2.79
2017M12,Camping,La Rioja,1.77
2017M12,Camping,Espańa,6.94
2017M12,Turismo Rural,La Rioja,2.6
2017M12,Turismo Rural,Espańa,2.62
2017M12,Apartamentos,La Rioja,2.58
2017M12,Apartamentos,Espańa,5.98
2017M12,Albergues,La Rioja,2.48
2017M12,Albergues,Espańa,2.52
2018M01,Hoteles,La Rioja,1.65
2018M01,Hoteles,Espańa,3
2018M01,Camping,La Rioja,2.16
2018M01,Camping,Espańa,8.81
2018M01,Turismo Rural,La Rioja,1.89
2018M01,Turismo Rural,Espańa,2.31
2018M01,Apartamentos,La Rioja,2.57
2018M01,Apartamentos,Espańa,7.17
2018M01,Albergues,La Rioja,1.4
2018M01,Albergues,Espańa,2.71
2018M02,Hoteles,La Rioja,1.71
2018M02,Hoteles,Espańa,2.84
2018M02,Camping,La Rioja,2.04
2018M02,Camping,Espańa,7.39
2018M02,Turismo Rural,La Rioja,1.92
2018M02,Turismo Rural,Espańa,2.22
2018M02,Apartamentos,La Rioja,2.67
2018M02,Apartamentos,Espańa,6.46
2018M02,Albergues,La Rioja,1.53
2018M02,Albergues,Espańa,2.41
2018M03,Hoteles,La Rioja,1.83
2018M03,Hoteles,Espańa,2.91
2018M03,Camping,La Rioja,2.69
2018M03,Camping,Espańa,4.54
2018M03,Turismo Rural,La Rioja,2.44
2018M03,Turismo Rural,Espańa,2.52
2018M03,Apartamentos,La Rioja,2.6
2018M03,Apartamentos,Espańa,5.92
2018M03,Albergues,La Rioja,1.5
2018M03,Albergues,Espańa,2.28
2018M04,Hoteles,La Rioja,1.78
2018M04,Hoteles,Espańa,2.97
2018M04,Camping,La Rioja,2.73
2018M04,Camping,Espańa,4.32
2018M04,Turismo Rural,La Rioja,2.23
2018M04,Turismo Rural,Espańa,2.39
2018M04,Apartamentos,La Rioja,2.71
2018M04,Apartamentos,Espańa,5.24
2018M04,Albergues,La Rioja,1.62
2018M04,Albergues,Espańa,2.32
2018M05,Hoteles,La Rioja,1.7
2018M05,Hoteles,Espańa,3.18
2018M05,Camping,La Rioja,1.93
2018M05,Camping,Espańa,4.43
2018M05,Turismo Rural,La Rioja,1.94
2018M05,Turismo Rural,Espańa,2.33
2018M05,Apartamentos,La Rioja,2.29
2018M05,Apartamentos,Espańa,5.24
2018M05,Albergues,La Rioja,1.18
2018M05,Albergues,Espańa,2.13
2018M06,Hoteles,La Rioja,1.77
2018M06,Hoteles,Espańa,3.33
2018M06,Camping,La Rioja,2.1
2018M06,Camping,Espańa,4.03
2018M06,Turismo Rural,La Rioja,1.93
2018M06,Turismo Rural,Espańa,2.4
2018M06,Apartamentos,La Rioja,2.56
2018M06,Apartamentos,Espańa,5.38
2018M06,Albergues,La Rioja,1.79
2018M06,Albergues,Espańa,2.42
2018M07,Hoteles,La Rioja,1.79
2018M07,Hoteles,Espańa,3.65
2018M07,Camping,La Rioja,2.86
2018M07,Camping,Espańa,5.03
2018M07,Turismo Rural,La Rioja,2.8
2018M07,Turismo Rural,Espańa,3.2
2018M07,Apartamentos,La Rioja,2.96
2018M07,Apartamentos,Espańa,6.22
2018M07,Albergues,La Rioja,3.27
2018M07,Albergues,Espańa,4.22
2018M08,Hoteles,La Rioja,1.82
2018M08,Hoteles,Espańa,3.7
2018M08,Camping,La Rioja,3.39
2018M08,Camping,Espańa,5.36
2018M08,Turismo Rural,La Rioja,3.22
2018M08,Turismo Rural,Espańa,3.74
2018M08,Apartamentos,La Rioja,3.76
2018M08,Apartamentos,Espańa,6.69
2018M08,Albergues,La Rioja,1.86
2018M08,Albergues,Espańa,3.19
2018M09,Hoteles,La Rioja,1.77
2018M09,Hoteles,Espańa,3.43
2018M09,Camping,La Rioja,2.02
2018M09,Camping,Espańa,4.52
2018M09,Turismo Rural,La Rioja,1.97
2018M09,Turismo Rural,Espańa,2.49
2018M09,Apartamentos,La Rioja,2.35
2018M09,Apartamentos,Espańa,5.75
2018M09,Albergues,La Rioja,1.24
2018M09,Albergues,Espańa,2.61
2018M10,Hoteles,La Rioja,1.82
2018M10,Hoteles,Espańa,3.22
2018M10,Camping,La Rioja,2.18
2018M10,Camping,Espańa,4.78
2018M10,Turismo Rural,La Rioja,2.11
2018M10,Turismo Rural,Espańa,2.39
2018M10,Apartamentos,La Rioja,2.18
2018M10,Apartamentos,Espańa,5.88
2018M10,Albergues,La Rioja,1.31
2018M10,Albergues,Espańa,2.41
2018M11,Hoteles,La Rioja,1.83
2018M11,Hoteles,Espańa,2.82
2018M11,Camping,La Rioja,2.39
2018M11,Camping,Espańa,6.13
2018M11,Turismo Rural,La Rioja,2.17
2018M11,Turismo Rural,Espańa,2.21
2018M11,Apartamentos,La Rioja,2.44
2018M11,Apartamentos,Espańa,6.19
2018M11,Albergues,La Rioja,1.81
2018M11,Albergues,Espańa,2.53
2018M12,Hoteles,La Rioja,1.77
2018M12,Hoteles,Espańa,2.74
2018M12,Camping,La Rioja,1.54
2018M12,Camping,Espańa,6.84
2018M12,Turismo Rural,La Rioja,3.02
2018M12,Turismo Rural,Espańa,2.61
2018M12,Apartamentos,La Rioja,2.75
2018M12,Apartamentos,Espańa,5.84
2018M12,Albergues,La Rioja,2.46
2018M12,Albergues,Espańa,2.88
2019M01,Hoteles,La Rioja,1.73
2019M01,Hoteles,Espańa,2.95
2019M01,Camping,La Rioja,2.27
2019M01,Camping,Espańa,8.78
2019M01,Turismo Rural,La Rioja,2
2019M01,Turismo Rural,Espańa,2.31
2019M01,Apartamentos,La Rioja,2.38
2019M01,Apartamentos,Espańa,7.05
2019M01,Albergues,La Rioja,1.42
2019M01,Albergues,Espańa,3.24
2019M02,Hoteles,La Rioja,1.66
2019M02,Hoteles,Espańa,2.76
2019M02,Camping,La Rioja,2.68
2019M02,Camping,Espańa,6.92
2019M02,Turismo Rural,La Rioja,1.87
2019M02,Turismo Rural,Espańa,2.09
2019M02,Apartamentos,La Rioja,1.95
2019M02,Apartamentos,Espańa,6.15
2019M02,Albergues,La Rioja,1.45
2019M02,Albergues,Espańa,2.75
2019M03,Hoteles,La Rioja,1.76
2019M03,Hoteles,Espańa,2.86
2019M03,Camping,La Rioja,2.44
2019M03,Camping,Espańa,4.8
2019M03,Turismo Rural,La Rioja,1.91
2019M03,Turismo Rural,Espańa,2.14
2019M03,Apartamentos,La Rioja,2.56
2019M03,Apartamentos,Espańa,5.73
2019M03,Albergues,La Rioja,1.6
2019M03,Albergues,Espańa,2.44
2019M04,Hoteles,La Rioja,1.79
2019M04,Hoteles,Espańa,2.93
2019M04,Camping,La Rioja,3.54
2019M04,Camping,Espańa,4.2
2019M04,Turismo Rural,La Rioja,2.5
2019M04,Turismo Rural,Espańa,2.66
2019M04,Apartamentos,La Rioja,2.58
2019M04,Apartamentos,Espańa,5.09
2019M04,Albergues,La Rioja,1.74
2019M04,Albergues,Espańa,2.59
2019M05,Hoteles,La Rioja,1.69
2019M05,Hoteles,Espańa,3.04
2019M05,Camping,La Rioja,2.08
2019M05,Camping,Espańa,3.97
2019M05,Turismo Rural,La Rioja,1.97
2019M05,Turismo Rural,Espańa,2.31
2019M05,Apartamentos,La Rioja,1.85
2019M05,Apartamentos,Espańa,4.97
2019M05,Albergues,La Rioja,1.4
2019M05,Albergues,Espańa,2.27
2019M06,Hoteles,La Rioja,1.74
2019M06,Hoteles,Espańa,3.27
2019M06,Camping,La Rioja,2.26
2019M06,Camping,Espańa,3.98
2019M06,Turismo Rural,La Rioja,2.04
2019M06,Turismo Rural,Espańa,2.4
2019M06,Apartamentos,La Rioja,2.23
2019M06,Apartamentos,Espańa,5.18
2019M06,Albergues,La Rioja,2.23
2019M06,Albergues,Espańa,2.42
2019M07,Hoteles,La Rioja,1.75
2019M07,Hoteles,Espańa,3.56
2019M07,Camping,La Rioja,3.12
2019M07,Camping,Espańa,5.13
2019M07,Turismo Rural,La Rioja,2.31
2019M07,Turismo Rural,Espańa,3.15
2019M07,Apartamentos,La Rioja,2.47
2019M07,Apartamentos,Espańa,6.03
2019M07,Albergues,La Rioja,3.31
2019M07,Albergues,Espańa,4.17
2019M08,Hoteles,La Rioja,1.74
2019M08,Hoteles,Espańa,3.61
2019M08,Camping,La Rioja,3.47
2019M08,Camping,Espańa,5.25
2019M08,Turismo Rural,La Rioja,2.96
2019M08,Turismo Rural,Espańa,3.66
2019M08,Apartamentos,La Rioja,3.55
2019M08,Apartamentos,Espańa,6.31
2019M08,Albergues,La Rioja,1.92
2019M08,Albergues,Espańa,3.1
2019M09,Hoteles,La Rioja,1.76
2019M09,Hoteles,Espańa,3.4
2019M09,Camping,La Rioja,2.14
2019M09,Camping,Espańa,4.79
2019M09,Turismo Rural,La Rioja,1.98
2019M09,Turismo Rural,Espańa,2.54
2019M09,Apartamentos,La Rioja,2.23
2019M09,Apartamentos,Espańa,5.66
2019M09,Albergues,La Rioja,1.37
2019M09,Albergues,Espańa,2.4
2019M10,Hoteles,La Rioja,1.77
2019M10,Hoteles,Espańa,3.11
2019M10,Camping,La Rioja,2.05
2019M10,Camping,Espańa,4.57
2019M10,Turismo Rural,La Rioja,1.9
2019M10,Turismo Rural,Espańa,2.23
2019M10,Apartamentos,La Rioja,1.93
2019M10,Apartamentos,Espańa,5.41
2019M10,Albergues,La Rioja,1.3
2019M10,Albergues,Espańa,2.25
2019M11,Hoteles,La Rioja,1.77
2019M11,Hoteles,Espańa,2.74
2019M11,Camping,La Rioja,2.49
2019M11,Camping,Espańa,5.76
2019M11,Turismo Rural,La Rioja,2.25
2019M11,Turismo Rural,Espańa,2.14
2019M11,Apartamentos,La Rioja,2.54
2019M11,Apartamentos,Espańa,5.74
2019M11,Albergues,La Rioja,1.71
2019M11,Albergues,Espańa,2.39
2019M12,Hoteles,La Rioja,1.77
2019M12,Hoteles,Espańa,2.72
2019M12,Camping,La Rioja,1.5
2019M12,Camping,Espańa,6.63
2019M12,Turismo Rural,La Rioja,2.86
2019M12,Turismo Rural,Espańa,2.57
2019M12,Apartamentos,La Rioja,2.48
2019M12,Apartamentos,Espańa,5.63
2019M12,Albergues,La Rioja,1.95
2019M12,Albergues,Espańa,2.78
2020M01,Hoteles,La Rioja,1.63
2020M01,Hoteles,Espańa,2.86
2020M01,Camping,La Rioja,2.16
2020M01,Camping,Espańa,8.18
2020M01,Turismo Rural,La Rioja,2.47
2020M01,Turismo Rural,Espańa,2.28
2020M01,Apartamentos,La Rioja,1.99
2020M01,Apartamentos,Espańa,6.59
2020M01,Albergues,La Rioja,2.47
2020M01,Albergues,Espańa,2.96
2020M02,Hoteles,La Rioja,1.74
2020M02,Hoteles,Espańa,2.73
2020M02,Camping,La Rioja,2.55
2020M02,Camping,Espańa,6.24
2020M02,Turismo Rural,La Rioja,1.79
2020M02,Turismo Rural,Espańa,2.17
2020M02,Apartamentos,La Rioja,2.14
2020M02,Apartamentos,Espańa,5.79
2020M02,Albergues,La Rioja,1.81
2020M02,Albergues,Espańa,2.72
2020M03,Hoteles,La Rioja,1.89
2020M03,Hoteles,Espańa,3.15
2020M03,Camping,La Rioja,2.3
2020M03,Camping,Espańa,8.83
2020M03,Turismo Rural,La Rioja,2.31
2020M03,Turismo Rural,Espańa,2.65
2020M03,Apartamentos,La Rioja,3.99
2020M03,Apartamentos,Espańa,8.32
2020M03,Albergues,La Rioja,1.8
2020M03,Albergues,Espańa,3.18
2020M05,Hoteles,La Rioja,1.9
2020M05,Hoteles,Espańa,2.75
2020M05,Camping,La Rioja,
2020M05,Camping,Espańa,5.99
2020M05,Turismo Rural,La Rioja,3.67
2020M05,Turismo Rural,Espańa,4.51
2020M05,Apartamentos,La Rioja,5.02
2020M05,Apartamentos,Espańa,9.3
2020M05,Albergues,La Rioja,
2020M05,Albergues,Espańa,21.29
2020M06,Hoteles,La Rioja,1.75
2020M06,Hoteles,Espańa,1.98
2020M06,Camping,La Rioja,3.15
2020M06,Camping,Espańa,3.51
2020M06,Turismo Rural,La Rioja,2.26
2020M06,Turismo Rural,Espańa,2.39
2020M06,Apartamentos,La Rioja,3.05
2020M06,Apartamentos,Espańa,3.95
2020M06,Albergues,La Rioja,
2020M06,Albergues,Espańa,4.27
2020M07,Hoteles,La Rioja,1.75
2020M07,Hoteles,Espańa,2.66
2020M07,Camping,La Rioja,3.92
2020M07,Camping,Espańa,4.3
2020M07,Turismo Rural,La Rioja,2.37
2020M07,Turismo Rural,Espańa,3.38
2020M07,Apartamentos,La Rioja,3
2020M07,Apartamentos,Espańa,5.02
2020M07,Albergues,La Rioja,4.36
2020M07,Albergues,Espańa,4.13
2020M08,Hoteles,La Rioja,1.76
2020M08,Hoteles,Espańa,2.86
2020M08,Camping,La Rioja,5.53
2020M08,Camping,Espańa,4.81
2020M08,Turismo Rural,La Rioja,3.52
2020M08,Turismo Rural,Espańa,3.94
2020M08,Apartamentos,La Rioja,3.75
2020M08,Apartamentos,Espańa,5.55
2020M08,Albergues,La Rioja,3.35
2020M08,Albergues,Espańa,3.14
2020M09,Hoteles,La Rioja,1.74
2020M09,Hoteles,Espańa,2.34
2020M09,Camping,La Rioja,3.4
2020M09,Camping,Espańa,4.05
2020M09,Turismo Rural,La Rioja,2.13
2020M09,Turismo Rural,Espańa,2.59
2020M09,Apartamentos,La Rioja,3.06
2020M09,Apartamentos,Espańa,4.65
2020M09,Albergues,La Rioja,
2020M09,Albergues,Espańa,2.72
2020M10,Hoteles,La Rioja,1.75
2020M10,Hoteles,Espańa,2.13
2020M10,Camping,La Rioja,3.37
2020M10,Camping,Espańa,4.08
2020M10,Turismo Rural,La Rioja,2.34
2020M10,Turismo Rural,Espańa,2.45
2020M10,Apartamentos,La Rioja,2.94
2020M10,Apartamentos,Espańa,4.41
2020M10,Albergues,La Rioja,5.51
2020M10,Albergues,Espańa,3.38
2020M11,Hoteles,La Rioja,1.88
2020M11,Hoteles,Espańa,2.43
2020M11,Camping,La Rioja,
2020M11,Camping,Espańa,10.85
2020M11,Turismo Rural,La Rioja,3.06
2020M11,Turismo Rural,Espańa,3.11
2020M11,Apartamentos,La Rioja,7.5
2020M11,Apartamentos,Espańa,6.92
2020M11,Albergues,La Rioja,
2020M11,Albergues,Espańa,4.7
2020M12,Hoteles,La Rioja,1.65
2020M12,Hoteles,Espańa,2.29
2020M12,Camping,La Rioja,4.76
2020M12,Camping,Espańa,7.7
2020M12,Turismo Rural,La Rioja,2.9
2020M12,Turismo Rural,Espańa,2.66
2020M12,Apartamentos,La Rioja,3.35
2020M12,Apartamentos,Espańa,6.23
2020M12,Albergues,La Rioja,
2020M12,Albergues,Espańa,4.75
2021M01,Hoteles,La Rioja,1.82
2021M01,Hoteles,Espańa,2.19
2021M01,Camping,La Rioja,
2021M01,Camping,Espańa,12.13
2021M01,Turismo Rural,La Rioja,2.84
2021M01,Turismo Rural,Espańa,3.36
2021M01,Apartamentos,La Rioja,6.18
2021M01,Apartamentos,Espańa,6.79
2021M01,Albergues,La Rioja,1.17
2021M01,Albergues,Espańa,5.49
2021M02,Hoteles,La Rioja,1.87
2021M02,Hoteles,Espańa,2.07
2021M02,Camping,La Rioja,
2021M02,Camping,Espańa,9.75
2021M02,Turismo Rural,La Rioja,2.41
2021M02,Turismo Rural,Espańa,3.34
2021M02,Apartamentos,La Rioja,
2021M02,Apartamentos,Espańa,6.51
2021M02,Albergues,La Rioja,
2021M02,Albergues,Espańa,4.78
2021M03,Hoteles,La Rioja,1.76
2021M03,Hoteles,Espańa,2.03
2021M03,Camping,La Rioja,2.34
2021M03,Camping,Espańa,4.52
2021M03,Turismo Rural,La Rioja,2.03
2021M03,Turismo Rural,Espańa,2.53
2021M03,Apartamentos,La Rioja,3.63
2021M03,Apartamentos,Espańa,5.3
2021M03,Albergues,La Rioja,1.15
2021M03,Albergues,Espańa,3.25
2021M04,Hoteles,La Rioja,1.75
2021M04,Hoteles,Espańa,2.12
2021M04,Camping,La Rioja,
2021M04,Camping,Espańa,4.25
2021M04,Turismo Rural,La Rioja,2.23
2021M04,Turismo Rural,Espańa,2.6
2021M04,Apartamentos,La Rioja,3.11
2021M04,Apartamentos,Espańa,4.79
2021M04,Albergues,La Rioja,1.29
2021M04,Albergues,Espańa,2.85
2021M05,Hoteles,La Rioja,1.65
2021M05,Hoteles,Espańa,2.16
2021M05,Camping,La Rioja,2.48
2021M05,Camping,Espańa,3.4
2021M05,Turismo Rural,La Rioja,2.1
2021M05,Turismo Rural,Espańa,2.33
2021M05,Apartamentos,La Rioja,2.89
2021M05,Apartamentos,Espańa,4.08
2021M05,Albergues,La Rioja,1.21
2021M05,Albergues,Espańa,2.26
2021M06,Hoteles,La Rioja,1.7
2021M06,Hoteles,Espańa,2.51
2021M06,Camping,La Rioja,2.9
2021M06,Camping,Espańa,3.72
2021M06,Turismo Rural,La Rioja,2.96
2021M06,Turismo Rural,Espańa,2.51
2021M06,Apartamentos,La Rioja,2.91
2021M06,Apartamentos,Espańa,4.24
2021M06,Albergues,La Rioja,1.54
2021M06,Albergues,Espańa,1.86
2021M07,Hoteles,La Rioja,1.73
2021M07,Hoteles,Espańa,3.08
2021M07,Camping,La Rioja,3.65
2021M07,Camping,Espańa,4.39
2021M07,Turismo Rural,La Rioja,2.85
2021M07,Turismo Rural,Espańa,3.25
2021M07,Apartamentos,La Rioja,3.08
2021M07,Apartamentos,Espańa,5.11
2021M07,Albergues,La Rioja,2.43
2021M07,Albergues,Espańa,2.27
2021M08,Hoteles,La Rioja,1.72
2021M08,Hoteles,Espańa,3.31
2021M08,Camping,La Rioja,6.03
2021M08,Camping,Espańa,5
2021M08,Turismo Rural,La Rioja,3.57
2021M08,Turismo Rural,Espańa,3.83
2021M08,Apartamentos,La Rioja,3.08
2021M08,Apartamentos,Espańa,5.11
2021M08,Albergues,La Rioja,1.67
2021M08,Albergues,Espańa,2.03
2021M09,Hoteles,La Rioja,1.6
2021M09,Hoteles,Espańa,3.11
2021M09,Camping,La Rioja,3.16
2021M09,Camping,Espańa,4.42
2021M09,Turismo Rural,La Rioja,2.86
2021M09,Turismo Rural,Espańa,2.62
2021M09,Apartamentos,La Rioja,2.96
2021M09,Apartamentos,Espańa,5.24
2021M09,Albergues,La Rioja,1.2
2021M09,Albergues,Espańa,1.56
2021M10,Hoteles,La Rioja,1.74
2021M10,Hoteles,Espańa,2.94
2021M10,Camping,La Rioja,2.86
2021M10,Camping,Espańa,4.14
2021M10,Turismo Rural,La Rioja,2.83
2021M10,Turismo Rural,Espańa,2.49
2021M10,Apartamentos,La Rioja,2.69
2021M10,Apartamentos,Espańa,4.9
2021M10,Albergues,La Rioja,1.51
2021M10,Albergues,Espańa,1.69
2021M11,Hoteles,La Rioja,1.73
2021M11,Hoteles,Espańa,2.77
2021M11,Camping,La Rioja,2.58
2021M11,Camping,Espańa,5.68
2021M11,Turismo Rural,La Rioja,2.78
2021M11,Turismo Rural,Espańa,2.29
2021M11,Apartamentos,La Rioja,2.82
2021M11,Apartamentos,Espańa,5.71
2021M11,Albergues,La Rioja,1.35
2021M11,Albergues,Espańa,2.09
2021M12,Hoteles,La Rioja,1.81
2021M12,Hoteles,Espańa,2.71
2021M12,Camping,La Rioja,3.29
2021M12,Camping,Espańa,6.21
2021M12,Turismo Rural,La Rioja,3.28
2021M12,Turismo Rural,Espańa,2.66
2021M12,Apartamentos,La Rioja,2.89
2021M12,Apartamentos,Espańa,5.25
2021M12,Albergues,La Rioja,
2021M12,Albergues,Espańa,2.21
2022M01,Hoteles,La Rioja,1.65
2022M01,Hoteles,Espańa,2.81
2022M01,Camping,La Rioja,3.1
2022M01,Camping,Espańa,7.07
2022M01,Turismo Rural,La Rioja,2.22
2022M01,Turismo Rural,Espańa,2.49
2022M01,Apartamentos,La Rioja,2.22
2022M01,Apartamentos,Espańa,6.23
2022M01,Albergues,La Rioja,1.67
2022M01,Albergues,Espańa,2.26
2022M02,Hoteles,La Rioja,1.65
2022M02,Hoteles,Espańa,2.65
2022M02,Camping,La Rioja,3.08
2022M02,Camping,Espańa,5.89
2022M02,Turismo Rural,La Rioja,2.03
2022M02,Turismo Rural,Espańa,2.31
2022M02,Apartamentos,La Rioja,2.06
2022M02,Apartamentos,Espańa,5.4
2022M02,Albergues,La Rioja,1.44
2022M02,Albergues,Espańa,2.25
2022M03,Hoteles,La Rioja,1.72
2022M03,Hoteles,Espańa,2.91
2022M03,Camping,La Rioja,2.83
2022M03,Camping,Espańa,5.18
2022M03,Turismo Rural,La Rioja,2.15
2022M03,Turismo Rural,Espańa,2.31
2022M03,Apartamentos,La Rioja,1.98
2022M03,Apartamentos,Espańa,5.75
2022M03,Albergues,La Rioja,1.21
2022M03,Albergues,Espańa,2.25
2022M04,Hoteles,La Rioja,1.74
2022M04,Hoteles,Espańa,2.9
2022M04,Camping,La Rioja,2.75
2022M04,Camping,Espańa,3.89
2022M04,Turismo Rural,La Rioja,2.37
2022M04,Turismo Rural,Espańa,2.63
2022M04,Apartamentos,La Rioja,2.33
2022M04,Apartamentos,Espańa,4.53
2022M04,Albergues,La Rioja,1.45
2022M04,Albergues,Espańa,1.72
2022M05,Hoteles,La Rioja,1.65
2022M05,Hoteles,Espańa,3
2022M05,Camping,La Rioja,2.57
2022M05,Camping,Espańa,3.9
