Periodo,Tipo de establecimiento,Indicador,CCAA,Residencia,DATA
2020M02,Camping,Viajeros,Espańa,TOTAL,216787.0
2020M02,Camping,Viajeros,Espańa,Residentes en Espańa,137942.0
2020M02,Camping,Viajeros,Espańa,No residentes en Espańa,78845.0
2020M02,Camping,Pernoctaciones,La Rioja,TOTAL,7730.0
2020M02,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,6850.0
2020M02,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,880.0
2020M02,Camping,Pernoctaciones,Espańa,TOTAL,1351686.0
2020M02,Camping,Pernoctaciones,Espańa,Residentes en Espańa,334750.0
2020M02,Camping,Pernoctaciones,Espańa,No residentes en Espańa,1016936.0
2020M02,Turismo Rural,Viajeros,La Rioja,TOTAL,2082.0
2020M02,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,2044.0
2020M02,Turismo Rural,Viajeros,La Rioja,No residentes en Espańa,38.0
2020M02,Turismo Rural,Viajeros,Espańa,TOTAL,226830.0
2020M02,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,200636.0
2020M02,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,26194.0
2020M02,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,3743.0
2020M02,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,3685.0
2020M02,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,58.0
2020M02,Turismo Rural,Pernoctaciones,Espańa,TOTAL,493030.0
2020M02,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,391086.0
2020M02,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,101944.0
2020M02,Apartamentos,Viajeros,La Rioja,TOTAL,2814.0
2020M02,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,2674.0
2020M02,Apartamentos,Viajeros,La Rioja,No residentes en Espańa,140.0
2020M02,Apartamentos,Viajeros,Espańa,TOTAL,682518.0
2020M02,Apartamentos,Viajeros,Espańa,Residentes en Espańa,243027.0
2020M02,Apartamentos,Viajeros,Espańa,No residentes en Espańa,439491.0
2020M02,Apartamentos,Pernoctaciones,La Rioja,TOTAL,6026.0
2020M02,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,5834.0
2020M02,Apartamentos,Pernoctaciones,La Rioja,No residentes en Espańa,192.0
2020M02,Apartamentos,Pernoctaciones,Espańa,TOTAL,3953642.0
2020M02,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,726154.0
2020M02,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,3227488.0
2020M02,Albergues,Viajeros,La Rioja,TOTAL,538.0
2020M02,Albergues,Viajeros,La Rioja,Residentes en Espańa,538.0
2020M02,Albergues,Viajeros,Espańa,TOTAL,61283.0
2020M02,Albergues,Viajeros,Espańa,Residentes en Espańa,41942.0
2020M02,Albergues,Viajeros,Espańa,No residentes en Espańa,19341.0
2020M02,Albergues,Pernoctaciones,La Rioja,TOTAL,974.0
2020M02,Albergues,Pernoctaciones,La Rioja,Residentes en Espańa,974.0
2020M02,Albergues,Pernoctaciones,Espańa,TOTAL,167282.0
2020M02,Albergues,Pernoctaciones,Espańa,Residentes en Espańa,111104.0
2020M02,Albergues,Pernoctaciones,Espańa,No residentes en Espańa,56178.0
2020M03,TOTAL,Viajeros,La Rioja,TOTAL,13407.0
2020M03,TOTAL,Viajeros,La Rioja,Residentes en Espańa,11763.0
2020M03,TOTAL,Viajeros,La Rioja,No residentes en Espańa,1644.0
2020M03,TOTAL,Viajeros,Espańa,TOTAL,3018156.0
2020M03,TOTAL,Viajeros,Espańa,Residentes en Espańa,1623627.0
2020M03,TOTAL,Viajeros,Espańa,No residentes en Espańa,1394529.0
2020M03,TOTAL,Pernoctaciones,La Rioja,TOTAL,27176.0
2020M03,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,23649.0
2020M03,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,3527.0
2020M03,TOTAL,Pernoctaciones,Espańa,TOTAL,10975525.0
2020M03,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,3662111.0
2020M03,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,7313414.0
2020M03,HOTELES,Viajeros,La Rioja,TOTAL,10760.0
2020M03,HOTELES,Viajeros,La Rioja,Residentes en Espańa,9310.0
2020M03,HOTELES,Viajeros,La Rioja,No residentes en Espańa,1450.0
2020M03,HOTELES,Viajeros,Espańa,TOTAL,2656777.0
2020M03,HOTELES,Viajeros,Espańa,Residentes en Espańa,1455613.0
2020M03,HOTELES,Viajeros,Espańa,No residentes en Espańa,1201164.0
2020M03,HOTELES,Pernoctaciones,La Rioja,TOTAL,20360.0
2020M03,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,17715.0
2020M03,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,2645.0
2020M03,HOTELES,Pernoctaciones,Espańa,TOTAL,8372820.0
2020M03,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,3080076.0
2020M03,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,5292744.0
2020M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,2647.0
2020M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,2453.0
2020M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,194.0
2020M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,361379.0
2020M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,168014.0
2020M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,193365.0
2020M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,6816.0
2020M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,5934.0
2020M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,882.0
2020M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,2602705.0
2020M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,582035.0
2020M03,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,2020670.0
2020M03,Camping,Viajeros,La Rioja,TOTAL,1365.0
2020M03,Camping,Viajeros,La Rioja,Residentes en Espańa,1365.0
2020M03,Camping,Viajeros,Espańa,TOTAL,83330.0
2020M03,Camping,Viajeros,Espańa,Residentes en Espańa,42819.0
2020M03,Camping,Viajeros,Espańa,No residentes en Espańa,40511.0
2020M03,Camping,Pernoctaciones,La Rioja,TOTAL,3144.0
2020M03,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,3144.0
2020M03,Camping,Pernoctaciones,Espańa,TOTAL,735620.0
2020M03,Camping,Pernoctaciones,Espańa,Residentes en Espańa,146158.0
2020M03,Camping,Pernoctaciones,Espańa,No residentes en Espańa,589462.0
2020M03,Turismo Rural,Viajeros,La Rioja,TOTAL,534.0
2020M03,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,532.0
2020M03,Turismo Rural,Viajeros,La Rioja,No residentes en Espańa,2.0
2020M03,Turismo Rural,Viajeros,Espańa,TOTAL,56332.0
2020M03,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,45841.0
2020M03,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,10491.0
2020M03,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,1233.0
2020M03,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,1228.0
2020M03,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,5.0
2020M03,Turismo Rural,Pernoctaciones,Espańa,TOTAL,149317.0
2020M03,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,101420.0
2020M03,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,47897.0
2020M03,Apartamentos,Viajeros,La Rioja,TOTAL,499.0
2020M03,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,369.0
2020M03,Apartamentos,Viajeros,La Rioja,No residentes en Espańa,130.0
2020M03,Apartamentos,Viajeros,Espańa,TOTAL,197077.0
2020M03,Apartamentos,Viajeros,Espańa,Residentes en Espańa,61539.0
2020M03,Apartamentos,Viajeros,Espańa,No residentes en Espańa,135538.0
2020M03,Apartamentos,Pernoctaciones,La Rioja,TOTAL,1990.0
2020M03,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,1238.0
2020M03,Apartamentos,Pernoctaciones,La Rioja,No residentes en Espańa,752.0
2020M03,Apartamentos,Pernoctaciones,Espańa,TOTAL,1639455.0
2020M03,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,282699.0
2020M03,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,1356756.0
2020M03,Albergues,Viajeros,La Rioja,TOTAL,249.0
2020M03,Albergues,Viajeros,La Rioja,Residentes en Espańa,187.0
2020M03,Albergues,Viajeros,La Rioja,No residentes en Espańa,62.0
2020M03,Albergues,Viajeros,Espańa,TOTAL,24640.0
2020M03,Albergues,Viajeros,Espańa,Residentes en Espańa,17815.0
2020M03,Albergues,Viajeros,Espańa,No residentes en Espańa,6825.0
2020M03,Albergues,Pernoctaciones,La Rioja,TOTAL,449.0
2020M03,Albergues,Pernoctaciones,La Rioja,Residentes en Espańa,324.0
2020M03,Albergues,Pernoctaciones,La Rioja,No residentes en Espańa,125.0
2020M03,Albergues,Pernoctaciones,Espańa,TOTAL,78313.0
2020M03,Albergues,Pernoctaciones,Espańa,Residentes en Espańa,51758.0
2020M03,Albergues,Pernoctaciones,Espańa,No residentes en Espańa,26555.0
2020M05,TOTAL,Viajeros,La Rioja,TOTAL,1083.0
2020M05,TOTAL,Viajeros,La Rioja,Residentes en Espańa,1049.0
2020M05,TOTAL,Viajeros,La Rioja,No residentes en Espańa,34.0
2020M05,TOTAL,Viajeros,Espańa,TOTAL,141128.0
2020M05,TOTAL,Viajeros,Espańa,Residentes en Espańa,127095.0
2020M05,TOTAL,Viajeros,Espańa,No residentes en Espańa,14033.0
2020M05,TOTAL,Pernoctaciones,La Rioja,TOTAL,2621.0
2020M05,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,2563.0
2020M05,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,58.0
2020M05,TOTAL,Pernoctaciones,Espańa,TOTAL,572161.0
2020M05,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,515076.0
2020M05,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,57085.0
2020M05,HOTELES,Viajeros,La Rioja,TOTAL,841.0
2020M05,HOTELES,Viajeros,La Rioja,Residentes en Espańa,807.0
2020M05,HOTELES,Viajeros,La Rioja,No residentes en Espańa,34.0
2020M05,HOTELES,Viajeros,Espańa,TOTAL,98561.0
2020M05,HOTELES,Viajeros,Espańa,Residentes en Espańa,84804.0
2020M05,HOTELES,Viajeros,Espańa,No residentes en Espańa,13757.0
2020M05,HOTELES,Pernoctaciones,La Rioja,TOTAL,1595.0
2020M05,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,1537.0
2020M05,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,58.0
2020M05,HOTELES,Pernoctaciones,Espańa,TOTAL,271148.0
2020M05,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,220577.0
2020M05,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,50571.0
2020M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,242.0
2020M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,242.0
2020M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,42567.0
2020M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,42291.0
2020M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,276.0
2020M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,1026.0
2020M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,1026.0
2020M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,301013.0
2020M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,294499.0
2020M05,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,6514.0
2020M05,Camping,Viajeros,Espańa,TOTAL,19014.0
2020M05,Camping,Viajeros,Espańa,Residentes en Espańa,19014.0
2020M05,Camping,Pernoctaciones,Espańa,TOTAL,114020.0
2020M05,Camping,Pernoctaciones,Espańa,Residentes en Espańa,114020.0
2020M05,Turismo Rural,Viajeros,La Rioja,TOTAL,141.0
2020M05,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,141.0
2020M05,Turismo Rural,Viajeros,Espańa,TOTAL,8005.0
2020M05,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,8005.0
2020M05,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,519.0
2020M05,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,519.0
2020M05,Turismo Rural,Pernoctaciones,Espańa,TOTAL,37322.0
2020M05,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,37322.0
2020M05,Apartamentos,Viajeros,La Rioja,TOTAL,101.0
2020M05,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,101.0
2020M05,Apartamentos,Viajeros,Espańa,TOTAL,15162.0
2020M05,Apartamentos,Viajeros,Espańa,Residentes en Espańa,15162.0
2020M05,Apartamentos,Pernoctaciones,La Rioja,TOTAL,507.0
2020M05,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,507.0
2020M05,Apartamentos,Pernoctaciones,Espańa,TOTAL,141512.0
2020M05,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,141512.0
2020M05,Albergues,Viajeros,Espańa,TOTAL,386.0
2020M05,Albergues,Viajeros,Espańa,Residentes en Espańa,110.0
2020M05,Albergues,Viajeros,Espańa,No residentes en Espańa,276.0
2020M05,Albergues,Pernoctaciones,Espańa,TOTAL,8159.0
2020M05,Albergues,Pernoctaciones,Espańa,Residentes en Espańa,1645.0
2020M05,Albergues,Pernoctaciones,Espańa,No residentes en Espańa,6514.0
2020M06,TOTAL,Viajeros,La Rioja,TOTAL,10628.0
2020M06,TOTAL,Viajeros,La Rioja,Residentes en Espańa,9950.0
2020M06,TOTAL,Viajeros,La Rioja,No residentes en Espańa,678.0
2020M06,TOTAL,Viajeros,Espańa,TOTAL,1549481.0
2020M06,TOTAL,Viajeros,Espańa,Residentes en Espańa,1397705.0
2020M06,TOTAL,Viajeros,Espańa,No residentes en Espańa,151776.0
2020M06,TOTAL,Pernoctaciones,La Rioja,TOTAL,24363.0
2020M06,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,23310.0
2020M06,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,1053.0
2020M06,TOTAL,Pernoctaciones,Espańa,TOTAL,3916553.0
2020M06,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,3318437.0
2020M06,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,598116.0
2020M06,HOTELES,Viajeros,La Rioja,TOTAL,5820.0
2020M06,HOTELES,Viajeros,La Rioja,Residentes en Espańa,5184.0
2020M06,HOTELES,Viajeros,La Rioja,No residentes en Espańa,636.0
2020M06,HOTELES,Viajeros,Espańa,TOTAL,944923.0
2020M06,HOTELES,Viajeros,Espańa,Residentes en Espańa,824393.0
2020M06,HOTELES,Viajeros,Espańa,No residentes en Espańa,120530.0
2020M06,HOTELES,Pernoctaciones,La Rioja,TOTAL,10168.0
2020M06,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,9161.0
2020M06,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,1007.0
2020M06,HOTELES,Pernoctaciones,Espańa,TOTAL,1870057.0
2020M06,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,1548421.0
2020M06,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,321636.0
2020M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,4808.0
2020M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,4766.0
2020M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,42.0
2020M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,604558.0
2020M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,573312.0
2020M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,31246.0
2020M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,14195.0
2020M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,14149.0
2020M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,46.0
2020M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,2046496.0
2020M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,1770016.0
2020M06,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,276480.0
2020M06,Camping,Viajeros,La Rioja,TOTAL,3182.0
2020M06,Camping,Viajeros,La Rioja,Residentes en Espańa,3164.0
2020M06,Camping,Viajeros,La Rioja,No residentes en Espańa,18.0
2020M06,Camping,Viajeros,Espańa,TOTAL,363880.0
2020M06,Camping,Viajeros,Espańa,Residentes en Espańa,347488.0
2020M06,Camping,Viajeros,Espańa,No residentes en Espańa,16392.0
2020M06,Camping,Pernoctaciones,La Rioja,TOTAL,10020.0
2020M06,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,9998.0
2020M06,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,22.0
2020M06,Camping,Pernoctaciones,Espańa,TOTAL,1276431.0
2020M06,Camping,Pernoctaciones,Espańa,Residentes en Espańa,1104780.0
2020M06,Camping,Pernoctaciones,Espańa,No residentes en Espańa,171651.0
2020M06,Turismo Rural,Viajeros,La Rioja,TOTAL,990.0
2020M06,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,966.0
2020M06,Turismo Rural,Viajeros,La Rioja,No residentes en Espańa,24.0
2020M06,Turismo Rural,Viajeros,Espańa,TOTAL,116498.0
2020M06,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,113624.0
2020M06,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,2874.0
2020M06,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,2233.0
2020M06,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,2209.0
2020M06,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,24.0
2020M06,Turismo Rural,Pernoctaciones,Espańa,TOTAL,277690.0
2020M06,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,268569.0
2020M06,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,9121.0
2020M06,Apartamentos,Viajeros,La Rioja,TOTAL,636.0
2020M06,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,636.0
2020M06,Apartamentos,Viajeros,Espańa,TOTAL,119486.0
2020M06,Apartamentos,Viajeros,Espańa,Residentes en Espańa,108093.0
2020M06,Apartamentos,Viajeros,Espańa,No residentes en Espańa,11393.0
2020M06,Apartamentos,Pernoctaciones,La Rioja,TOTAL,1942.0
2020M06,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,1942.0
2020M06,Apartamentos,Pernoctaciones,Espańa,TOTAL,472348.0
2020M06,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,382767.0
2020M06,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,89581.0
2020M06,Albergues,Viajeros,Espańa,TOTAL,4694.0
2020M06,Albergues,Viajeros,Espańa,Residentes en Espańa,4107.0
2020M06,Albergues,Viajeros,Espańa,No residentes en Espańa,587.0
2020M06,Albergues,Pernoctaciones,Espańa,TOTAL,20027.0
2020M06,Albergues,Pernoctaciones,Espańa,Residentes en Espańa,13900.0
2020M06,Albergues,Pernoctaciones,Espańa,No residentes en Espańa,6127.0
2020M07,TOTAL,Viajeros,La Rioja,TOTAL,48049.0
2020M07,TOTAL,Viajeros,La Rioja,Residentes en Espańa,43756.0
2020M07,TOTAL,Viajeros,La Rioja,No residentes en Espańa,4293.0
2020M07,TOTAL,Viajeros,Espańa,TOTAL,6716215.0
2020M07,TOTAL,Viajeros,Espańa,Residentes en Espańa,5185852.0
2020M07,TOTAL,Viajeros,Espańa,No residentes en Espańa,1530363.0
2020M07,TOTAL,Pernoctaciones,La Rioja,TOTAL,120145.0
2020M07,TOTAL,Pernoctaciones,La Rioja,Residentes en Espańa,113052.0
2020M07,TOTAL,Pernoctaciones,La Rioja,No residentes en Espańa,7093.0
2020M07,TOTAL,Pernoctaciones,Espańa,TOTAL,21755739.0
2020M07,TOTAL,Pernoctaciones,Espańa,Residentes en Espańa,15151611.0
2020M07,TOTAL,Pernoctaciones,Espańa,No residentes en Espańa,6604128.0
2020M07,HOTELES,Viajeros,La Rioja,TOTAL,28201.0
2020M07,HOTELES,Viajeros,La Rioja,Residentes en Espańa,24751.0
2020M07,HOTELES,Viajeros,La Rioja,No residentes en Espańa,3450.0
2020M07,HOTELES,Viajeros,Espańa,TOTAL,4407783.0
2020M07,HOTELES,Viajeros,Espańa,Residentes en Espańa,3271958.0
2020M07,HOTELES,Viajeros,Espańa,No residentes en Espańa,1135825.0
2020M07,HOTELES,Pernoctaciones,La Rioja,TOTAL,49321.0
2020M07,HOTELES,Pernoctaciones,La Rioja,Residentes en Espańa,43525.0
2020M07,HOTELES,Pernoctaciones,La Rioja,No residentes en Espańa,5796.0
2020M07,HOTELES,Pernoctaciones,Espańa,TOTAL,11731245.0
2020M07,HOTELES,Pernoctaciones,Espańa,Residentes en Espańa,7561439.0
2020M07,HOTELES,Pernoctaciones,Espańa,No residentes en Espańa,4169806.0
2020M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,TOTAL,19848.0
2020M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,Residentes en Espańa,19005.0
2020M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,La Rioja,No residentes en Espańa,843.0
2020M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,TOTAL,2308432.0
2020M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,Residentes en Espańa,1913894.0
2020M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Viajeros,Espańa,No residentes en Espańa,394538.0
2020M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,TOTAL,70824.0
2020M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,Residentes en Espańa,69527.0
2020M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,La Rioja,No residentes en Espańa,1297.0
2020M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,TOTAL,10024494.0
2020M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,Residentes en Espańa,7590172.0
2020M07,RESTO DE ALOJAMIENTOS TURÍSTICOS,Pernoctaciones,Espańa,No residentes en Espańa,2434322.0
2020M07,Camping,Viajeros,La Rioja,TOTAL,14090.0
2020M07,Camping,Viajeros,La Rioja,Residentes en Espańa,13650.0
2020M07,Camping,Viajeros,La Rioja,No residentes en Espańa,440.0
2020M07,Camping,Viajeros,Espańa,TOTAL,1165205.0
2020M07,Camping,Viajeros,Espańa,Residentes en Espańa,998134.0
2020M07,Camping,Viajeros,Espańa,No residentes en Espańa,167071.0
2020M07,Camping,Pernoctaciones,La Rioja,TOTAL,55209.0
2020M07,Camping,Pernoctaciones,La Rioja,Residentes en Espańa,54627.0
2020M07,Camping,Pernoctaciones,La Rioja,No residentes en Espańa,582.0
2020M07,Camping,Pernoctaciones,Espańa,TOTAL,5009658.0
2020M07,Camping,Pernoctaciones,Espańa,Residentes en Espańa,3886363.0
2020M07,Camping,Pernoctaciones,Espańa,No residentes en Espańa,1123295.0
2020M07,Turismo Rural,Viajeros,La Rioja,TOTAL,3066.0
2020M07,Turismo Rural,Viajeros,La Rioja,Residentes en Espańa,2910.0
2020M07,Turismo Rural,Viajeros,La Rioja,No residentes en Espańa,156.0
2020M07,Turismo Rural,Viajeros,Espańa,TOTAL,428995.0
2020M07,Turismo Rural,Viajeros,Espańa,Residentes en Espańa,387241.0
2020M07,Turismo Rural,Viajeros,Espańa,No residentes en Espańa,41754.0
2020M07,Turismo Rural,Pernoctaciones,La Rioja,TOTAL,7280.0
2020M07,Turismo Rural,Pernoctaciones,La Rioja,Residentes en Espańa,7030.0
2020M07,Turismo Rural,Pernoctaciones,La Rioja,No residentes en Espańa,250.0
2020M07,Turismo Rural,Pernoctaciones,Espańa,TOTAL,1451101.0
2020M07,Turismo Rural,Pernoctaciones,Espańa,Residentes en Espańa,1290945.0
2020M07,Turismo Rural,Pernoctaciones,Espańa,No residentes en Espańa,160156.0
2020M07,Apartamentos,Viajeros,La Rioja,TOTAL,2499.0
2020M07,Apartamentos,Viajeros,La Rioja,Residentes en Espańa,2255.0
2020M07,Apartamentos,Viajeros,La Rioja,No residentes en Espańa,244.0
2020M07,Apartamentos,Viajeros,Espańa,TOTAL,688701.0
2020M07,Apartamentos,Viajeros,Espańa,Residentes en Espańa,506894.0
2020M07,Apartamentos,Viajeros,Espańa,No residentes en Espańa,181807.0
2020M07,Apartamentos,Pernoctaciones,La Rioja,TOTAL,7494.0
2020M07,Apartamentos,Pernoctaciones,La Rioja,Residentes en Espańa,7038.0
2020M07,Apartamentos,Pernoctaciones,La Rioja,No residentes en Espańa,456.0
2020M07,Apartamentos,Pernoctaciones,Espańa,TOTAL,3458358.0
2020M07,Apartamentos,Pernoctaciones,Espańa,Residentes en Espańa,2320686.0
2020M07,Apartamentos,Pernoctaciones,Espańa,No residentes en Espańa,1137672.0
2020M07,Albergues,Viajeros,La Rioja,TOTAL,193.0
2020M07,Albergues,Viajeros,La Rioja,Residentes en Espańa,190.0
2020M07,Albergues,Viajeros,La Rioja,No residentes en Espańa,3.0
2020M07,Albergues,Viajeros,Espańa,TOTAL,25531.0
2020M07,Albergues,Viajeros,Espańa,Residentes en Espańa,21625.0
2020M07,Albergues,Viajeros,Espańa,No residentes en Espańa,3906.0
2020M07,Albergues,Pernoctaciones,La Rioja,TOTAL,841.0
2020M07,Albergues,Pernoctaciones,La Rioja,Residentes en Espańa,832.0
2020M07,Albergues,Pernoctaciones,La Rioja,No residentes en Espańa,9.0
2020M07,Albergues,Pernoctaciones,Espańa,TOTAL,105377.0
2020M07,Albergues,Pernoctaciones,Espańa,Residentes en Espańa,92178.0
2020M07,Albergues,Pernoctaciones,Espańa,No residentes en Espańa,13199.0
