Municipio,Tipo de establecimiento,Indicador,Periodo,DATA
Alesanco,Apartamentos,Habitaciones/Apartamentos,2018,
Alesanco,Apartamentos,Habitaciones/Apartamentos,2019,
Alesanco,Apartamentos,Habitaciones/Apartamentos,2020,
Alesanco,Apartamentos,Habitaciones/Apartamentos,2021,
Alesanco,Apartamentos,Habitaciones/Apartamentos,2022,
Alesanco,Apartamentos,Habitaciones/Apartamentos,2023,
Alesanco,Apartamentos,Habitaciones/Apartamentos,2024,
Alesanco,Apartamentos,Plazas,2009,
Alesanco,Apartamentos,Plazas,2010,
Alesanco,Apartamentos,Plazas,2011,
Alesanco,Apartamentos,Plazas,2012,
Alesanco,Apartamentos,Plazas,2013,
Alesanco,Apartamentos,Plazas,2014,6
Alesanco,Apartamentos,Plazas,2015,6
Alesanco,Apartamentos,Plazas,2016,6
Alesanco,Apartamentos,Plazas,2017,6
Alesanco,Apartamentos,Plazas,2018,
Alesanco,Apartamentos,Plazas,2019,
Alesanco,Apartamentos,Plazas,2020,
Alesanco,Apartamentos,Plazas,2021,
Alesanco,Apartamentos,Plazas,2022,
Alesanco,Apartamentos,Plazas,2023,
Alesanco,Apartamentos,Plazas,2024,
Alesanco,Viviendas de uso turístico,Establecimientos,2009,
Alesanco,Viviendas de uso turístico,Establecimientos,2010,
Alesanco,Viviendas de uso turístico,Establecimientos,2011,
Alesanco,Viviendas de uso turístico,Establecimientos,2012,
Alesanco,Viviendas de uso turístico,Establecimientos,2013,
Alesanco,Viviendas de uso turístico,Establecimientos,2014,
Alesanco,Viviendas de uso turístico,Establecimientos,2015,
Alesanco,Viviendas de uso turístico,Establecimientos,2016,
Alesanco,Viviendas de uso turístico,Establecimientos,2017,
Alesanco,Viviendas de uso turístico,Establecimientos,2018,2
Alesanco,Viviendas de uso turístico,Establecimientos,2019,4
Alesanco,Viviendas de uso turístico,Establecimientos,2020,3
Alesanco,Viviendas de uso turístico,Establecimientos,2021,3
Alesanco,Viviendas de uso turístico,Establecimientos,2022,3
Alesanco,Viviendas de uso turístico,Establecimientos,2023,3
Alesanco,Viviendas de uso turístico,Establecimientos,2024,3
Alesanco,Viviendas de uso turístico,Habitaciones/Apartamentos,2009,
Alesanco,Viviendas de uso turístico,Habitaciones/Apartamentos,2010,
Alesanco,Viviendas de uso turístico,Habitaciones/Apartamentos,2011,
Alesanco,Viviendas de uso turístico,Habitaciones/Apartamentos,2012,
Alesanco,Viviendas de uso turístico,Habitaciones/Apartamentos,2013,
Alesanco,Viviendas de uso turístico,Habitaciones/Apartamentos,2014,
Alesanco,Viviendas de uso turístico,Habitaciones/Apartamentos,2015,
Alesanco,Viviendas de uso turístico,Habitaciones/Apartamentos,2016,
Alesanco,Viviendas de uso turístico,Habitaciones/Apartamentos,2017,
Alesanco,Viviendas de uso turístico,Habitaciones/Apartamentos,2018,
Alesanco,Viviendas de uso turístico,Habitaciones/Apartamentos,2019,
Alesanco,Viviendas de uso turístico,Habitaciones/Apartamentos,2020,
Alesanco,Viviendas de uso turístico,Habitaciones/Apartamentos,2021,
Alesanco,Viviendas de uso turístico,Habitaciones/Apartamentos,2022,
Alesanco,Viviendas de uso turístico,Habitaciones/Apartamentos,2023,
Alesanco,Viviendas de uso turístico,Habitaciones/Apartamentos,2024,
Alesanco,Viviendas de uso turístico,Plazas,2009,
Alesanco,Viviendas de uso turístico,Plazas,2010,
Alesanco,Viviendas de uso turístico,Plazas,2011,
Alesanco,Viviendas de uso turístico,Plazas,2012,
Alesanco,Viviendas de uso turístico,Plazas,2013,
Alesanco,Viviendas de uso turístico,Plazas,2014,
Alesanco,Viviendas de uso turístico,Plazas,2015,
Alesanco,Viviendas de uso turístico,Plazas,2016,
Alesanco,Viviendas de uso turístico,Plazas,2017,
Alesanco,Viviendas de uso turístico,Plazas,2018,
Alesanco,Viviendas de uso turístico,Plazas,2019,
Alesanco,Viviendas de uso turístico,Plazas,2020,
Alesanco,Viviendas de uso turístico,Plazas,2021,
Alesanco,Viviendas de uso turístico,Plazas,2022,
Alesanco,Viviendas de uso turístico,Plazas,2023,
Alesanco,Viviendas de uso turístico,Plazas,2024,
Alesanco,Albergues turísticos,Establecimientos,2009,
Alesanco,Albergues turísticos,Establecimientos,2010,
Alesanco,Albergues turísticos,Establecimientos,2011,
Alesanco,Albergues turísticos,Establecimientos,2012,
Alesanco,Albergues turísticos,Establecimientos,2013,
Alesanco,Albergues turísticos,Establecimientos,2014,
Alesanco,Albergues turísticos,Establecimientos,2015,
Alesanco,Albergues turísticos,Establecimientos,2016,
Alesanco,Albergues turísticos,Establecimientos,2017,
Alesanco,Albergues turísticos,Establecimientos,2018,
Alesanco,Albergues turísticos,Establecimientos,2019,
Alesanco,Albergues turísticos,Establecimientos,2020,
Alesanco,Albergues turísticos,Establecimientos,2021,
Alesanco,Albergues turísticos,Establecimientos,2022,
Alesanco,Albergues turísticos,Establecimientos,2023,
Alesanco,Albergues turísticos,Establecimientos,2024,
Alesanco,Albergues turísticos,Habitaciones/Apartamentos,2009,
Alesanco,Albergues turísticos,Habitaciones/Apartamentos,2010,
Alesanco,Albergues turísticos,Habitaciones/Apartamentos,2011,
Alesanco,Albergues turísticos,Habitaciones/Apartamentos,2012,
Alesanco,Albergues turísticos,Habitaciones/Apartamentos,2013,
Alesanco,Albergues turísticos,Habitaciones/Apartamentos,2014,
Alesanco,Albergues turísticos,Habitaciones/Apartamentos,2015,
Alesanco,Albergues turísticos,Habitaciones/Apartamentos,2016,
Alesanco,Albergues turísticos,Habitaciones/Apartamentos,2017,
Alesanco,Albergues turísticos,Habitaciones/Apartamentos,2018,
Alesanco,Albergues turísticos,Habitaciones/Apartamentos,2019,
Alesanco,Albergues turísticos,Habitaciones/Apartamentos,2020,
Alesanco,Albergues turísticos,Habitaciones/Apartamentos,2021,
Alesanco,Albergues turísticos,Habitaciones/Apartamentos,2022,
Alesanco,Albergues turísticos,Habitaciones/Apartamentos,2023,
Alesanco,Albergues turísticos,Habitaciones/Apartamentos,2024,
Alesanco,Albergues turísticos,Plazas,2009,
Alesanco,Albergues turísticos,Plazas,2010,
Alesanco,Albergues turísticos,Plazas,2011,
Alesanco,Albergues turísticos,Plazas,2012,
Alesanco,Albergues turísticos,Plazas,2013,
Alesanco,Albergues turísticos,Plazas,2014,
Alesanco,Albergues turísticos,Plazas,2015,
Alesanco,Albergues turísticos,Plazas,2016,
Alesanco,Albergues turísticos,Plazas,2017,
Alesanco,Albergues turísticos,Plazas,2018,
Alesanco,Albergues turísticos,Plazas,2019,
Alesanco,Albergues turísticos,Plazas,2020,
Alesanco,Albergues turísticos,Plazas,2021,
Alesanco,Albergues turísticos,Plazas,2022,
Alesanco,Albergues turísticos,Plazas,2023,
Alesanco,Albergues turísticos,Plazas,2024,
Alesanco,Campings,Establecimientos,2009,
Alesanco,Campings,Establecimientos,2010,
Alesanco,Campings,Establecimientos,2011,
Alesanco,Campings,Establecimientos,2012,
Alesanco,Campings,Establecimientos,2013,
Alesanco,Campings,Establecimientos,2014,
Alesanco,Campings,Establecimientos,2015,
Alesanco,Campings,Establecimientos,2016,
Alesanco,Campings,Establecimientos,2017,
Alesanco,Campings,Establecimientos,2018,
Alesanco,Campings,Establecimientos,2019,
Alesanco,Campings,Establecimientos,2020,
Alesanco,Campings,Establecimientos,2021,
Alesanco,Campings,Establecimientos,2022,
Alesanco,Campings,Establecimientos,2023,
Alesanco,Campings,Establecimientos,2024,
Alesanco,Campings,Habitaciones/Apartamentos,2009,
Alesanco,Campings,Habitaciones/Apartamentos,2010,
Alesanco,Campings,Habitaciones/Apartamentos,2011,
Alesanco,Campings,Habitaciones/Apartamentos,2012,
Alesanco,Campings,Habitaciones/Apartamentos,2013,
Alesanco,Campings,Habitaciones/Apartamentos,2014,
Alesanco,Campings,Habitaciones/Apartamentos,2015,
Alesanco,Campings,Habitaciones/Apartamentos,2016,
Alesanco,Campings,Habitaciones/Apartamentos,2017,
Alesanco,Campings,Habitaciones/Apartamentos,2018,
Alesanco,Campings,Habitaciones/Apartamentos,2019,
Alesanco,Campings,Habitaciones/Apartamentos,2020,
Alesanco,Campings,Habitaciones/Apartamentos,2021,
Alesanco,Campings,Habitaciones/Apartamentos,2022,
Alesanco,Campings,Habitaciones/Apartamentos,2023,
Alesanco,Campings,Habitaciones/Apartamentos,2024,
Alesanco,Campings,Plazas,2009,
Alesanco,Campings,Plazas,2010,
Alesanco,Campings,Plazas,2011,
Alesanco,Campings,Plazas,2012,
Alesanco,Campings,Plazas,2013,
Alesanco,Campings,Plazas,2014,
Alesanco,Campings,Plazas,2015,
Alesanco,Campings,Plazas,2016,
Alesanco,Campings,Plazas,2017,
Alesanco,Campings,Plazas,2018,
Alesanco,Campings,Plazas,2019,
Alesanco,Campings,Plazas,2020,
Alesanco,Campings,Plazas,2021,
Alesanco,Campings,Plazas,2022,
Alesanco,Campings,Plazas,2023,
Alesanco,Campings,Plazas,2024,
Alesón,Hoteles,Establecimientos,2009,
Alesón,Hoteles,Establecimientos,2010,
Alesón,Hoteles,Establecimientos,2011,
Alesón,Hoteles,Establecimientos,2012,
Alesón,Hoteles,Establecimientos,2013,
Alesón,Hoteles,Establecimientos,2014,
Alesón,Hoteles,Establecimientos,2015,
Alesón,Hoteles,Establecimientos,2016,
Alesón,Hoteles,Establecimientos,2017,
Alesón,Hoteles,Establecimientos,2018,
Alesón,Hoteles,Establecimientos,2019,
Alesón,Hoteles,Establecimientos,2020,
Alesón,Hoteles,Establecimientos,2021,
Alesón,Hoteles,Establecimientos,2022,
Alesón,Hoteles,Establecimientos,2023,
Alesón,Hoteles,Establecimientos,2024,
Alesón,Hoteles,Habitaciones/Apartamentos,2009,
Alesón,Hoteles,Habitaciones/Apartamentos,2010,
Alesón,Hoteles,Habitaciones/Apartamentos,2011,
Alesón,Hoteles,Habitaciones/Apartamentos,2012,
Alesón,Hoteles,Habitaciones/Apartamentos,2013,
Alesón,Hoteles,Habitaciones/Apartamentos,2014,
Alesón,Hoteles,Habitaciones/Apartamentos,2015,
Alesón,Hoteles,Habitaciones/Apartamentos,2016,
Alesón,Hoteles,Habitaciones/Apartamentos,2017,
Alesón,Hoteles,Habitaciones/Apartamentos,2018,
Alesón,Hoteles,Habitaciones/Apartamentos,2019,
Alesón,Hoteles,Habitaciones/Apartamentos,2020,
Alesón,Hoteles,Habitaciones/Apartamentos,2021,
Alesón,Hoteles,Habitaciones/Apartamentos,2022,
Alesón,Hoteles,Habitaciones/Apartamentos,2023,
Alesón,Hoteles,Habitaciones/Apartamentos,2024,
Alesón,Hoteles,Plazas,2009,
Alesón,Hoteles,Plazas,2010,
Alesón,Hoteles,Plazas,2011,
Alesón,Hoteles,Plazas,2012,
Alesón,Hoteles,Plazas,2013,
Alesón,Hoteles,Plazas,2014,
Alesón,Hoteles,Plazas,2015,
Alesón,Hoteles,Plazas,2016,
Alesón,Hoteles,Plazas,2017,
Alesón,Hoteles,Plazas,2018,
Alesón,Hoteles,Plazas,2019,
Alesón,Hoteles,Plazas,2020,
Alesón,Hoteles,Plazas,2021,
Alesón,Hoteles,Plazas,2022,
Alesón,Hoteles,Plazas,2023,
Alesón,Hoteles,Plazas,2024,
Alesón,Hostales,Establecimientos,2009,2
Alesón,Hostales,Establecimientos,2010,2
Alesón,Hostales,Establecimientos,2011,2
Alesón,Hostales,Establecimientos,2012,2
Alesón,Hostales,Establecimientos,2013,2
Alesón,Hostales,Establecimientos,2014,1
Alesón,Hostales,Establecimientos,2015,1
Alesón,Hostales,Establecimientos,2016,1
Alesón,Hostales,Establecimientos,2017,1
Alesón,Hostales,Establecimientos,2018,1
Alesón,Hostales,Establecimientos,2019,1
Alesón,Hostales,Establecimientos,2020,1
Alesón,Hostales,Establecimientos,2021,1
Alesón,Hostales,Establecimientos,2022,1
Alesón,Hostales,Establecimientos,2023,1
Alesón,Hostales,Establecimientos,2024,1
Alesón,Hostales,Habitaciones/Apartamentos,2009,48
Alesón,Hostales,Habitaciones/Apartamentos,2010,48
Alesón,Hostales,Habitaciones/Apartamentos,2011,48
Alesón,Hostales,Habitaciones/Apartamentos,2012,48
Alesón,Hostales,Habitaciones/Apartamentos,2013,48
Alesón,Hostales,Habitaciones/Apartamentos,2014,40
Alesón,Hostales,Habitaciones/Apartamentos,2015,40
Alesón,Hostales,Habitaciones/Apartamentos,2016,40
Alesón,Hostales,Habitaciones/Apartamentos,2017,40
Alesón,Hostales,Habitaciones/Apartamentos,2018,40
Alesón,Hostales,Habitaciones/Apartamentos,2019,40
Alesón,Hostales,Habitaciones/Apartamentos,2020,40
Alesón,Hostales,Habitaciones/Apartamentos,2021,40
Alesón,Hostales,Habitaciones/Apartamentos,2022,40
Alesón,Hostales,Habitaciones/Apartamentos,2023,40
Alesón,Hostales,Habitaciones/Apartamentos,2024,40
Alesón,Hostales,Plazas,2009,79
Alesón,Hostales,Plazas,2010,79
Alesón,Hostales,Plazas,2011,79
Alesón,Hostales,Plazas,2012,79
Alesón,Hostales,Plazas,2013,79
Alesón,Hostales,Plazas,2014,70
Alesón,Hostales,Plazas,2015,70
Alesón,Hostales,Plazas,2016,70
Alesón,Hostales,Plazas,2017,70
Alesón,Hostales,Plazas,2018,70
Alesón,Hostales,Plazas,2019,70
Alesón,Hostales,Plazas,2020,70
Alesón,Hostales,Plazas,2021,70
Alesón,Hostales,Plazas,2022,70
Alesón,Hostales,Plazas,2023,70
Alesón,Hostales,Plazas,2024,70
Alesón,Pensiones,Establecimientos,2009,
Alesón,Pensiones,Establecimientos,2010,
Alesón,Pensiones,Establecimientos,2011,
Alesón,Pensiones,Establecimientos,2012,
Alesón,Pensiones,Establecimientos,2013,
Alesón,Pensiones,Establecimientos,2014,
Alesón,Pensiones,Establecimientos,2015,
Alesón,Pensiones,Establecimientos,2016,
Alesón,Pensiones,Establecimientos,2017,
Alesón,Pensiones,Establecimientos,2018,
Alesón,Pensiones,Establecimientos,2019,
Alesón,Pensiones,Establecimientos,2020,
Alesón,Pensiones,Establecimientos,2021,
Alesón,Pensiones,Establecimientos,2022,
Alesón,Pensiones,Establecimientos,2023,
Alesón,Pensiones,Establecimientos,2024,
Alesón,Pensiones,Habitaciones/Apartamentos,2009,
Alesón,Pensiones,Habitaciones/Apartamentos,2010,
Alesón,Pensiones,Habitaciones/Apartamentos,2011,
Alesón,Pensiones,Habitaciones/Apartamentos,2012,
Alesón,Pensiones,Habitaciones/Apartamentos,2013,
Alesón,Pensiones,Habitaciones/Apartamentos,2014,
Alesón,Pensiones,Habitaciones/Apartamentos,2015,
Alesón,Pensiones,Habitaciones/Apartamentos,2016,
Alesón,Pensiones,Habitaciones/Apartamentos,2017,
Alesón,Pensiones,Habitaciones/Apartamentos,2018,
Alesón,Pensiones,Habitaciones/Apartamentos,2019,
Alesón,Pensiones,Habitaciones/Apartamentos,2020,
Alesón,Pensiones,Habitaciones/Apartamentos,2021,
Alesón,Pensiones,Habitaciones/Apartamentos,2022,
Alesón,Pensiones,Habitaciones/Apartamentos,2023,
Alesón,Pensiones,Habitaciones/Apartamentos,2024,
Alesón,Pensiones,Plazas,2009,
Alesón,Pensiones,Plazas,2010,
Alesón,Pensiones,Plazas,2011,
Alesón,Pensiones,Plazas,2012,
Alesón,Pensiones,Plazas,2013,
Alesón,Pensiones,Plazas,2014,
Alesón,Pensiones,Plazas,2015,
Alesón,Pensiones,Plazas,2016,
Alesón,Pensiones,Plazas,2017,
Alesón,Pensiones,Plazas,2018,
Alesón,Pensiones,Plazas,2019,
Alesón,Pensiones,Plazas,2020,
Alesón,Pensiones,Plazas,2021,
Alesón,Pensiones,Plazas,2022,
Alesón,Pensiones,Plazas,2023,
Alesón,Pensiones,Plazas,2024,
Alesón,Casas rurales,Establecimientos,2009,
Alesón,Casas rurales,Establecimientos,2010,
Alesón,Casas rurales,Establecimientos,2011,
Alesón,Casas rurales,Establecimientos,2012,
Alesón,Casas rurales,Establecimientos,2013,
Alesón,Casas rurales,Establecimientos,2014,
Alesón,Casas rurales,Establecimientos,2015,
Alesón,Casas rurales,Establecimientos,2016,
Alesón,Casas rurales,Establecimientos,2017,
Alesón,Casas rurales,Establecimientos,2018,
Alesón,Casas rurales,Establecimientos,2019,
Alesón,Casas rurales,Establecimientos,2020,
Alesón,Casas rurales,Establecimientos,2021,
Alesón,Casas rurales,Establecimientos,2022,
Alesón,Casas rurales,Establecimientos,2023,
Alesón,Casas rurales,Establecimientos,2024,
Alesón,Casas rurales,Habitaciones/Apartamentos,2009,
Alesón,Casas rurales,Habitaciones/Apartamentos,2010,
Alesón,Casas rurales,Habitaciones/Apartamentos,2011,
Alesón,Casas rurales,Habitaciones/Apartamentos,2012,
Alesón,Casas rurales,Habitaciones/Apartamentos,2013,
Alesón,Casas rurales,Habitaciones/Apartamentos,2014,
Alesón,Casas rurales,Habitaciones/Apartamentos,2015,
Alesón,Casas rurales,Habitaciones/Apartamentos,2016,
Alesón,Casas rurales,Habitaciones/Apartamentos,2017,
Alesón,Casas rurales,Habitaciones/Apartamentos,2018,
Alesón,Casas rurales,Habitaciones/Apartamentos,2019,
Alesón,Casas rurales,Habitaciones/Apartamentos,2020,
Alesón,Casas rurales,Habitaciones/Apartamentos,2021,
Alesón,Casas rurales,Habitaciones/Apartamentos,2022,
Alesón,Casas rurales,Habitaciones/Apartamentos,2023,
Alesón,Casas rurales,Habitaciones/Apartamentos,2024,
Alesón,Casas rurales,Plazas,2009,
Alesón,Casas rurales,Plazas,2010,
Alesón,Casas rurales,Plazas,2011,
Alesón,Casas rurales,Plazas,2012,
Alesón,Casas rurales,Plazas,2013,
Alesón,Casas rurales,Plazas,2014,
Alesón,Casas rurales,Plazas,2015,
Alesón,Casas rurales,Plazas,2016,
Alesón,Casas rurales,Plazas,2017,
Alesón,Casas rurales,Plazas,2018,
Alesón,Casas rurales,Plazas,2019,
Alesón,Casas rurales,Plazas,2020,
Alesón,Casas rurales,Plazas,2021,
Alesón,Casas rurales,Plazas,2022,
Alesón,Casas rurales,Plazas,2023,
Alesón,Casas rurales,Plazas,2024,
Alesón,Apartamentos,Establecimientos,2009,
Alesón,Apartamentos,Establecimientos,2010,
Alesón,Apartamentos,Establecimientos,2011,
Alesón,Apartamentos,Establecimientos,2012,
Alesón,Apartamentos,Establecimientos,2013,1
Alesón,Apartamentos,Establecimientos,2014,1
Alesón,Apartamentos,Establecimientos,2015,1
Alesón,Apartamentos,Establecimientos,2016,1
Alesón,Apartamentos,Establecimientos,2017,1
Alesón,Apartamentos,Establecimientos,2018,
Alesón,Apartamentos,Establecimientos,2019,
Alesón,Apartamentos,Establecimientos,2020,
Alesón,Apartamentos,Establecimientos,2021,
Alesón,Apartamentos,Establecimientos,2022,
Alesón,Apartamentos,Establecimientos,2023,
Alesón,Apartamentos,Establecimientos,2024,
Alesón,Apartamentos,Habitaciones/Apartamentos,2009,
Alesón,Apartamentos,Habitaciones/Apartamentos,2010,
Alesón,Apartamentos,Habitaciones/Apartamentos,2011,
Alesón,Apartamentos,Habitaciones/Apartamentos,2012,
Alesón,Apartamentos,Habitaciones/Apartamentos,2013,1
Alesón,Apartamentos,Habitaciones/Apartamentos,2014,1
Alesón,Apartamentos,Habitaciones/Apartamentos,2015,1
Alesón,Apartamentos,Habitaciones/Apartamentos,2016,1
Alesón,Apartamentos,Habitaciones/Apartamentos,2017,1
Alesón,Apartamentos,Habitaciones/Apartamentos,2018,
Alesón,Apartamentos,Habitaciones/Apartamentos,2019,
Alesón,Apartamentos,Habitaciones/Apartamentos,2020,
Alesón,Apartamentos,Habitaciones/Apartamentos,2021,
Alesón,Apartamentos,Habitaciones/Apartamentos,2022,
Alesón,Apartamentos,Habitaciones/Apartamentos,2023,
Alesón,Apartamentos,Habitaciones/Apartamentos,2024,
Alesón,Apartamentos,Plazas,2009,
Alesón,Apartamentos,Plazas,2010,
Alesón,Apartamentos,Plazas,2011,
Alesón,Apartamentos,Plazas,2012,
Alesón,Apartamentos,Plazas,2013,5
Alesón,Apartamentos,Plazas,2014,5
Alesón,Apartamentos,Plazas,2015,5
Alesón,Apartamentos,Plazas,2016,5
Alesón,Apartamentos,Plazas,2017,5
Alesón,Apartamentos,Plazas,2018,
Alesón,Apartamentos,Plazas,2019,
Alesón,Apartamentos,Plazas,2020,
Alesón,Apartamentos,Plazas,2021,
Alesón,Apartamentos,Plazas,2022,
Alesón,Apartamentos,Plazas,2023,
Alesón,Apartamentos,Plazas,2024,
Alesón,Viviendas de uso turístico,Establecimientos,2009,
Alesón,Viviendas de uso turístico,Establecimientos,2010,
Alesón,Viviendas de uso turístico,Establecimientos,2011,
Alesón,Viviendas de uso turístico,Establecimientos,2012,
Alesón,Viviendas de uso turístico,Establecimientos,2013,
Alesón,Viviendas de uso turístico,Establecimientos,2014,
Alesón,Viviendas de uso turístico,Establecimientos,2015,
Alesón,Viviendas de uso turístico,Establecimientos,2016,
Alesón,Viviendas de uso turístico,Establecimientos,2017,
Alesón,Viviendas de uso turístico,Establecimientos,2018,1
Alesón,Viviendas de uso turístico,Establecimientos,2019,1
Alesón,Viviendas de uso turístico,Establecimientos,2020,1
Alesón,Viviendas de uso turístico,Establecimientos,2021,1
Alesón,Viviendas de uso turístico,Establecimientos,2022,1
Alesón,Viviendas de uso turístico,Establecimientos,2023,1
Alesón,Viviendas de uso turístico,Establecimientos,2024,1
Alesón,Viviendas de uso turístico,Habitaciones/Apartamentos,2009,
Alesón,Viviendas de uso turístico,Habitaciones/Apartamentos,2010,
Alesón,Viviendas de uso turístico,Habitaciones/Apartamentos,2011,
Alesón,Viviendas de uso turístico,Habitaciones/Apartamentos,2012,
Alesón,Viviendas de uso turístico,Habitaciones/Apartamentos,2013,
Alesón,Viviendas de uso turístico,Habitaciones/Apartamentos,2014,
Alesón,Viviendas de uso turístico,Habitaciones/Apartamentos,2015,
Alesón,Viviendas de uso turístico,Habitaciones/Apartamentos,2016,
Alesón,Viviendas de uso turístico,Habitaciones/Apartamentos,2017,
Alesón,Viviendas de uso turístico,Habitaciones/Apartamentos,2018,
Alesón,Viviendas de uso turístico,Habitaciones/Apartamentos,2019,
Alesón,Viviendas de uso turístico,Habitaciones/Apartamentos,2020,
Alesón,Viviendas de uso turístico,Habitaciones/Apartamentos,2021,
Alesón,Viviendas de uso turístico,Habitaciones/Apartamentos,2022,
Alesón,Viviendas de uso turístico,Habitaciones/Apartamentos,2023,
Alesón,Viviendas de uso turístico,Habitaciones/Apartamentos,2024,
Alesón,Viviendas de uso turístico,Plazas,2009,
Alesón,Viviendas de uso turístico,Plazas,2010,
Alesón,Viviendas de uso turístico,Plazas,2011,
Alesón,Viviendas de uso turístico,Plazas,2012,
Alesón,Viviendas de uso turístico,Plazas,2013,
Alesón,Viviendas de uso turístico,Plazas,2014,
Alesón,Viviendas de uso turístico,Plazas,2015,
Alesón,Viviendas de uso turístico,Plazas,2016,
Alesón,Viviendas de uso turístico,Plazas,2017,
Alesón,Viviendas de uso turístico,Plazas,2018,
Alesón,Viviendas de uso turístico,Plazas,2019,
Alesón,Viviendas de uso turístico,Plazas,2020,
Alesón,Viviendas de uso turístico,Plazas,2021,
Alesón,Viviendas de uso turístico,Plazas,2022,
Alesón,Viviendas de uso turístico,Plazas,2023,
Alesón,Viviendas de uso turístico,Plazas,2024,
Alesón,Albergues turísticos,Establecimientos,2009,
Alesón,Albergues turísticos,Establecimientos,2010,
Alesón,Albergues turísticos,Establecimientos,2011,
Alesón,Albergues turísticos,Establecimientos,2012,
Alesón,Albergues turísticos,Establecimientos,2013,
Alesón,Albergues turísticos,Establecimientos,2014,
Alesón,Albergues turísticos,Establecimientos,2015,
Alesón,Albergues turísticos,Establecimientos,2016,
Alesón,Albergues turísticos,Establecimientos,2017,
Alesón,Albergues turísticos,Establecimientos,2018,
Alesón,Albergues turísticos,Establecimientos,2019,
Alesón,Albergues turísticos,Establecimientos,2020,
Alesón,Albergues turísticos,Establecimientos,2021,
Alesón,Albergues turísticos,Establecimientos,2022,
Alesón,Albergues turísticos,Establecimientos,2023,
Alesón,Albergues turísticos,Establecimientos,2024,
Alesón,Albergues turísticos,Habitaciones/Apartamentos,2009,
Alesón,Albergues turísticos,Habitaciones/Apartamentos,2010,
Alesón,Albergues turísticos,Habitaciones/Apartamentos,2011,
Alesón,Albergues turísticos,Habitaciones/Apartamentos,2012,
Alesón,Albergues turísticos,Habitaciones/Apartamentos,2013,
Alesón,Albergues turísticos,Habitaciones/Apartamentos,2014,
Alesón,Albergues turísticos,Habitaciones/Apartamentos,2015,
Alesón,Albergues turísticos,Habitaciones/Apartamentos,2016,
Alesón,Albergues turísticos,Habitaciones/Apartamentos,2017,
Alesón,Albergues turísticos,Habitaciones/Apartamentos,2018,
Alesón,Albergues turísticos,Habitaciones/Apartamentos,2019,
Alesón,Albergues turísticos,Habitaciones/Apartamentos,2020,
Alesón,Albergues turísticos,Habitaciones/Apartamentos,2021,
Alesón,Albergues turísticos,Habitaciones/Apartamentos,2022,
Alesón,Albergues turísticos,Habitaciones/Apartamentos,2023,
Alesón,Albergues turísticos,Habitaciones/Apartamentos,2024,
Alesón,Albergues turísticos,Plazas,2009,
Alesón,Albergues turísticos,Plazas,2010,
Alesón,Albergues turísticos,Plazas,2011,
Alesón,Albergues turísticos,Plazas,2012,
Alesón,Albergues turísticos,Plazas,2013,
Alesón,Albergues turísticos,Plazas,2014,
Alesón,Albergues turísticos,Plazas,2015,
Alesón,Albergues turísticos,Plazas,2016,
Alesón,Albergues turísticos,Plazas,2017,
Alesón,Albergues turísticos,Plazas,2018,
Alesón,Albergues turísticos,Plazas,2019,
Alesón,Albergues turísticos,Plazas,2020,
Alesón,Albergues turísticos,Plazas,2021,
Alesón,Albergues turísticos,Plazas,2022,
Alesón,Albergues turísticos,Plazas,2023,
Alesón,Albergues turísticos,Plazas,2024,
Alesón,Campings,Establecimientos,2009,
Alesón,Campings,Establecimientos,2010,
Alesón,Campings,Establecimientos,2011,
Alesón,Campings,Establecimientos,2012,
Alesón,Campings,Establecimientos,2013,
Alesón,Campings,Establecimientos,2014,
Alesón,Campings,Establecimientos,2015,
Alesón,Campings,Establecimientos,2016,
Alesón,Campings,Establecimientos,2017,
Alesón,Campings,Establecimientos,2018,
Alesón,Campings,Establecimientos,2019,
Alesón,Campings,Establecimientos,2020,
Alesón,Campings,Establecimientos,2021,
Alesón,Campings,Establecimientos,2022,
Alesón,Campings,Establecimientos,2023,
Alesón,Campings,Establecimientos,2024,
Alesón,Campings,Habitaciones/Apartamentos,2009,
Alesón,Campings,Habitaciones/Apartamentos,2010,
Alesón,Campings,Habitaciones/Apartamentos,2011,
Alesón,Campings,Habitaciones/Apartamentos,2012,
Alesón,Campings,Habitaciones/Apartamentos,2013,
Alesón,Campings,Habitaciones/Apartamentos,2014,
Alesón,Campings,Habitaciones/Apartamentos,2015,
Alesón,Campings,Habitaciones/Apartamentos,2016,
Alesón,Campings,Habitaciones/Apartamentos,2017,
Alesón,Campings,Habitaciones/Apartamentos,2018,
Alesón,Campings,Habitaciones/Apartamentos,2019,
Alesón,Campings,Habitaciones/Apartamentos,2020,
Alesón,Campings,Habitaciones/Apartamentos,2021,
Alesón,Campings,Habitaciones/Apartamentos,2022,
Alesón,Campings,Habitaciones/Apartamentos,2023,
Alesón,Campings,Habitaciones/Apartamentos,2024,
Alesón,Campings,Plazas,2009,
Alesón,Campings,Plazas,2010,
Alesón,Campings,Plazas,2011,
Alesón,Campings,Plazas,2012,
Alesón,Campings,Plazas,2013,
Alesón,Campings,Plazas,2014,
Alesón,Campings,Plazas,2015,
Alesón,Campings,Plazas,2016,
Alesón,Campings,Plazas,2017,
Alesón,Campings,Plazas,2018,
Alesón,Campings,Plazas,2019,
Alesón,Campings,Plazas,2020,
Alesón,Campings,Plazas,2021,
