Periodo,Municipio,Indicador,Categoría,DATA
2020-11-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2020-11-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2020-11-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2020-11-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2020-11-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2020-11-01,Ezcaray,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2020-11-01,Ezcaray,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2020-11-01,Ezcaray,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2020-11-01,Ezcaray,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2020-11-01,Ezcaray,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2020-11-01,Ezcaray,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2020-11-01,Logrońo,Facturación media por cada habitación ocupada (ADR),TOTAL,50.5
2020-11-01,Logrońo,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2020-11-01,Logrońo,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,45.11
2020-11-01,Logrońo,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2020-11-01,Logrońo,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2020-11-01,Logrońo,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2020-11-01,Logrońo,Ingreso por habitación disponible (RevPAR),TOTAL,10.51
2020-11-01,Logrońo,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2020-11-01,Logrońo,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,9.34
2020-11-01,Logrońo,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2020-11-01,Logrońo,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2020-11-01,Logrońo,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2020-11-01,Haro,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2020-11-01,Haro,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2020-11-01,Haro,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2020-11-01,Haro,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2020-11-01,Haro,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2020-11-01,Haro,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2020-11-01,Haro,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2020-11-01,Haro,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2020-11-01,Haro,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2020-11-01,Haro,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2020-11-01,Haro,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2020-11-01,Haro,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2020-11-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2020-11-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2020-11-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2020-11-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2020-11-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2020-11-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2020-11-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2020-11-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2020-11-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2020-11-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2020-11-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2020-11-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2020-12-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),TOTAL,49.62
2020-12-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,59.16
2020-12-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,50.08
2020-12-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2020-12-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,33.51
2020-12-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,24.75
2020-12-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),TOTAL,7.06
2020-12-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,9.72
2020-12-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,8.61
2020-12-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2020-12-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,2.16
2020-12-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),1 estrella de plata,1.15
2020-12-01,Calahorra,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2020-12-01,Calahorra,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2020-12-01,Calahorra,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2020-12-01,Calahorra,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2020-12-01,Calahorra,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2020-12-01,Calahorra,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2020-12-01,Calahorra,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2020-12-01,Calahorra,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2020-12-01,Calahorra,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2020-12-01,Calahorra,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2020-12-01,Calahorra,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2020-12-01,Calahorra,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2020-12-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2020-12-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2020-12-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2020-12-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2020-12-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2020-12-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2020-12-01,Ezcaray,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2020-12-01,Ezcaray,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2020-12-01,Ezcaray,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2020-12-01,Ezcaray,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2020-12-01,Ezcaray,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2020-12-01,Ezcaray,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2020-12-01,Logrońo,Facturación media por cada habitación ocupada (ADR),TOTAL,48.87
2020-12-01,Logrońo,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2020-12-01,Logrońo,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,45.79
2020-12-01,Logrońo,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2020-12-01,Logrońo,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2020-12-01,Logrońo,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2020-12-01,Logrońo,Ingreso por habitación disponible (RevPAR),TOTAL,9.1
2020-12-01,Logrońo,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2020-12-01,Logrońo,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,9.93
2020-12-01,Logrońo,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2020-12-01,Logrońo,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2020-12-01,Logrońo,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2020-12-01,Haro,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2020-12-01,Haro,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2020-12-01,Haro,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2020-12-01,Haro,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2020-12-01,Haro,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2020-12-01,Haro,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2020-12-01,Haro,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2020-12-01,Haro,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2020-12-01,Haro,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2020-12-01,Haro,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2020-12-01,Haro,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2020-12-01,Haro,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2020-12-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2020-12-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2020-12-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2020-12-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2020-12-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2020-12-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2020-12-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2020-12-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2020-12-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2020-12-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2020-12-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2020-12-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2021-01-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),TOTAL,45.2
2021-01-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,56.96
2021-01-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,48.15
2021-01-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-01-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,33.05
2021-01-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,23.48
2021-01-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),TOTAL,5.62
2021-01-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,7.34
2021-01-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,6.15
2021-01-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-01-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,2.14
2021-01-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),1 estrella de plata,3.26
2021-01-01,Calahorra,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2021-01-01,Calahorra,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2021-01-01,Calahorra,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2021-01-01,Calahorra,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-01-01,Calahorra,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2021-01-01,Calahorra,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2021-01-01,Calahorra,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2021-01-01,Calahorra,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2021-01-01,Calahorra,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2021-01-01,Calahorra,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-01-01,Calahorra,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2021-01-01,Calahorra,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2021-01-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2021-01-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2021-01-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2021-01-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-01-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2021-01-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2021-01-01,Ezcaray,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2021-01-01,Ezcaray,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2021-01-01,Ezcaray,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2021-01-01,Ezcaray,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-01-01,Ezcaray,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2021-01-01,Ezcaray,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2021-01-01,Logrońo,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2021-01-01,Logrońo,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2021-01-01,Logrońo,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2021-01-01,Logrońo,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-01-01,Logrońo,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2021-01-01,Logrońo,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2021-01-01,Logrońo,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2021-01-01,Logrońo,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2021-01-01,Logrońo,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2021-01-01,Logrońo,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-01-01,Logrońo,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2021-01-01,Logrońo,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2021-01-01,Haro,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2021-01-01,Haro,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2021-01-01,Haro,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2021-01-01,Haro,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-01-01,Haro,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2021-01-01,Haro,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2021-01-01,Haro,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2021-01-01,Haro,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2021-01-01,Haro,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2021-01-01,Haro,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-01-01,Haro,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2021-01-01,Haro,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2021-01-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2021-01-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2021-01-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2021-01-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-01-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2021-01-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2021-01-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2021-01-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2021-01-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2021-01-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-01-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2021-01-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2021-02-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),TOTAL,48.23
2021-02-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2021-02-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,49.99
2021-02-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-02-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.34
2021-02-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,29.93
2021-02-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),TOTAL,7.61
2021-02-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2021-02-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,8.98
2021-02-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-02-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,1.57
2021-02-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),1 estrella de plata,3.19
2021-02-01,Calahorra,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2021-02-01,Calahorra,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2021-02-01,Calahorra,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2021-02-01,Calahorra,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-02-01,Calahorra,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2021-02-01,Calahorra,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2021-02-01,Calahorra,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2021-02-01,Calahorra,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2021-02-01,Calahorra,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2021-02-01,Calahorra,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-02-01,Calahorra,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2021-02-01,Calahorra,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2021-02-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2021-02-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2021-02-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2021-02-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-02-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2021-02-01,Ezcaray,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2021-02-01,Ezcaray,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2021-02-01,Ezcaray,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2021-02-01,Ezcaray,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2021-02-01,Ezcaray,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-02-01,Ezcaray,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2021-02-01,Ezcaray,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2021-02-01,Logrońo,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2021-02-01,Logrońo,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2021-02-01,Logrońo,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2021-02-01,Logrońo,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-02-01,Logrońo,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2021-02-01,Logrońo,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2021-02-01,Logrońo,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2021-02-01,Logrońo,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2021-02-01,Logrońo,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2021-02-01,Logrońo,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-02-01,Logrońo,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2021-02-01,Logrońo,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2021-02-01,Haro,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2021-02-01,Haro,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2021-02-01,Haro,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2021-02-01,Haro,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-02-01,Haro,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2021-02-01,Haro,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2021-02-01,Haro,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2021-02-01,Haro,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2021-02-01,Haro,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2021-02-01,Haro,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-02-01,Haro,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2021-02-01,Haro,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2021-02-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
2021-02-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,44.71522456461961
2021-02-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,44.71522456461961
2021-02-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-02-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,44.71522456461961
2021-02-01,Santo Domingo de la Calzada,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,44.71522456461961
2021-02-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),TOTAL,44.71522456461961
2021-02-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,44.71522456461961
2021-02-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,44.71522456461961
2021-02-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-02-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,44.71522456461961
2021-02-01,Santo Domingo de la Calzada,Ingreso por habitación disponible (RevPAR),1 estrella de plata,44.71522456461961
2021-03-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),TOTAL,50.99
2021-03-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),4 estrellas de oro,64.65
2021-03-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),3 estrellas de oro,51.09
2021-03-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),2 estrellas de oro,44.71522456461961
2021-03-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),2 estrellas de plata,38.3
2021-03-01,LA RIOJA,Facturación media por cada habitación ocupada (ADR),1 estrella de plata,24.46
2021-03-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),TOTAL,11.29
2021-03-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),4 estrellas de oro,16.09
2021-03-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),3 estrellas de oro,13.25
2021-03-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),2 estrellas de oro,44.71522456461961
2021-03-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),2 estrellas de plata,2.72
2021-03-01,LA RIOJA,Ingreso por habitación disponible (RevPAR),1 estrella de plata,2.67
2021-03-01,Calahorra,Facturación media por cada habitación ocupada (ADR),TOTAL,44.71522456461961
