Municipio,Indicador,Periodo,DATA
Munilla,Plazas / 1000 habitantes,2024,60.61
Murillo de Río Leza,Plazas Totales,2009,60.61
Murillo de Río Leza,Plazas Totales,2010,60.61
Murillo de Río Leza,Plazas Totales,2011,60.61
Murillo de Río Leza,Plazas Totales,2012,60.61
Murillo de Río Leza,Plazas Totales,2013,60.61
Murillo de Río Leza,Plazas Totales,2014,60.61
Murillo de Río Leza,Plazas Totales,2015,60.61
Murillo de Río Leza,Plazas Totales,2016,12.0
Murillo de Río Leza,Plazas Totales,2017,12.0
Murillo de Río Leza,Plazas Totales,2018,60.61
Murillo de Río Leza,Plazas Totales,2019,60.61
Murillo de Río Leza,Plazas Totales,2020,60.61
Murillo de Río Leza,Plazas Totales,2021,60.61
Murillo de Río Leza,Plazas Totales,2022,60.61
Murillo de Río Leza,Plazas Totales,2023,60.61
Murillo de Río Leza,Plazas Totales,2024,60.61
Murillo de Río Leza,Plazas / 1000 habitantes,2009,60.61
Murillo de Río Leza,Plazas / 1000 habitantes,2010,60.61
Murillo de Río Leza,Plazas / 1000 habitantes,2011,60.61
Murillo de Río Leza,Plazas / 1000 habitantes,2012,60.61
Murillo de Río Leza,Plazas / 1000 habitantes,2013,60.61
Murillo de Río Leza,Plazas / 1000 habitantes,2014,60.61
Murillo de Río Leza,Plazas / 1000 habitantes,2015,60.61
Murillo de Río Leza,Plazas / 1000 habitantes,2016,7.13
Murillo de Río Leza,Plazas / 1000 habitantes,2017,7.15
Murillo de Río Leza,Plazas / 1000 habitantes,2018,60.61
Murillo de Río Leza,Plazas / 1000 habitantes,2019,60.61
Murillo de Río Leza,Plazas / 1000 habitantes,2020,60.61
Murillo de Río Leza,Plazas / 1000 habitantes,2021,60.61
Murillo de Río Leza,Plazas / 1000 habitantes,2022,60.61
Murillo de Río Leza,Plazas / 1000 habitantes,2023,60.61
Murillo de Río Leza,Plazas / 1000 habitantes,2024,60.61
Muro de Aguas,Plazas Totales,2009,60.61
Muro de Aguas,Plazas Totales,2010,60.61
Muro de Aguas,Plazas Totales,2011,60.61
Muro de Aguas,Plazas Totales,2012,10.0
Muro de Aguas,Plazas Totales,2013,10.0
Muro de Aguas,Plazas Totales,2014,10.0
Muro de Aguas,Plazas Totales,2015,10.0
Muro de Aguas,Plazas Totales,2016,10.0
Muro de Aguas,Plazas Totales,2017,10.0
Muro de Aguas,Plazas Totales,2018,10.0
Muro de Aguas,Plazas Totales,2019,10.0
Muro de Aguas,Plazas Totales,2020,20.0
Muro de Aguas,Plazas Totales,2021,20.0
Muro de Aguas,Plazas Totales,2022,22.0
Muro de Aguas,Plazas Totales,2023,22.0
Muro de Aguas,Plazas Totales,2024,22.0
Muro de Aguas,Plazas / 1000 habitantes,2009,60.61
Muro de Aguas,Plazas / 1000 habitantes,2010,60.61
Muro de Aguas,Plazas / 1000 habitantes,2011,60.61
Muro de Aguas,Plazas / 1000 habitantes,2012,153.85
Muro de Aguas,Plazas / 1000 habitantes,2013,163.93
Muro de Aguas,Plazas / 1000 habitantes,2014,178.57
Muro de Aguas,Plazas / 1000 habitantes,2015,172.41
Muro de Aguas,Plazas / 1000 habitantes,2016,196.08
Muro de Aguas,Plazas / 1000 habitantes,2017,192.31
Muro de Aguas,Plazas / 1000 habitantes,2018,169.49
Muro de Aguas,Plazas / 1000 habitantes,2019,161.29
Muro de Aguas,Plazas / 1000 habitantes,2020,327.87
Muro de Aguas,Plazas / 1000 habitantes,2021,298.51
Muro de Aguas,Plazas / 1000 habitantes,2022,349.21
Muro de Aguas,Plazas / 1000 habitantes,2023,385.96
Muro de Aguas,Plazas / 1000 habitantes,2024,60.61
Muro en Cameros,Plazas Totales,2009,60.61
Muro en Cameros,Plazas Totales,2010,60.61
Muro en Cameros,Plazas Totales,2011,60.61
Muro en Cameros,Plazas Totales,2012,60.61
Muro en Cameros,Plazas Totales,2013,60.61
Muro en Cameros,Plazas Totales,2014,60.61
Muro en Cameros,Plazas Totales,2015,60.61
Muro en Cameros,Plazas Totales,2016,22.0
Muro en Cameros,Plazas Totales,2017,22.0
Muro en Cameros,Plazas Totales,2018,16.0
Muro en Cameros,Plazas Totales,2019,16.0
Muro en Cameros,Plazas Totales,2020,16.0
Muro en Cameros,Plazas Totales,2021,31.0
Muro en Cameros,Plazas Totales,2022,47.0
Muro en Cameros,Plazas Totales,2023,60.61
Muro en Cameros,Plazas Totales,2024,60.61
Muro en Cameros,Plazas / 1000 habitantes,2009,60.61
Muro en Cameros,Plazas / 1000 habitantes,2010,60.61
Muro en Cameros,Plazas / 1000 habitantes,2011,60.61
Muro en Cameros,Plazas / 1000 habitantes,2012,60.61
Muro en Cameros,Plazas / 1000 habitantes,2013,60.61
Muro en Cameros,Plazas / 1000 habitantes,2014,60.61
Muro en Cameros,Plazas / 1000 habitantes,2015,60.61
Muro en Cameros,Plazas / 1000 habitantes,2016,488.89
Muro en Cameros,Plazas / 1000 habitantes,2017,500.0
Muro en Cameros,Plazas / 1000 habitantes,2018,410.26
Muro en Cameros,Plazas / 1000 habitantes,2019,444.44
Muro en Cameros,Plazas / 1000 habitantes,2020,457.14
Muro en Cameros,Plazas / 1000 habitantes,2021,885.71
Muro en Cameros,Plazas / 1000 habitantes,2022,1342.86
Muro en Cameros,Plazas / 1000 habitantes,2023,60.61
Muro en Cameros,Plazas / 1000 habitantes,2024,60.61
Nájera,Plazas Totales,2009,315.0
Nájera,Plazas Totales,2010,315.0
Nájera,Plazas Totales,2011,315.0
Nájera,Plazas Totales,2012,315.0
Nájera,Plazas Totales,2013,277.0
Nájera,Plazas Totales,2014,277.0
Nájera,Plazas Totales,2015,277.0
Nájera,Plazas Totales,2016,277.0
Nájera,Plazas Totales,2017,277.0
Nájera,Plazas Totales,2018,289.0
Nájera,Plazas Totales,2019,227.0
Nájera,Plazas Totales,2020,135.0
Nájera,Plazas Totales,2021,143.0
Nájera,Plazas Totales,2022,143.0
Nájera,Plazas Totales,2023,206.0
Nájera,Plazas Totales,2024,198.0
Nájera,Plazas / 1000 habitantes,2009,37.17
Nájera,Plazas / 1000 habitantes,2010,37.48
Nájera,Plazas / 1000 habitantes,2011,37.27
Nájera,Plazas / 1000 habitantes,2012,37.38
Nájera,Plazas / 1000 habitantes,2013,33.07
Nájera,Plazas / 1000 habitantes,2014,33.5
Nájera,Plazas / 1000 habitantes,2015,33.84
Nájera,Plazas / 1000 habitantes,2016,34.01
Nájera,Plazas / 1000 habitantes,2017,34.25
Nájera,Plazas / 1000 habitantes,2018,35.91
Nájera,Plazas / 1000 habitantes,2019,28.22
Nájera,Plazas / 1000 habitantes,2020,16.72
Nájera,Plazas / 1000 habitantes,2021,17.74
Nájera,Plazas / 1000 habitantes,2022,17.72
Nájera,Plazas / 1000 habitantes,2023,25.59
Nájera,Plazas / 1000 habitantes,2024,60.61
Nalda,Plazas Totales,2009,46.0
Nalda,Plazas Totales,2010,29.0
Nalda,Plazas Totales,2011,29.0
Nalda,Plazas Totales,2012,35.0
Nalda,Plazas Totales,2013,29.0
Nalda,Plazas Totales,2014,22.0
Nalda,Plazas Totales,2015,22.0
Nalda,Plazas Totales,2016,22.0
Nalda,Plazas Totales,2017,22.0
Nalda,Plazas Totales,2018,16.0
Nalda,Plazas Totales,2019,16.0
Nalda,Plazas Totales,2020,16.0
Nalda,Plazas Totales,2021,16.0
Nalda,Plazas Totales,2022,16.0
Nalda,Plazas Totales,2023,16.0
Nalda,Plazas Totales,2024,16.0
Nalda,Plazas / 1000 habitantes,2009,42.95
Nalda,Plazas / 1000 habitantes,2010,27.78
Nalda,Plazas / 1000 habitantes,2011,28.54
Nalda,Plazas / 1000 habitantes,2012,34.05
Nalda,Plazas / 1000 habitantes,2013,30.37
Nalda,Plazas / 1000 habitantes,2014,22.94
Nalda,Plazas / 1000 habitantes,2015,23.11
Nalda,Plazas / 1000 habitantes,2016,22.92
Nalda,Plazas / 1000 habitantes,2017,22.16
Nalda,Plazas / 1000 habitantes,2018,16.19
Nalda,Plazas / 1000 habitantes,2019,15.64
Nalda,Plazas / 1000 habitantes,2020,15.14
Nalda,Plazas / 1000 habitantes,2021,14.2
Nalda,Plazas / 1000 habitantes,2022,13.22
Nalda,Plazas / 1000 habitantes,2023,11.96
Nalda,Plazas / 1000 habitantes,2024,60.61
Navajún,Plazas Totales,2009,22.0
Navajún,Plazas Totales,2010,22.0
Navajún,Plazas Totales,2011,22.0
Navajún,Plazas Totales,2012,22.0
Navajún,Plazas Totales,2013,22.0
Navajún,Plazas Totales,2014,22.0
Navajún,Plazas Totales,2015,22.0
Navajún,Plazas Totales,2016,22.0
Navajún,Plazas Totales,2017,22.0
Navajún,Plazas Totales,2018,22.0
Navajún,Plazas Totales,2019,22.0
Navajún,Plazas Totales,2020,60.61
Navajún,Plazas Totales,2021,60.61
Navajún,Plazas Totales,2022,60.61
Navajún,Plazas Totales,2023,60.61
Navajún,Plazas Totales,2024,60.61
Navajún,Plazas / 1000 habitantes,2009,1222.22
Navajún,Plazas / 1000 habitantes,2010,1100.0
Navajún,Plazas / 1000 habitantes,2011,1047.62
Navajún,Plazas / 1000 habitantes,2012,1100.0
Navajún,Plazas / 1000 habitantes,2013,1222.22
Navajún,Plazas / 1000 habitantes,2014,1375.0
Navajún,Plazas / 1000 habitantes,2015,1375.0
Navajún,Plazas / 1000 habitantes,2016,1571.43
Navajún,Plazas / 1000 habitantes,2017,1571.43
Navajún,Plazas / 1000 habitantes,2018,1466.67
Navajún,Plazas / 1000 habitantes,2019,2200.0
Navajún,Plazas / 1000 habitantes,2020,60.61
Navajún,Plazas / 1000 habitantes,2021,60.61
Navajún,Plazas / 1000 habitantes,2022,60.61
Navajún,Plazas / 1000 habitantes,2023,60.61
Navajún,Plazas / 1000 habitantes,2024,60.61
Navarrete,Plazas Totales,2009,765.0
Navarrete,Plazas Totales,2010,765.0
Navarrete,Plazas Totales,2011,765.0
Navarrete,Plazas Totales,2012,765.0
Navarrete,Plazas Totales,2013,765.0
Navarrete,Plazas Totales,2014,732.0
Navarrete,Plazas Totales,2015,762.0
Navarrete,Plazas Totales,2016,762.0
Navarrete,Plazas Totales,2017,762.0
Navarrete,Plazas Totales,2018,779.0
Navarrete,Plazas Totales,2019,994.0
Navarrete,Plazas Totales,2020,994.0
Navarrete,Plazas Totales,2021,994.0
Navarrete,Plazas Totales,2022,1052.0
Navarrete,Plazas Totales,2023,1071.0
Navarrete,Plazas Totales,2024,1071.0
Navarrete,Plazas / 1000 habitantes,2009,270.32
Navarrete,Plazas / 1000 habitantes,2010,267.86
Navarrete,Plazas / 1000 habitantes,2011,267.02
Navarrete,Plazas / 1000 habitantes,2012,265.53
Navarrete,Plazas / 1000 habitantes,2013,259.85
Navarrete,Plazas / 1000 habitantes,2014,247.72
Navarrete,Plazas / 1000 habitantes,2015,260.25
Navarrete,Plazas / 1000 habitantes,2016,261.05
Navarrete,Plazas / 1000 habitantes,2017,258.39
Navarrete,Plazas / 1000 habitantes,2018,263.89
Navarrete,Plazas / 1000 habitantes,2019,337.98
Navarrete,Plazas / 1000 habitantes,2020,338.67
Navarrete,Plazas / 1000 habitantes,2021,331.78
Navarrete,Plazas / 1000 habitantes,2022,348.81
Navarrete,Plazas / 1000 habitantes,2023,354.52
Navarrete,Plazas / 1000 habitantes,2024,60.61
Nestares,Plazas Totales,2009,60.61
Nestares,Plazas Totales,2010,60.61
Nestares,Plazas Totales,2011,60.61
Nestares,Plazas Totales,2012,60.61
Nestares,Plazas Totales,2013,60.61
Nestares,Plazas Totales,2014,60.61
Nestares,Plazas Totales,2015,60.61
Nestares,Plazas Totales,2016,60.61
Nestares,Plazas Totales,2017,60.61
Nestares,Plazas Totales,2018,60.61
Nestares,Plazas Totales,2019,60.61
Nestares,Plazas Totales,2020,60.61
Nestares,Plazas Totales,2021,60.61
Nestares,Plazas Totales,2022,60.61
Nestares,Plazas Totales,2023,60.61
Nestares,Plazas Totales,2024,60.61
Nestares,Plazas / 1000 habitantes,2009,60.61
Nestares,Plazas / 1000 habitantes,2010,60.61
Nestares,Plazas / 1000 habitantes,2011,60.61
Nestares,Plazas / 1000 habitantes,2012,60.61
Nestares,Plazas / 1000 habitantes,2013,60.61
Nestares,Plazas / 1000 habitantes,2014,60.61
Nestares,Plazas / 1000 habitantes,2015,60.61
Nestares,Plazas / 1000 habitantes,2016,60.61
Nestares,Plazas / 1000 habitantes,2017,60.61
Nestares,Plazas / 1000 habitantes,2018,60.61
Nestares,Plazas / 1000 habitantes,2019,60.61
Nestares,Plazas / 1000 habitantes,2020,60.61
Nestares,Plazas / 1000 habitantes,2021,60.61
Nestares,Plazas / 1000 habitantes,2022,60.61
Nestares,Plazas / 1000 habitantes,2023,60.61
Nestares,Plazas / 1000 habitantes,2024,60.61
Nieva de Cameros,Plazas Totales,2009,31.0
Nieva de Cameros,Plazas Totales,2010,61.0
Nieva de Cameros,Plazas Totales,2011,61.0
Nieva de Cameros,Plazas Totales,2012,49.0
Nieva de Cameros,Plazas Totales,2013,49.0
Nieva de Cameros,Plazas Totales,2014,49.0
Nieva de Cameros,Plazas Totales,2015,49.0
Nieva de Cameros,Plazas Totales,2016,49.0
Nieva de Cameros,Plazas Totales,2017,49.0
Nieva de Cameros,Plazas Totales,2018,49.0
Nieva de Cameros,Plazas Totales,2019,49.0
Nieva de Cameros,Plazas Totales,2020,49.0
Nieva de Cameros,Plazas Totales,2021,49.0
Nieva de Cameros,Plazas Totales,2022,49.0
Nieva de Cameros,Plazas Totales,2023,49.0
Nieva de Cameros,Plazas Totales,2024,49.0
Nieva de Cameros,Plazas / 1000 habitantes,2009,298.08
Nieva de Cameros,Plazas / 1000 habitantes,2010,592.23
Nieva de Cameros,Plazas / 1000 habitantes,2011,592.23
Nieva de Cameros,Plazas / 1000 habitantes,2012,494.95
Nieva de Cameros,Plazas / 1000 habitantes,2013,505.15
Nieva de Cameros,Plazas / 1000 habitantes,2014,550.56
Nieva de Cameros,Plazas / 1000 habitantes,2015,526.88
Nieva de Cameros,Plazas / 1000 habitantes,2016,532.61
Nieva de Cameros,Plazas / 1000 habitantes,2017,510.42
Nieva de Cameros,Plazas / 1000 habitantes,2018,532.61
Nieva de Cameros,Plazas / 1000 habitantes,2019,544.44
Nieva de Cameros,Plazas / 1000 habitantes,2020,590.36
Nieva de Cameros,Plazas / 1000 habitantes,2021,550.56
Nieva de Cameros,Plazas / 1000 habitantes,2022,569.77
Nieva de Cameros,Plazas / 1000 habitantes,2023,563.22
Nieva de Cameros,Plazas / 1000 habitantes,2024,60.61
Ocón,Plazas Totales,2009,26.0
Ocón,Plazas Totales,2010,26.0
Ocón,Plazas Totales,2011,26.0
Ocón,Plazas Totales,2012,26.0
Ocón,Plazas Totales,2013,26.0
Ocón,Plazas Totales,2014,27.0
Ocón,Plazas Totales,2015,27.0
Ocón,Plazas Totales,2016,27.0
Ocón,Plazas Totales,2017,27.0
Ocón,Plazas Totales,2018,26.0
Ocón,Plazas Totales,2019,26.0
Ocón,Plazas Totales,2020,26.0
Ocón,Plazas Totales,2021,26.0
Ocón,Plazas Totales,2022,26.0
Ocón,Plazas Totales,2023,26.0
Ocón,Plazas Totales,2024,26.0
Ocón,Plazas / 1000 habitantes,2009,73.86
Ocón,Plazas / 1000 habitantes,2010,76.25
Ocón,Plazas / 1000 habitantes,2011,73.65
Ocón,Plazas / 1000 habitantes,2012,78.79
Ocón,Plazas / 1000 habitantes,2013,88.74
Ocón,Plazas / 1000 habitantes,2014,92.15
Ocón,Plazas / 1000 habitantes,2015,95.74
Ocón,Plazas / 1000 habitantes,2016,96.43
Ocón,Plazas / 1000 habitantes,2017,96.43
Ocón,Plazas / 1000 habitantes,2018,92.2
Ocón,Plazas / 1000 habitantes,2019,86.38
Ocón,Plazas / 1000 habitantes,2020,82.02
Ocón,Plazas / 1000 habitantes,2021,78.31
Ocón,Plazas / 1000 habitantes,2022,82.54
Ocón,Plazas / 1000 habitantes,2023,80.75
Ocón,Plazas / 1000 habitantes,2024,60.61
Ochánduri,Plazas Totales,2009,60.61
Ochánduri,Plazas Totales,2010,60.61
Ochánduri,Plazas Totales,2011,60.61
Ochánduri,Plazas Totales,2012,60.61
Ochánduri,Plazas Totales,2013,60.61
Ochánduri,Plazas Totales,2014,60.61
Ochánduri,Plazas Totales,2015,60.61
Ochánduri,Plazas Totales,2016,60.61
Ochánduri,Plazas Totales,2017,60.61
Ochánduri,Plazas Totales,2018,60.61
Ochánduri,Plazas Totales,2019,60.61
Ochánduri,Plazas Totales,2020,60.61
Ochánduri,Plazas Totales,2021,60.61
Ochánduri,Plazas Totales,2022,60.61
Ochánduri,Plazas Totales,2023,60.61
Ochánduri,Plazas Totales,2024,60.61
Ochánduri,Plazas / 1000 habitantes,2009,60.61
Ochánduri,Plazas / 1000 habitantes,2010,60.61
Ochánduri,Plazas / 1000 habitantes,2011,60.61
Ochánduri,Plazas / 1000 habitantes,2012,60.61
Ochánduri,Plazas / 1000 habitantes,2013,60.61
Ochánduri,Plazas / 1000 habitantes,2014,60.61
Ochánduri,Plazas / 1000 habitantes,2015,60.61
Ochánduri,Plazas / 1000 habitantes,2016,60.61
Ochánduri,Plazas / 1000 habitantes,2017,60.61
Ochánduri,Plazas / 1000 habitantes,2018,60.61
Ochánduri,Plazas / 1000 habitantes,2019,60.61
Ochánduri,Plazas / 1000 habitantes,2020,60.61
Ochánduri,Plazas / 1000 habitantes,2021,60.61
Ochánduri,Plazas / 1000 habitantes,2022,60.61
Ochánduri,Plazas / 1000 habitantes,2023,60.61
Ochánduri,Plazas / 1000 habitantes,2024,60.61
Ojacastro,Plazas Totales,2009,62.0
Ojacastro,Plazas Totales,2010,62.0
Ojacastro,Plazas Totales,2011,62.0
Ojacastro,Plazas Totales,2012,62.0
Ojacastro,Plazas Totales,2013,62.0
Ojacastro,Plazas Totales,2014,50.0
Ojacastro,Plazas Totales,2015,50.0
Ojacastro,Plazas Totales,2016,50.0
Ojacastro,Plazas Totales,2017,50.0
Ojacastro,Plazas Totales,2018,50.0
Ojacastro,Plazas Totales,2019,50.0
Ojacastro,Plazas Totales,2020,24.0
Ojacastro,Plazas Totales,2021,24.0
Ojacastro,Plazas Totales,2022,24.0
Ojacastro,Plazas Totales,2023,24.0
Ojacastro,Plazas Totales,2024,24.0
Ojacastro,Plazas / 1000 habitantes,2009,289.72
Ojacastro,Plazas / 1000 habitantes,2010,296.65
Ojacastro,Plazas / 1000 habitantes,2011,313.13
Ojacastro,Plazas / 1000 habitantes,2012,333.33
Ojacastro,Plazas / 1000 habitantes,2013,331.55
Ojacastro,Plazas / 1000 habitantes,2014,263.16
Ojacastro,Plazas / 1000 habitantes,2015,267.38
Ojacastro,Plazas / 1000 habitantes,2016,297.62
Ojacastro,Plazas / 1000 habitantes,2017,284.09
Ojacastro,Plazas / 1000 habitantes,2018,285.71
Ojacastro,Plazas / 1000 habitantes,2019,274.73
Ojacastro,Plazas / 1000 habitantes,2020,131.87
Ojacastro,Plazas / 1000 habitantes,2021,131.87
Ojacastro,Plazas / 1000 habitantes,2022,128.34
Ojacastro,Plazas / 1000 habitantes,2023,139.53
Ojacastro,Plazas / 1000 habitantes,2024,60.61
Ollauri,Plazas Totales,2009,60.61
Ollauri,Plazas Totales,2010,60.61
Ollauri,Plazas Totales,2011,60.61
Ollauri,Plazas Totales,2012,60.61
Ollauri,Plazas Totales,2013,60.61
Ollauri,Plazas Totales,2014,60.61
Ollauri,Plazas Totales,2015,60.61
Ollauri,Plazas Totales,2016,60.61
Ollauri,Plazas Totales,2017,60.61
Ollauri,Plazas Totales,2018,60.61
Ollauri,Plazas Totales,2019,60.61
Ollauri,Plazas Totales,2020,60.61
Ollauri,Plazas Totales,2021,60.61
Ollauri,Plazas Totales,2022,60.61
Ollauri,Plazas Totales,2023,60.61
Ollauri,Plazas Totales,2024,60.61
Ollauri,Plazas / 1000 habitantes,2009,60.61
Ollauri,Plazas / 1000 habitantes,2010,60.61
Ollauri,Plazas / 1000 habitantes,2011,60.61
Ollauri,Plazas / 1000 habitantes,2012,60.61
Ollauri,Plazas / 1000 habitantes,2013,60.61
Ollauri,Plazas / 1000 habitantes,2014,60.61
Ollauri,Plazas / 1000 habitantes,2015,60.61
Ollauri,Plazas / 1000 habitantes,2016,60.61
Ollauri,Plazas / 1000 habitantes,2017,60.61
Ollauri,Plazas / 1000 habitantes,2018,60.61
Ollauri,Plazas / 1000 habitantes,2019,60.61
Ollauri,Plazas / 1000 habitantes,2020,60.61
Ollauri,Plazas / 1000 habitantes,2021,60.61
Ollauri,Plazas / 1000 habitantes,2022,60.61
Ollauri,Plazas / 1000 habitantes,2023,60.61
Ollauri,Plazas / 1000 habitantes,2024,60.61
Ortigosa de Cameros,Plazas Totales,2009,46.0
Ortigosa de Cameros,Plazas Totales,2010,57.0
Ortigosa de Cameros,Plazas Totales,2011,57.0
Ortigosa de Cameros,Plazas Totales,2012,57.0
Ortigosa de Cameros,Plazas Totales,2013,57.0
Ortigosa de Cameros,Plazas Totales,2014,45.0
Ortigosa de Cameros,Plazas Totales,2015,45.0
Ortigosa de Cameros,Plazas Totales,2016,45.0
Ortigosa de Cameros,Plazas Totales,2017,45.0
Ortigosa de Cameros,Plazas Totales,2018,34.0
Ortigosa de Cameros,Plazas Totales,2019,34.0
Ortigosa de Cameros,Plazas Totales,2020,28.0
Ortigosa de Cameros,Plazas Totales,2021,28.0
Ortigosa de Cameros,Plazas Totales,2022,28.0
Ortigosa de Cameros,Plazas Totales,2023,28.0
Ortigosa de Cameros,Plazas Totales,2024,28.0
Ortigosa de Cameros,Plazas / 1000 habitantes,2009,159.72
Ortigosa de Cameros,Plazas / 1000 habitantes,2010,198.61
Ortigosa de Cameros,Plazas / 1000 habitantes,2011,202.13
Ortigosa de Cameros,Plazas / 1000 habitantes,2012,203.57
Ortigosa de Cameros,Plazas / 1000 habitantes,2013,211.9
Ortigosa de Cameros,Plazas / 1000 habitantes,2014,170.45
Ortigosa de Cameros,Plazas / 1000 habitantes,2015,173.08
Ortigosa de Cameros,Plazas / 1000 habitantes,2016,183.67
Ortigosa de Cameros,Plazas / 1000 habitantes,2017,186.72
Ortigosa de Cameros,Plazas / 1000 habitantes,2018,138.21
Ortigosa de Cameros,Plazas / 1000 habitantes,2019,148.47
Ortigosa de Cameros,Plazas / 1000 habitantes,2020,126.7
Ortigosa de Cameros,Plazas / 1000 habitantes,2021,125.0
Ortigosa de Cameros,Plazas / 1000 habitantes,2022,127.85
Ortigosa de Cameros,Plazas / 1000 habitantes,2023,126.13
Ortigosa de Cameros,Plazas / 1000 habitantes,2024,60.61
Pazuengos,Plazas Totales,2009,60.61
Pazuengos,Plazas Totales,2010,60.61
Pazuengos,Plazas Totales,2011,60.61
Pazuengos,Plazas Totales,2012,60.61
Pazuengos,Plazas Totales,2013,60.61
Pazuengos,Plazas Totales,2014,60.61
Pazuengos,Plazas Totales,2015,60.61
Pazuengos,Plazas Totales,2016,60.61
Pazuengos,Plazas Totales,2017,60.61
Pazuengos,Plazas Totales,2018,60.61
Pazuengos,Plazas Totales,2019,60.61
Pazuengos,Plazas Totales,2020,60.61
Pazuengos,Plazas Totales,2021,60.61
Pazuengos,Plazas Totales,2022,60.61
Pazuengos,Plazas Totales,2023,60.61
Pazuengos,Plazas Totales,2024,60.61
Pazuengos,Plazas / 1000 habitantes,2009,60.61
Pazuengos,Plazas / 1000 habitantes,2010,60.61
Pazuengos,Plazas / 1000 habitantes,2011,60.61
Pazuengos,Plazas / 1000 habitantes,2012,60.61
Pazuengos,Plazas / 1000 habitantes,2013,60.61
Pazuengos,Plazas / 1000 habitantes,2014,60.61
Pazuengos,Plazas / 1000 habitantes,2015,60.61
Pazuengos,Plazas / 1000 habitantes,2016,60.61
Pazuengos,Plazas / 1000 habitantes,2017,60.61
Pazuengos,Plazas / 1000 habitantes,2018,60.61
Pazuengos,Plazas / 1000 habitantes,2019,60.61
Pazuengos,Plazas / 1000 habitantes,2020,60.61
Pazuengos,Plazas / 1000 habitantes,2021,60.61
Pazuengos,Plazas / 1000 habitantes,2022,60.61
Pazuengos,Plazas / 1000 habitantes,2023,60.61
Pazuengos,Plazas / 1000 habitantes,2024,60.61
Pedroso,Plazas Totales,2009,6.0
Pedroso,Plazas Totales,2010,6.0
Pedroso,Plazas Totales,2011,6.0
Pedroso,Plazas Totales,2012,6.0
Pedroso,Plazas Totales,2013,6.0
Pedroso,Plazas Totales,2014,6.0
Pedroso,Plazas Totales,2015,6.0
Pedroso,Plazas Totales,2016,6.0
Pedroso,Plazas Totales,2017,6.0
Pedroso,Plazas Totales,2018,60.61
Pedroso,Plazas Totales,2019,60.61
Pedroso,Plazas Totales,2020,60.61
Pedroso,Plazas Totales,2021,60.61
Pedroso,Plazas Totales,2022,60.61
Pedroso,Plazas Totales,2023,60.61
Pedroso,Plazas Totales,2024,60.61
Pedroso,Plazas / 1000 habitantes,2009,60.61
Pedroso,Plazas / 1000 habitantes,2010,60.61
Pedroso,Plazas / 1000 habitantes,2011,63.16
Pedroso,Plazas / 1000 habitantes,2012,73.17
Pedroso,Plazas / 1000 habitantes,2013,76.92
Pedroso,Plazas / 1000 habitantes,2014,77.92
Pedroso,Plazas / 1000 habitantes,2015,74.07
Pedroso,Plazas / 1000 habitantes,2016,74.07
Pedroso,Plazas / 1000 habitantes,2017,77.92
Pedroso,Plazas / 1000 habitantes,2018,60.61
Pedroso,Plazas / 1000 habitantes,2019,60.61
Pedroso,Plazas / 1000 habitantes,2020,60.61
Pedroso,Plazas / 1000 habitantes,2021,60.61
Pedroso,Plazas / 1000 habitantes,2022,60.61
Pedroso,Plazas / 1000 habitantes,2023,60.61
Pedroso,Plazas / 1000 habitantes,2024,60.61
Pinillos,Plazas Totales,2009,60.61
Pinillos,Plazas Totales,2010,60.61
Pinillos,Plazas Totales,2011,60.61
Pinillos,Plazas Totales,2012,60.61
Pinillos,Plazas Totales,2013,60.61
Pinillos,Plazas Totales,2014,60.61
Pinillos,Plazas Totales,2015,60.61
Pinillos,Plazas Totales,2016,60.61
Pinillos,Plazas Totales,2017,60.61
Pinillos,Plazas Totales,2018,60.61
Pinillos,Plazas Totales,2019,60.61
Pinillos,Plazas Totales,2020,60.61
Pinillos,Plazas Totales,2021,60.61
Pinillos,Plazas Totales,2022,60.61
Pinillos,Plazas Totales,2023,60.61
Pinillos,Plazas Totales,2024,60.61
Pinillos,Plazas / 1000 habitantes,2009,60.61
Pinillos,Plazas / 1000 habitantes,2010,60.61
Pinillos,Plazas / 1000 habitantes,2011,60.61
Pinillos,Plazas / 1000 habitantes,2012,60.61
Pinillos,Plazas / 1000 habitantes,2013,60.61
Pinillos,Plazas / 1000 habitantes,2014,60.61
Pinillos,Plazas / 1000 habitantes,2015,60.61
Pinillos,Plazas / 1000 habitantes,2016,60.61
Pinillos,Plazas / 1000 habitantes,2017,60.61
Pinillos,Plazas / 1000 habitantes,2018,60.61
Pinillos,Plazas / 1000 habitantes,2019,60.61
Pinillos,Plazas / 1000 habitantes,2020,60.61
Pinillos,Plazas / 1000 habitantes,2021,60.61
Pinillos,Plazas / 1000 habitantes,2022,60.61
Pinillos,Plazas / 1000 habitantes,2023,60.61
Pinillos,Plazas / 1000 habitantes,2024,60.61
Pradejón,Plazas Totales,2009,26.0
Pradejón,Plazas Totales,2010,26.0
Pradejón,Plazas Totales,2011,26.0
Pradejón,Plazas Totales,2012,26.0
Pradejón,Plazas Totales,2013,26.0
Pradejón,Plazas Totales,2014,26.0
Pradejón,Plazas Totales,2015,26.0
Pradejón,Plazas Totales,2016,26.0
Pradejón,Plazas Totales,2017,26.0
Pradejón,Plazas Totales,2018,26.0
Pradejón,Plazas Totales,2019,26.0
Pradejón,Plazas Totales,2020,26.0
Pradejón,Plazas Totales,2021,26.0
