Periodo,Categoría,DATA
2018M10,1 estrella de plata,99.9
2018M10,2 estrellas de oro,101.32
2018M11,TOTAL,91.73
2018M11,4 estrellas de oro,95.95
2018M11,3 estrellas de oro,91.1
2018M11,1 estrella de oro,91.53
2018M11,2 y 3 estrellas de plata,93.75
2018M11,1 estrella de plata,85.42
2018M11,2 estrellas de oro,93.86
2018M12,TOTAL,92.07
2018M12,4 estrellas de oro,100.74
2018M12,3 estrellas de oro,89.43
2018M12,1 estrella de oro,91.97
2018M12,2 y 3 estrellas de plata,77.15
2018M12,1 estrella de plata,91.21
2018M12,2 estrellas de oro,164.79
2019M01,TOTAL,92.19
2019M01,4 estrellas de oro,87.6
2019M01,3 estrellas de oro,95.78
2019M01,1 estrella de oro,84.5
2019M01,2 y 3 estrellas de plata,87
2019M01,1 estrella de plata,102.39
2019M01,2 estrellas de oro,90.44
2019M02,TOTAL,89.89
2019M02,4 estrellas de oro,98.77
2019M02,3 estrellas de oro,83.94
2019M02,1 estrella de oro,110.72
2019M02,2 y 3 estrellas de plata,78.27
2019M02,1 estrella de plata,93.14
2019M02,2 estrellas de oro,86.13
2019M03,TOTAL,84.38
2019M03,4 estrellas de oro,82.92
2019M03,3 estrellas de oro,86.16
2019M03,1 estrella de oro,115.8
2019M03,2 y 3 estrellas de plata,79.22
2019M03,1 estrella de plata,95.5
2019M03,2 estrellas de oro,119.1
2019M04,TOTAL,90.99
2019M04,4 estrellas de oro,85.53
2019M04,3 estrellas de oro,95.98
2019M04,1 estrella de oro,88.05
2019M04,2 y 3 estrellas de plata,97.95
2019M04,1 estrella de plata,103.51
2019M04,2 estrellas de oro,87.06
2019M05,TOTAL,91.85
2019M05,4 estrellas de oro,87.6
2019M05,3 estrellas de oro,95.29
2019M05,1 estrella de oro,84.5
2019M05,2 y 3 estrellas de plata,86.44
2019M05,1 estrella de plata,98.03
2019M05,2 estrellas de oro,94.07
2019M06,TOTAL,86.45
2019M06,4 estrellas de oro,88.22
2019M06,3 estrellas de oro,86.04
2019M06,1 estrella de oro,83.64
2019M06,2 y 3 estrellas de plata,80.33
2019M06,1 estrella de plata,90.72
2019M06,2 estrellas de oro,95.84
2019M07,TOTAL,88.71
2019M07,4 estrellas de oro,87.37
2019M07,3 estrellas de oro,90.22
2019M07,1 estrella de oro,95.65
2019M07,2 y 3 estrellas de plata,83.74
2019M07,1 estrella de plata,91.42
2019M07,2 estrellas de oro,
2019M08,TOTAL,94.77
2019M08,4 estrellas de oro,92.66
2019M08,3 estrellas de oro,98.7
2019M08,1 estrella de oro,78.33
2019M08,2 y 3 estrellas de plata,88.81
2019M08,1 estrella de plata,92.37
2019M08,2 estrellas de oro,93.29
2019M09,TOTAL,96.64
2019M09,4 estrellas de oro,98.65
2019M09,3 estrellas de oro,99.01
2019M09,1 estrella de oro,91.33
2019M09,2 y 3 estrellas de plata,80.8
2019M09,1 estrella de plata,93.52
2019M09,2 estrellas de oro,99.27
2019M10,TOTAL,96.91
2019M10,4 estrellas de oro,76
2019M10,3 estrellas de oro,102.21
2019M10,1 estrella de oro,84.01
2019M10,2 y 3 estrellas de plata,94.78
2019M10,1 estrella de plata,102.62
2019M10,2 estrellas de oro,106.28
2019M11,TOTAL,93.47
2019M11,4 estrellas de oro,94.7
2019M11,3 estrellas de oro,95.81
2019M11,1 estrella de oro,91.63
2019M11,2 y 3 estrellas de plata,89.83
2019M11,1 estrella de plata,90.13
2019M11,2 estrellas de oro,101.96
2019M12,TOTAL,92.18
2019M12,4 estrellas de oro,98.2
2019M12,3 estrellas de oro,91.12
2019M12,1 estrella de oro,82.39
2019M12,2 y 3 estrellas de plata,73.49
2019M12,1 estrella de plata,101.6
2019M12,2 estrellas de oro,
2020M01,TOTAL,92.79
2020M01,4 estrellas de oro,104.45
2020M01,3 estrellas de oro,82.58
2020M01,1 estrella de oro,90.34
2020M01,2 y 3 estrellas de plata,78.23
2020M01,1 estrella de plata,118.45
2020M01,2 estrellas de oro,130.05
2020M02,TOTAL,92.85
2020M02,4 estrellas de oro,98.6
2020M02,3 estrellas de oro,89.51
2020M02,1 estrella de oro,106.75
2020M02,2 y 3 estrellas de plata,79.01
2020M02,1 estrella de plata,105.82
2020M02,2 estrellas de oro,
2020M03,TOTAL,83.11
2020M03,4 estrellas de oro,80.57
2020M03,3 estrellas de oro,84.76
2020M03,1 estrella de oro,100.46
2020M03,2 y 3 estrellas de plata,90.49
2020M03,1 estrella de plata,101.8
2020M03,2 estrellas de oro,141.33
2020M07,TOTAL,86.27
2020M07,4 estrellas de oro,85.18
2020M07,3 estrellas de oro,85.25
2020M07,1 estrella de oro,97.64
2020M07,2 y 3 estrellas de plata,88.82
2020M07,1 estrella de plata,107.94
2020M07,2 estrellas de oro,97.6
2020M08,TOTAL,93.34
2020M08,4 estrellas de oro,94.06
2020M08,3 estrellas de oro,92.58
2020M08,1 estrella de oro,81.62
2020M08,2 y 3 estrellas de plata,83.18
2020M08,1 estrella de plata,103.74
2020M08,2 estrellas de oro,101.61
2020M09,TOTAL,85.16
2020M09,4 estrellas de oro,83.96
2020M09,3 estrellas de oro,87.59
2020M09,1 estrella de oro,103.16
2020M09,2 y 3 estrellas de plata,80.48
2020M09,1 estrella de plata,85.29
2020M09,2 estrellas de oro,96.91
2020M10,TOTAL,87.61
2020M10,4 estrellas de oro,92.04
2020M10,3 estrellas de oro,86.1
2020M10,1 estrella de oro,71.12
2020M10,2 y 3 estrellas de plata,80.42
2020M10,1 estrella de plata,88.06
2020M10,2 estrellas de oro,96.6
2020M11,TOTAL,74.86
2020M11,4 estrellas de oro,76.84
2020M11,3 estrellas de oro,75.77
2020M11,1 estrella de oro,73.3
2020M11,2 y 3 estrellas de plata,87.14
2020M11,1 estrella de plata,58.05
2020M11,2 estrellas de oro,75.28
2020M12,TOTAL,75.63
2020M12,4 estrellas de oro,79.96
2020M12,3 estrellas de oro,76.49
2020M12,1 estrella de oro,80.11
2020M12,2 y 3 estrellas de plata,56.14
2020M12,1 estrella de plata,64.38
2020M12,2 estrellas de oro,
2021M01,TOTAL,82.51
2021M01,4 estrellas de oro,92.39
2021M01,3 estrellas de oro,77.64
2021M01,1 estrella de oro,79.68
2021M01,2 y 3 estrellas de plata,65.53
2021M01,1 estrella de plata,65.62
2021M01,2 estrellas de oro,
2021M02,TOTAL,71.7
2021M02,4 estrellas de oro,71.11
2021M02,3 estrellas de oro,72.72
2021M02,1 estrella de oro,88.94
2021M02,2 y 3 estrellas de plata,82.74
2021M02,1 estrella de plata,63.96
2021M02,2 estrellas de oro,88.12
2021M03,TOTAL,76.24
2021M03,4 estrellas de oro,
2021M03,3 estrellas de oro,78
2021M03,1 estrella de oro,
2021M03,2 y 3 estrellas de plata,
2021M03,1 estrella de plata,85.45
2021M03,2 estrellas de oro,
2021M04,TOTAL,90.53
2021M04,4 estrellas de oro,97.85
2021M04,3 estrellas de oro,84.32
2021M04,1 estrella de oro,90.43
2021M04,2 y 3 estrellas de plata,86.41
2021M04,1 estrella de plata,96.61
2021M04,2 estrellas de oro,67.44
2021M05,TOTAL,99.87
2021M05,4 estrellas de oro,
2021M05,3 estrellas de oro,93.4
2021M05,1 estrella de oro,
2021M05,2 y 3 estrellas de plata,
2021M05,1 estrella de plata,
2021M05,2 estrellas de oro,
2021M06,TOTAL,78.31
2021M06,4 estrellas de oro,
2021M06,3 estrellas de oro,77.71
2021M06,1 estrella de oro,
2021M06,2 y 3 estrellas de plata,73.99
2021M06,1 estrella de plata,94.73
2021M06,2 estrellas de oro,
2021M07,TOTAL,91.15
2021M07,4 estrellas de oro,89.04
2021M07,3 estrellas de oro,91.54
2021M07,1 estrella de oro,102.51
2021M07,2 y 3 estrellas de plata,84.91
2021M07,1 estrella de plata,119.6
2021M07,2 estrellas de oro,99.68
2021M08,TOTAL,106.88
2021M08,4 estrellas de oro,109.95
2021M08,3 estrellas de oro,106.36
2021M08,1 estrella de oro,84.15
2021M08,2 y 3 estrellas de plata,91.16
2021M08,1 estrella de plata,111.19
2021M08,2 estrellas de oro,105.49
2021M09,TOTAL,97.01
2021M09,4 estrellas de oro,98.93
2021M09,3 estrellas de oro,98.5
2021M09,1 estrella de oro,99.32
2021M09,2 y 3 estrellas de plata,83.36
2021M09,1 estrella de plata,98.33
2021M09,2 estrellas de oro,105.34
2021M10,TOTAL,106.96
2021M10,4 estrellas de oro,114.11
2021M10,3 estrellas de oro,104.26
2021M10,1 estrella de oro,81.64
2021M10,2 y 3 estrellas de plata,85.22
2021M10,1 estrella de plata,114.44
2021M10,2 estrellas de oro,111.96
2021M11,TOTAL,95.85
2021M11,4 estrellas de oro,95.68
2021M11,3 estrellas de oro,97.74
2021M11,1 estrella de oro,
2021M11,2 y 3 estrellas de plata,
2021M11,1 estrella de plata,
