Municipio,Categoría turística,Indicador,Periodo,DATA
Aguilar del Río Alhama,- De los cuales en bodega,Plazas,2023,0
Aguilar del Río Alhama,- De los cuales en bodega,Plazas,2024,0
Ajamil de Cameros,Total restaurantes,Establecimientos,2019,0
Ajamil de Cameros,Total restaurantes,Establecimientos,2020,0
Ajamil de Cameros,Total restaurantes,Establecimientos,2021,0
Ajamil de Cameros,Total restaurantes,Establecimientos,2022,0
Ajamil de Cameros,Total restaurantes,Establecimientos,2023,0
Ajamil de Cameros,Total restaurantes,Establecimientos,2024,0
Ajamil de Cameros,Total restaurantes,Plazas,2019,0
Ajamil de Cameros,Total restaurantes,Plazas,2020,0
Ajamil de Cameros,Total restaurantes,Plazas,2021,0
Ajamil de Cameros,Total restaurantes,Plazas,2022,0
Ajamil de Cameros,Total restaurantes,Plazas,2023,0
Ajamil de Cameros,Total restaurantes,Plazas,2024,0
Ajamil de Cameros,- De los cuales en bodega,Establecimientos,2019,0
Ajamil de Cameros,- De los cuales en bodega,Establecimientos,2020,0
Ajamil de Cameros,- De los cuales en bodega,Establecimientos,2021,0
Ajamil de Cameros,- De los cuales en bodega,Establecimientos,2022,0
Ajamil de Cameros,- De los cuales en bodega,Establecimientos,2023,0
Ajamil de Cameros,- De los cuales en bodega,Establecimientos,2024,0
Ajamil de Cameros,- De los cuales en bodega,Plazas,2019,0
Ajamil de Cameros,- De los cuales en bodega,Plazas,2020,0
Ajamil de Cameros,- De los cuales en bodega,Plazas,2021,0
Ajamil de Cameros,- De los cuales en bodega,Plazas,2022,0
Ajamil de Cameros,- De los cuales en bodega,Plazas,2023,0
Ajamil de Cameros,- De los cuales en bodega,Plazas,2024,0
Albelda de Iregua,Total restaurantes,Establecimientos,2019,5
Albelda de Iregua,Total restaurantes,Establecimientos,2020,5
Albelda de Iregua,Total restaurantes,Establecimientos,2021,4
Albelda de Iregua,Total restaurantes,Establecimientos,2022,4
Albelda de Iregua,Total restaurantes,Establecimientos,2023,4
Albelda de Iregua,Total restaurantes,Establecimientos,2024,4
Albelda de Iregua,Total restaurantes,Plazas,2019,364
Albelda de Iregua,Total restaurantes,Plazas,2020,364
Albelda de Iregua,Total restaurantes,Plazas,2021,312
Albelda de Iregua,Total restaurantes,Plazas,2022,312
Albelda de Iregua,Total restaurantes,Plazas,2023,312
Albelda de Iregua,Total restaurantes,Plazas,2024,312
Albelda de Iregua,- De los cuales en bodega,Establecimientos,2019,1
