Municipio,Indicador,Periodo,DATA
Lagunilla del Jubera,Plazas Totales,2023,
Lagunilla del Jubera,Plazas Totales,2024,
Lagunilla del Jubera,Plazas / 1000 habitantes,2009,
Lagunilla del Jubera,Plazas / 1000 habitantes,2010,
Lagunilla del Jubera,Plazas / 1000 habitantes,2011,
Lagunilla del Jubera,Plazas / 1000 habitantes,2012,
Lagunilla del Jubera,Plazas / 1000 habitantes,2013,
Lagunilla del Jubera,Plazas / 1000 habitantes,2014,
Lagunilla del Jubera,Plazas / 1000 habitantes,2015,
Lagunilla del Jubera,Plazas / 1000 habitantes,2016,
Lagunilla del Jubera,Plazas / 1000 habitantes,2017,
Lagunilla del Jubera,Plazas / 1000 habitantes,2018,
Lagunilla del Jubera,Plazas / 1000 habitantes,2019,
Lagunilla del Jubera,Plazas / 1000 habitantes,2020,
Lagunilla del Jubera,Plazas / 1000 habitantes,2021,
Lagunilla del Jubera,Plazas / 1000 habitantes,2022,
Lagunilla del Jubera,Plazas / 1000 habitantes,2023,
Lagunilla del Jubera,Plazas / 1000 habitantes,2024,
Lardero,Plazas Totales,2009,464
Lardero,Plazas Totales,2010,464
Lardero,Plazas Totales,2011,464
Lardero,Plazas Totales,2012,464
Lardero,Plazas Totales,2013,464
Lardero,Plazas Totales,2014,464
Lardero,Plazas Totales,2015,464
Lardero,Plazas Totales,2016,514
Lardero,Plazas Totales,2017,514
Lardero,Plazas Totales,2018,514
Lardero,Plazas Totales,2019,514
Lardero,Plazas Totales,2020,514
Lardero,Plazas Totales,2021,514
Lardero,Plazas Totales,2022,514
Lardero,Plazas Totales,2023,514
Lardero,Plazas Totales,2024,514
Lardero,Plazas / 1000 habitantes,2009,58.23
Lardero,Plazas / 1000 habitantes,2010,57.16
Lardero,Plazas / 1000 habitantes,2011,54.99
Lardero,Plazas / 1000 habitantes,2012,53.03
Lardero,Plazas / 1000 habitantes,2013,50.87
Lardero,Plazas / 1000 habitantes,2014,49.86
Lardero,Plazas / 1000 habitantes,2015,49.11
Lardero,Plazas / 1000 habitantes,2016,53.43
Lardero,Plazas / 1000 habitantes,2017,52.07
Lardero,Plazas / 1000 habitantes,2018,50.43
Lardero,Plazas / 1000 habitantes,2019,48.95
Lardero,Plazas / 1000 habitantes,2020,47.54
Lardero,Plazas / 1000 habitantes,2021,46.55
Lardero,Plazas / 1000 habitantes,2022,46.33
Lardero,Plazas / 1000 habitantes,2023,45.2
Lardero,Plazas / 1000 habitantes,2024,
Ledesma de la Cogolla,Plazas Totales,2009,
Ledesma de la Cogolla,Plazas Totales,2010,
Ledesma de la Cogolla,Plazas Totales,2011,
Ledesma de la Cogolla,Plazas Totales,2012,
Ledesma de la Cogolla,Plazas Totales,2013,
Ledesma de la Cogolla,Plazas Totales,2014,
Ledesma de la Cogolla,Plazas Totales,2015,
Ledesma de la Cogolla,Plazas Totales,2016,
Ledesma de la Cogolla,Plazas Totales,2017,
Ledesma de la Cogolla,Plazas Totales,2018,
Ledesma de la Cogolla,Plazas Totales,2019,
Ledesma de la Cogolla,Plazas Totales,2020,
Ledesma de la Cogolla,Plazas Totales,2021,
Ledesma de la Cogolla,Plazas Totales,2022,
Ledesma de la Cogolla,Plazas Totales,2023,
Ledesma de la Cogolla,Plazas Totales,2024,
Ledesma de la Cogolla,Plazas / 1000 habitantes,2009,
Ledesma de la Cogolla,Plazas / 1000 habitantes,2010,
Ledesma de la Cogolla,Plazas / 1000 habitantes,2011,
Ledesma de la Cogolla,Plazas / 1000 habitantes,2012,
Ledesma de la Cogolla,Plazas / 1000 habitantes,2013,
Ledesma de la Cogolla,Plazas / 1000 habitantes,2014,
Ledesma de la Cogolla,Plazas / 1000 habitantes,2015,
Ledesma de la Cogolla,Plazas / 1000 habitantes,2016,
Ledesma de la Cogolla,Plazas / 1000 habitantes,2017,
Ledesma de la Cogolla,Plazas / 1000 habitantes,2018,
Ledesma de la Cogolla,Plazas / 1000 habitantes,2019,
Ledesma de la Cogolla,Plazas / 1000 habitantes,2020,
Ledesma de la Cogolla,Plazas / 1000 habitantes,2021,
Ledesma de la Cogolla,Plazas / 1000 habitantes,2022,
Ledesma de la Cogolla,Plazas / 1000 habitantes,2023,
Ledesma de la Cogolla,Plazas / 1000 habitantes,2024,
Leiva,Plazas Totales,2009,
Leiva,Plazas Totales,2010,
Leiva,Plazas Totales,2011,
Leiva,Plazas Totales,2012,
Leiva,Plazas Totales,2013,
Leiva,Plazas Totales,2014,
Leiva,Plazas Totales,2015,
Leiva,Plazas Totales,2016,
Leiva,Plazas Totales,2017,
Leiva,Plazas Totales,2018,
Leiva,Plazas Totales,2019,
Leiva,Plazas Totales,2020,101
Leiva,Plazas Totales,2021,101
Leiva,Plazas Totales,2022,101
Leiva,Plazas Totales,2023,101
Leiva,Plazas Totales,2024,101
Leiva,Plazas / 1000 habitantes,2009,
Leiva,Plazas / 1000 habitantes,2010,
Leiva,Plazas / 1000 habitantes,2011,
Leiva,Plazas / 1000 habitantes,2012,
Leiva,Plazas / 1000 habitantes,2013,
Leiva,Plazas / 1000 habitantes,2014,
Leiva,Plazas / 1000 habitantes,2015,
Leiva,Plazas / 1000 habitantes,2016,
Leiva,Plazas / 1000 habitantes,2017,
Leiva,Plazas / 1000 habitantes,2018,
Leiva,Plazas / 1000 habitantes,2019,
Leiva,Plazas / 1000 habitantes,2020,427.97
Leiva,Plazas / 1000 habitantes,2021,426.16
Leiva,Plazas / 1000 habitantes,2022,424.37
Leiva,Plazas / 1000 habitantes,2023,405.62
Leiva,Plazas / 1000 habitantes,2024,
Leza de Río Leza,Plazas Totales,2009,
Leza de Río Leza,Plazas Totales,2010,
Leza de Río Leza,Plazas Totales,2011,
Leza de Río Leza,Plazas Totales,2012,
Leza de Río Leza,Plazas Totales,2013,
Leza de Río Leza,Plazas Totales,2014,
Leza de Río Leza,Plazas Totales,2015,
Leza de Río Leza,Plazas Totales,2016,
Leza de Río Leza,Plazas Totales,2017,
Leza de Río Leza,Plazas Totales,2018,
Leza de Río Leza,Plazas Totales,2019,
Leza de Río Leza,Plazas Totales,2020,
Leza de Río Leza,Plazas Totales,2021,
Leza de Río Leza,Plazas Totales,2022,
Leza de Río Leza,Plazas Totales,2023,
Leza de Río Leza,Plazas Totales,2024,
Leza de Río Leza,Plazas / 1000 habitantes,2009,
Leza de Río Leza,Plazas / 1000 habitantes,2010,
Leza de Río Leza,Plazas / 1000 habitantes,2011,
Leza de Río Leza,Plazas / 1000 habitantes,2012,
Leza de Río Leza,Plazas / 1000 habitantes,2013,
Leza de Río Leza,Plazas / 1000 habitantes,2014,
Leza de Río Leza,Plazas / 1000 habitantes,2015,
Leza de Río Leza,Plazas / 1000 habitantes,2016,
Leza de Río Leza,Plazas / 1000 habitantes,2017,
Leza de Río Leza,Plazas / 1000 habitantes,2018,
Leza de Río Leza,Plazas / 1000 habitantes,2019,
Leza de Río Leza,Plazas / 1000 habitantes,2020,
Leza de Río Leza,Plazas / 1000 habitantes,2021,
Leza de Río Leza,Plazas / 1000 habitantes,2022,
Leza de Río Leza,Plazas / 1000 habitantes,2023,
Leza de Río Leza,Plazas / 1000 habitantes,2024,
Logrońo,Plazas Totales,2009,10935
Logrońo,Plazas Totales,2010,10948
Logrońo,Plazas Totales,2011,10948
Logrońo,Plazas Totales,2012,11178
Logrońo,Plazas Totales,2013,11542
Logrońo,Plazas Totales,2014,11791
Logrońo,Plazas Totales,2015,11778
Logrońo,Plazas Totales,2016,11676
Logrońo,Plazas Totales,2017,11826
Logrońo,Plazas Totales,2018,11790
Logrońo,Plazas Totales,2019,11524
Logrońo,Plazas Totales,2020,12400
Logrońo,Plazas Totales,2021,12352
Logrońo,Plazas Totales,2022,12604
Logrońo,Plazas Totales,2023,12943
Logrońo,Plazas Totales,2024,13021
Logrońo,Plazas / 1000 habitantes,2009,71.89
Logrońo,Plazas / 1000 habitantes,2010,71.72
Logrońo,Plazas / 1000 habitantes,2011,71.72
Logrońo,Plazas / 1000 habitantes,2012,72.87
Logrońo,Plazas / 1000 habitantes,2013,75.41
Logrońo,Plazas / 1000 habitantes,2014,77.59
Logrońo,Plazas / 1000 habitantes,2015,77.82
Logrońo,Plazas / 1000 habitantes,2016,77.39
Logrońo,Plazas / 1000 habitantes,2017,78.33
Logrońo,Plazas / 1000 habitantes,2018,78.02
Logrońo,Plazas / 1000 habitantes,2019,76.25
Logrońo,Plazas / 1000 habitantes,2020,81.32
Logrońo,Plazas / 1000 habitantes,2021,81.91
Logrońo,Plazas / 1000 habitantes,2022,84.02
Logrońo,Plazas / 1000 habitantes,2023,86.17
Logrońo,Plazas / 1000 habitantes,2024,
Lumbreras,Plazas Totales,2009,44
Lumbreras,Plazas Totales,2010,44
Lumbreras,Plazas Totales,2011,44
Lumbreras,Plazas Totales,2012,44
Lumbreras,Plazas Totales,2013,44
Lumbreras,Plazas Totales,2014,44
Lumbreras,Plazas Totales,2015,44
Lumbreras,Plazas Totales,2016,44
Lumbreras,Plazas Totales,2017,44
Lumbreras,Plazas Totales,2018,44
Lumbreras,Plazas Totales,2019,44
Lumbreras,Plazas Totales,2020,44
Lumbreras,Plazas Totales,2021,44
Lumbreras,Plazas Totales,2022,44
Lumbreras,Plazas Totales,2023,44
Lumbreras,Plazas Totales,2024,44
Lumbreras,Plazas / 1000 habitantes,2009,268.29
Lumbreras,Plazas / 1000 habitantes,2010,268.29
Lumbreras,Plazas / 1000 habitantes,2011,251.43
Lumbreras,Plazas / 1000 habitantes,2012,268.29
Lumbreras,Plazas / 1000 habitantes,2013,276.73
Lumbreras,Plazas / 1000 habitantes,2014,269.94
Lumbreras,Plazas / 1000 habitantes,2015,269.94
Lumbreras,Plazas / 1000 habitantes,2016,260.36
Lumbreras,Plazas / 1000 habitantes,2017,265.06
Lumbreras,Plazas / 1000 habitantes,2018,261.9
Lumbreras,Plazas / 1000 habitantes,2019,285.71
Lumbreras,Plazas / 1000 habitantes,2020,289.47
Lumbreras,Plazas / 1000 habitantes,2021,293.33
Lumbreras,Plazas / 1000 habitantes,2022,305.56
Lumbreras,Plazas / 1000 habitantes,2023,303.45
Lumbreras,Plazas / 1000 habitantes,2024,
Manjarrés,Plazas Totales,2009,
Manjarrés,Plazas Totales,2010,
Manjarrés,Plazas Totales,2011,
Manjarrés,Plazas Totales,2012,
Manjarrés,Plazas Totales,2013,
Manjarrés,Plazas Totales,2014,
Manjarrés,Plazas Totales,2015,
Manjarrés,Plazas Totales,2016,
Manjarrés,Plazas Totales,2017,
Manjarrés,Plazas Totales,2018,
Manjarrés,Plazas Totales,2019,
Manjarrés,Plazas Totales,2020,
Manjarrés,Plazas Totales,2021,
Manjarrés,Plazas Totales,2022,
Manjarrés,Plazas Totales,2023,
Manjarrés,Plazas Totales,2024,
Manjarrés,Plazas / 1000 habitantes,2009,
Manjarrés,Plazas / 1000 habitantes,2010,
Manjarrés,Plazas / 1000 habitantes,2011,
Manjarrés,Plazas / 1000 habitantes,2012,
Manjarrés,Plazas / 1000 habitantes,2013,
Manjarrés,Plazas / 1000 habitantes,2014,
Manjarrés,Plazas / 1000 habitantes,2015,
Manjarrés,Plazas / 1000 habitantes,2016,
Manjarrés,Plazas / 1000 habitantes,2017,
Manjarrés,Plazas / 1000 habitantes,2018,
Manjarrés,Plazas / 1000 habitantes,2019,
Manjarrés,Plazas / 1000 habitantes,2020,
Manjarrés,Plazas / 1000 habitantes,2021,
Manjarrés,Plazas / 1000 habitantes,2022,
Manjarrés,Plazas / 1000 habitantes,2023,
Manjarrés,Plazas / 1000 habitantes,2024,
Mansilla de la Sierra,Plazas Totales,2009,
Mansilla de la Sierra,Plazas Totales,2010,
Mansilla de la Sierra,Plazas Totales,2011,
Mansilla de la Sierra,Plazas Totales,2012,
Mansilla de la Sierra,Plazas Totales,2013,
Mansilla de la Sierra,Plazas Totales,2014,
Mansilla de la Sierra,Plazas Totales,2015,
Mansilla de la Sierra,Plazas Totales,2016,
Mansilla de la Sierra,Plazas Totales,2017,
Mansilla de la Sierra,Plazas Totales,2018,
Mansilla de la Sierra,Plazas Totales,2019,
Mansilla de la Sierra,Plazas Totales,2020,
Mansilla de la Sierra,Plazas Totales,2021,
Mansilla de la Sierra,Plazas Totales,2022,
Mansilla de la Sierra,Plazas Totales,2023,
Mansilla de la Sierra,Plazas Totales,2024,
Mansilla de la Sierra,Plazas / 1000 habitantes,2009,
Mansilla de la Sierra,Plazas / 1000 habitantes,2010,
Mansilla de la Sierra,Plazas / 1000 habitantes,2011,
Mansilla de la Sierra,Plazas / 1000 habitantes,2012,
Mansilla de la Sierra,Plazas / 1000 habitantes,2013,
Mansilla de la Sierra,Plazas / 1000 habitantes,2014,
Mansilla de la Sierra,Plazas / 1000 habitantes,2015,
Mansilla de la Sierra,Plazas / 1000 habitantes,2016,
Mansilla de la Sierra,Plazas / 1000 habitantes,2017,
Mansilla de la Sierra,Plazas / 1000 habitantes,2018,
Mansilla de la Sierra,Plazas / 1000 habitantes,2019,
Mansilla de la Sierra,Plazas / 1000 habitantes,2020,
Mansilla de la Sierra,Plazas / 1000 habitantes,2021,
Mansilla de la Sierra,Plazas / 1000 habitantes,2022,
Mansilla de la Sierra,Plazas / 1000 habitantes,2023,
Mansilla de la Sierra,Plazas / 1000 habitantes,2024,
Manzanares de Rioja,Plazas Totales,2009,
Manzanares de Rioja,Plazas Totales,2010,
Manzanares de Rioja,Plazas Totales,2011,
Manzanares de Rioja,Plazas Totales,2012,
Manzanares de Rioja,Plazas Totales,2013,
Manzanares de Rioja,Plazas Totales,2014,
Manzanares de Rioja,Plazas Totales,2015,
Manzanares de Rioja,Plazas Totales,2016,
Manzanares de Rioja,Plazas Totales,2017,
Manzanares de Rioja,Plazas Totales,2018,
Manzanares de Rioja,Plazas Totales,2019,
Manzanares de Rioja,Plazas Totales,2020,
Manzanares de Rioja,Plazas Totales,2021,
Manzanares de Rioja,Plazas Totales,2022,
Manzanares de Rioja,Plazas Totales,2023,
Manzanares de Rioja,Plazas Totales,2024,
Manzanares de Rioja,Plazas / 1000 habitantes,2009,
Manzanares de Rioja,Plazas / 1000 habitantes,2010,
Manzanares de Rioja,Plazas / 1000 habitantes,2011,
Manzanares de Rioja,Plazas / 1000 habitantes,2012,
Manzanares de Rioja,Plazas / 1000 habitantes,2013,
Manzanares de Rioja,Plazas / 1000 habitantes,2014,
Manzanares de Rioja,Plazas / 1000 habitantes,2015,
Manzanares de Rioja,Plazas / 1000 habitantes,2016,
Manzanares de Rioja,Plazas / 1000 habitantes,2017,
Manzanares de Rioja,Plazas / 1000 habitantes,2018,
Manzanares de Rioja,Plazas / 1000 habitantes,2019,
Manzanares de Rioja,Plazas / 1000 habitantes,2020,
Manzanares de Rioja,Plazas / 1000 habitantes,2021,
Manzanares de Rioja,Plazas / 1000 habitantes,2022,
Manzanares de Rioja,Plazas / 1000 habitantes,2023,
Manzanares de Rioja,Plazas / 1000 habitantes,2024,
Matute,Plazas Totales,2009,
Matute,Plazas Totales,2010,
Matute,Plazas Totales,2011,
Matute,Plazas Totales,2012,
Matute,Plazas Totales,2013,
Matute,Plazas Totales,2014,
Matute,Plazas Totales,2015,
Matute,Plazas Totales,2016,
Matute,Plazas Totales,2017,
Matute,Plazas Totales,2018,
Matute,Plazas Totales,2019,
Matute,Plazas Totales,2020,
Matute,Plazas Totales,2021,
Matute,Plazas Totales,2022,
Matute,Plazas Totales,2023,
Matute,Plazas Totales,2024,
Matute,Plazas / 1000 habitantes,2009,
Matute,Plazas / 1000 habitantes,2010,
Matute,Plazas / 1000 habitantes,2011,
Matute,Plazas / 1000 habitantes,2012,
Matute,Plazas / 1000 habitantes,2013,
Matute,Plazas / 1000 habitantes,2014,
Matute,Plazas / 1000 habitantes,2015,
Matute,Plazas / 1000 habitantes,2016,
Matute,Plazas / 1000 habitantes,2017,
Matute,Plazas / 1000 habitantes,2018,
Matute,Plazas / 1000 habitantes,2019,
Matute,Plazas / 1000 habitantes,2020,
Matute,Plazas / 1000 habitantes,2021,
Matute,Plazas / 1000 habitantes,2022,
Matute,Plazas / 1000 habitantes,2023,
Matute,Plazas / 1000 habitantes,2024,
Medrano,Plazas Totales,2009,
Medrano,Plazas Totales,2010,
Medrano,Plazas Totales,2011,
Medrano,Plazas Totales,2012,
Medrano,Plazas Totales,2013,
Medrano,Plazas Totales,2014,
Medrano,Plazas Totales,2015,
Medrano,Plazas Totales,2016,
Medrano,Plazas Totales,2017,
Medrano,Plazas Totales,2018,
Medrano,Plazas Totales,2019,
Medrano,Plazas Totales,2020,
Medrano,Plazas Totales,2021,
Medrano,Plazas Totales,2022,
Medrano,Plazas Totales,2023,
Medrano,Plazas Totales,2024,
Medrano,Plazas / 1000 habitantes,2009,
Medrano,Plazas / 1000 habitantes,2010,
Medrano,Plazas / 1000 habitantes,2011,
Medrano,Plazas / 1000 habitantes,2012,
Medrano,Plazas / 1000 habitantes,2013,
Medrano,Plazas / 1000 habitantes,2014,
Medrano,Plazas / 1000 habitantes,2015,
Medrano,Plazas / 1000 habitantes,2016,
Medrano,Plazas / 1000 habitantes,2017,
Medrano,Plazas / 1000 habitantes,2018,
Medrano,Plazas / 1000 habitantes,2019,
Medrano,Plazas / 1000 habitantes,2020,
Medrano,Plazas / 1000 habitantes,2021,
Medrano,Plazas / 1000 habitantes,2022,
Medrano,Plazas / 1000 habitantes,2023,
Medrano,Plazas / 1000 habitantes,2024,
Munilla,Plazas Totales,2009,56
Munilla,Plazas Totales,2010,56
Munilla,Plazas Totales,2011,56
Munilla,Plazas Totales,2012,56
Munilla,Plazas Totales,2013,56
Munilla,Plazas Totales,2014,56
Munilla,Plazas Totales,2015,96
Munilla,Plazas Totales,2016,96
Munilla,Plazas Totales,2017,96
Munilla,Plazas Totales,2018,96
Munilla,Plazas Totales,2019,96
Munilla,Plazas Totales,2020,96
Munilla,Plazas Totales,2021,96
Munilla,Plazas Totales,2022,96
Munilla,Plazas Totales,2023,96
Munilla,Plazas Totales,2024,96
Munilla,Plazas / 1000 habitantes,2009,455.28
Munilla,Plazas / 1000 habitantes,2010,424.24
Munilla,Plazas / 1000 habitantes,2011,451.61
Munilla,Plazas / 1000 habitantes,2012,455.28
Munilla,Plazas / 1000 habitantes,2013,474.58
Munilla,Plazas / 1000 habitantes,2014,518.52
Munilla,Plazas / 1000 habitantes,2015,827.59
Munilla,Plazas / 1000 habitantes,2016,914.29
Munilla,Plazas / 1000 habitantes,2017,897.2
Munilla,Plazas / 1000 habitantes,2018,888.89
Munilla,Plazas / 1000 habitantes,2019,834.78
Munilla,Plazas / 1000 habitantes,2020,941.18
Munilla,Plazas / 1000 habitantes,2021,888.89
Munilla,Plazas / 1000 habitantes,2022,880.73
Munilla,Plazas / 1000 habitantes,2023,960
Munilla,Plazas / 1000 habitantes,2024,
Murillo de Río Leza,Plazas Totales,2009,78
Murillo de Río Leza,Plazas Totales,2010,78
Murillo de Río Leza,Plazas Totales,2011,78
Murillo de Río Leza,Plazas Totales,2012,78
Murillo de Río Leza,Plazas Totales,2013,78
Murillo de Río Leza,Plazas Totales,2014,78
Murillo de Río Leza,Plazas Totales,2015,78
Murillo de Río Leza,Plazas Totales,2016,78
Murillo de Río Leza,Plazas Totales,2017,78
Murillo de Río Leza,Plazas Totales,2018,78
Murillo de Río Leza,Plazas Totales,2019,78
Murillo de Río Leza,Plazas Totales,2020,78
Murillo de Río Leza,Plazas Totales,2021,78
Murillo de Río Leza,Plazas Totales,2022,78
Murillo de Río Leza,Plazas Totales,2023,78
Murillo de Río Leza,Plazas Totales,2024,78
Murillo de Río Leza,Plazas / 1000 habitantes,2009,43.8
Murillo de Río Leza,Plazas / 1000 habitantes,2010,42.67
Murillo de Río Leza,Plazas / 1000 habitantes,2011,42.51
Murillo de Río Leza,Plazas / 1000 habitantes,2012,43.65
Murillo de Río Leza,Plazas / 1000 habitantes,2013,44.52
Murillo de Río Leza,Plazas / 1000 habitantes,2014,45.64
Murillo de Río Leza,Plazas / 1000 habitantes,2015,45.67
Murillo de Río Leza,Plazas / 1000 habitantes,2016,46.35
Murillo de Río Leza,Plazas / 1000 habitantes,2017,46.48
Murillo de Río Leza,Plazas / 1000 habitantes,2018,47.16
Murillo de Río Leza,Plazas / 1000 habitantes,2019,47.88
Murillo de Río Leza,Plazas / 1000 habitantes,2020,47.22
Murillo de Río Leza,Plazas / 1000 habitantes,2021,48.24
Murillo de Río Leza,Plazas / 1000 habitantes,2022,48.48
Murillo de Río Leza,Plazas / 1000 habitantes,2023,46.65
Murillo de Río Leza,Plazas / 1000 habitantes,2024,
Muro de Aguas,Plazas Totales,2009,
Muro de Aguas,Plazas Totales,2010,
Muro de Aguas,Plazas Totales,2011,
Muro de Aguas,Plazas Totales,2012,
Muro de Aguas,Plazas Totales,2013,
Muro de Aguas,Plazas Totales,2014,
Muro de Aguas,Plazas Totales,2015,
Muro de Aguas,Plazas Totales,2016,
Muro de Aguas,Plazas Totales,2017,
Muro de Aguas,Plazas Totales,2018,
Muro de Aguas,Plazas Totales,2019,
Muro de Aguas,Plazas Totales,2020,
Muro de Aguas,Plazas Totales,2021,
Muro de Aguas,Plazas Totales,2022,
Muro de Aguas,Plazas Totales,2023,
Muro de Aguas,Plazas Totales,2024,
Muro de Aguas,Plazas / 1000 habitantes,2009,
Muro de Aguas,Plazas / 1000 habitantes,2010,
Muro de Aguas,Plazas / 1000 habitantes,2011,
Muro de Aguas,Plazas / 1000 habitantes,2012,
Muro de Aguas,Plazas / 1000 habitantes,2013,
Muro de Aguas,Plazas / 1000 habitantes,2014,
Muro de Aguas,Plazas / 1000 habitantes,2015,
Muro de Aguas,Plazas / 1000 habitantes,2016,
Muro de Aguas,Plazas / 1000 habitantes,2017,
Muro de Aguas,Plazas / 1000 habitantes,2018,
Muro de Aguas,Plazas / 1000 habitantes,2019,
Muro de Aguas,Plazas / 1000 habitantes,2020,
Muro de Aguas,Plazas / 1000 habitantes,2021,
Muro de Aguas,Plazas / 1000 habitantes,2022,
Muro de Aguas,Plazas / 1000 habitantes,2023,
Muro de Aguas,Plazas / 1000 habitantes,2024,
Muro en Cameros,Plazas Totales,2009,
Muro en Cameros,Plazas Totales,2010,
Muro en Cameros,Plazas Totales,2011,
Muro en Cameros,Plazas Totales,2012,
Muro en Cameros,Plazas Totales,2013,
Muro en Cameros,Plazas Totales,2014,
Muro en Cameros,Plazas Totales,2015,
Muro en Cameros,Plazas Totales,2016,
Muro en Cameros,Plazas Totales,2017,
Muro en Cameros,Plazas Totales,2018,
Muro en Cameros,Plazas Totales,2019,
Muro en Cameros,Plazas Totales,2020,
Muro en Cameros,Plazas Totales,2021,
Muro en Cameros,Plazas Totales,2022,
Muro en Cameros,Plazas Totales,2023,
Muro en Cameros,Plazas Totales,2024,
Muro en Cameros,Plazas / 1000 habitantes,2009,
Muro en Cameros,Plazas / 1000 habitantes,2010,
Muro en Cameros,Plazas / 1000 habitantes,2011,
Muro en Cameros,Plazas / 1000 habitantes,2012,
Muro en Cameros,Plazas / 1000 habitantes,2013,
Muro en Cameros,Plazas / 1000 habitantes,2014,
Muro en Cameros,Plazas / 1000 habitantes,2015,
Muro en Cameros,Plazas / 1000 habitantes,2016,
Muro en Cameros,Plazas / 1000 habitantes,2017,
Muro en Cameros,Plazas / 1000 habitantes,2018,
Muro en Cameros,Plazas / 1000 habitantes,2019,
Muro en Cameros,Plazas / 1000 habitantes,2020,
Muro en Cameros,Plazas / 1000 habitantes,2021,
Muro en Cameros,Plazas / 1000 habitantes,2022,
Muro en Cameros,Plazas / 1000 habitantes,2023,
Muro en Cameros,Plazas / 1000 habitantes,2024,
Nájera,Plazas Totales,2009,785
Nájera,Plazas Totales,2010,785
Nájera,Plazas Totales,2011,785
Nájera,Plazas Totales,2012,785
Nájera,Plazas Totales,2013,785
Nájera,Plazas Totales,2014,785
Nájera,Plazas Totales,2015,785
Nájera,Plazas Totales,2016,733
Nájera,Plazas Totales,2017,733
Nájera,Plazas Totales,2018,733
Nájera,Plazas Totales,2019,733
Nájera,Plazas Totales,2020,733
Nájera,Plazas Totales,2021,733
Nájera,Plazas Totales,2022,733
Nájera,Plazas Totales,2023,733
Nájera,Plazas Totales,2024,733
Nájera,Plazas / 1000 habitantes,2009,92.64
Nájera,Plazas / 1000 habitantes,2010,93.41
Nájera,Plazas / 1000 habitantes,2011,92.88
Nájera,Plazas / 1000 habitantes,2012,93.15
Nájera,Plazas / 1000 habitantes,2013,93.71
Nájera,Plazas / 1000 habitantes,2014,94.94
Nájera,Plazas / 1000 habitantes,2015,95.91
Nájera,Plazas / 1000 habitantes,2016,90
Nájera,Plazas / 1000 habitantes,2017,90.63
Nájera,Plazas / 1000 habitantes,2018,91.09
Nájera,Plazas / 1000 habitantes,2019,91.11
Nájera,Plazas / 1000 habitantes,2020,90.81
Nájera,Plazas / 1000 habitantes,2021,90.94
Nájera,Plazas / 1000 habitantes,2022,90.84
Nájera,Plazas / 1000 habitantes,2023,91.06
Nájera,Plazas / 1000 habitantes,2024,
Nalda,Plazas Totales,2009,305
Nalda,Plazas Totales,2010,305
Nalda,Plazas Totales,2011,305
Nalda,Plazas Totales,2012,305
Nalda,Plazas Totales,2013,305
Nalda,Plazas Totales,2014,305
Nalda,Plazas Totales,2015,305
Nalda,Plazas Totales,2016,305
Nalda,Plazas Totales,2017,305
Nalda,Plazas Totales,2018,305
Nalda,Plazas Totales,2019,305
Nalda,Plazas Totales,2020,305
Nalda,Plazas Totales,2021,305
Nalda,Plazas Totales,2022,305
Nalda,Plazas Totales,2023,305
Nalda,Plazas Totales,2024,305
Nalda,Plazas / 1000 habitantes,2009,284.78
Nalda,Plazas / 1000 habitantes,2010,292.15
Nalda,Plazas / 1000 habitantes,2011,300.2
Nalda,Plazas / 1000 habitantes,2012,296.69
Nalda,Plazas / 1000 habitantes,2013,319.37
Nalda,Plazas / 1000 habitantes,2014,318.04
Nalda,Plazas / 1000 habitantes,2015,320.38
Nalda,Plazas / 1000 habitantes,2016,317.71
Nalda,Plazas / 1000 habitantes,2017,307.15
Nalda,Plazas / 1000 habitantes,2018,308.7
Nalda,Plazas / 1000 habitantes,2019,298.14
Nalda,Plazas / 1000 habitantes,2020,288.55
Nalda,Plazas / 1000 habitantes,2021,270.63
Nalda,Plazas / 1000 habitantes,2022,252.07
Nalda,Plazas / 1000 habitantes,2023,227.95
Nalda,Plazas / 1000 habitantes,2024,
Navajún,Plazas Totales,2009,
Navajún,Plazas Totales,2010,
Navajún,Plazas Totales,2011,
Navajún,Plazas Totales,2012,
Navajún,Plazas Totales,2013,
Navajún,Plazas Totales,2014,
Navajún,Plazas Totales,2015,
Navajún,Plazas Totales,2016,
Navajún,Plazas Totales,2017,
Navajún,Plazas Totales,2018,
Navajún,Plazas Totales,2019,
Navajún,Plazas Totales,2020,
Navajún,Plazas Totales,2021,
Navajún,Plazas Totales,2022,
Navajún,Plazas Totales,2023,
Navajún,Plazas Totales,2024,
Navajún,Plazas / 1000 habitantes,2009,
Navajún,Plazas / 1000 habitantes,2010,
Navajún,Plazas / 1000 habitantes,2011,
Navajún,Plazas / 1000 habitantes,2012,
Navajún,Plazas / 1000 habitantes,2013,
Navajún,Plazas / 1000 habitantes,2014,
Navajún,Plazas / 1000 habitantes,2015,
Navajún,Plazas / 1000 habitantes,2016,
Navajún,Plazas / 1000 habitantes,2017,
Navajún,Plazas / 1000 habitantes,2018,
Navajún,Plazas / 1000 habitantes,2019,
Navajún,Plazas / 1000 habitantes,2020,
Navajún,Plazas / 1000 habitantes,2021,
Navajún,Plazas / 1000 habitantes,2022,
Navajún,Plazas / 1000 habitantes,2023,
Navajún,Plazas / 1000 habitantes,2024,
Navarrete,Plazas Totales,2009,371
Navarrete,Plazas Totales,2010,371
Navarrete,Plazas Totales,2011,371
